frame,ticks,ns
0,181236530,49145038
1,180941782,49083704
2,181058080,49115253
3,181215254,49157893
4,181060388,49115884
5,181029574,49107529
6,180992784,49097550
7,181190038,49151047
8,182714092,49564478
9,181227570,49161239
10,181210906,49156718
11,181268770,49172404
12,181140682,49137658
13,181186848,49150182
14,181144976,49138833
15,181112988,49130157
16,181059538,49115659
17,181547618,49248058
18,180954510,49087163
19,180970560,49091512
20,181063896,49116816
21,181001866,49100004
22,180859240,49061322
23,181166316,49144618
24,181310844,49183826
25,180938290,49082767
26,180948916,49085649
27,181183548,49149285
28,180889828,49069611
29,180750720,49031875
30,180831618,49053819
31,180826382,49052400
32,180867214,49063477
33,181066906,49117657
34,180769588,49036999
35,181019236,49104724
36,181004046,49100604
37,180955068,49087318
38,181092628,49124633
39,180879128,49066714
40,180811242,49048298
41,181128444,49134340
42,180826998,49052567
43,180733068,49027086
44,180629908,48999101
45,181084224,49122342
46,180812058,49048522
47,180846454,49057855
48,181151216,49140526
49,181405302,49209451
50,181470436,49227109
51,182125834,49404870
52,181849544,49329960
53,181876936,49337381
54,181607990,49264423
55,181720966,49295081
56,181463160,49225147
57,181425070,49214800
58,181815586,49320750
59,181498892,49234840
60,181647188,49275062
61,181706010,49291014
62,181645670,49274654
63,181354330,49195626
64,181015162,49103621
65,181032830,49108413
66,181320096,49186328
67,180860732,49061719
68,180873480,49065176
69,180905540,49073873
70,180746506,49030730
71,180622920,48997205
72,180509342,48966399
73,180698352,49017678
74,180884280,49068106
75,180734106,49027374
76,180685874,49014292
77,180629436,48998985
78,181255584,49168839
79,180662694,49008007
80,180955616,49087468
81,180648652,49004197
82,181245130,49166004
83,180924860,49079121
84,181012098,49102790
85,180709286,49020635
86,181109684,49129250
87,181171838,49146111
88,181395344,49206749
89,181344568,49192975
90,180908546,49074699
91,181017372,49104218
92,182314434,49456061
93,181606056,49263909
94,181731640,49297976
95,181661188,49278855
96,181672916,49282048
97,181555392,49250168
98,181045582,49111871
99,181190782,49151259
100,180718216,49023047
101,181067848,49117901
102,180747150,49030905
103,180721316,49023883
104,180725912,49025143
105,180609830,48993654
106,180974664,49092623
107,180302722,48910347
108,180912904,49075869
109,180896414,49071407
110,180534918,48973335
111,180658856,49006954
112,180659478,49007122
113,180831994,49053932
114,180721886,49024064
115,180481970,48958983
116,180514090,48967685
117,180445500,48949069
118,180847072,49058020
119,180881760,49067431
120,180370526,48928750
121,180470984,48955992
122,180410254,48939519
123,180539868,48974679
124,180471842,48956226
125,180563126,48980985
126,181694472,49287894
127,181412798,49211486
128,180892928,49070457
129,180971904,49091884
130,180671402,49010367
131,180643160,49002708
132,180542578,48975423
133,180755486,49033178
134,180652816,49005307
135,180548134,48976927
136,180450118,48950340
137,180504750,48965162
138,180610326,48993800
139,180519808,48969245
140,181231118,49162202
141,180625290,48997861
142,180564930,48981483
143,180588922,48987993
144,180605668,48992535
145,180537438,48974028
146,180722164,49024115
147,180571376,48983234
148,180575602,48984382
149,180611178,48994034
150,181664696,49279808
151,180764424,49035592
152,180689176,49015179
153,180655112,49005941
154,180429820,48944827
155,180513116,48967423
156,180626984,48998311
157,180641808,49002332
158,180526700,48971107
159,180541522,48975138
160,181069700,49118404
161,180405374,48938194
162,180312074,48912895
163,180688424,49014987
164,180374046,48929706
165,180226690,48889733
166,180608378,48993272
167,180544574,48975964
168,180464634,48954280
169,180472658,48956450
170,180621516,48996833
171,180316510,48914094
172,180424716,48943443
173,180261638,48899213
174,180687842,49014827
175,180479682,48958361
176,180555374,48978895
177,180413100,48940291
178,180301898,48910125
179,180253776,48897071
180,180932638,49081222
181,180472800,48956483
182,180264560,48899994
183,180386088,48932959
184,180503370,48964783
185,180260328,48898857
186,180390176,48934082
187,180580568,48985729
188,180435234,48946306
189,180339914,48920447
190,180452320,48950938
191,180418956,48941888
192,180405228,48938165
193,180365024,48927260
194,180333348,48918664
195,180284718,48905464
196,180363042,48926712
197,180861462,49061917
198,180470778,48955937
199,180637590,49001186
200,180500136,48963891
201,180855530,49060304
202,180596984,48990172
203,180554086,48978535
204,180504742,48965149
205,180621264,48996760
206,180397350,48936018
207,180343100,48921301
208,180367226,48927857
209,180471204,48956061
210,180467320,48955005
211,180390262,48934102
212,180373554,48929571
213,180535750,48973572
214,180701974,49018663
215,180468022,48955198
216,180426552,48943945
217,180345894,48922067
218,180228528,48890232
219,180366768,48927733
220,180409478,48939303
221,180590708,48988478
222,180297226,48908858
223,180277494,48903503
224,180301112,48909910
225,180397108,48935961
226,180648754,49004225
227,180619494,48996287
228,180711226,49021171
229,181113404,49130259
230,180500368,48963962
231,180549538,48977300
232,182174534,49418122
233,180900840,49072607
234,180483300,48959341
235,180451808,48950798
236,180669980,49009983
237,180625516,48997916
238,180519154,48969064
239,180365952,48927511
