elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3558.0,67.88,5242.0,3686.0,80.0,0,0,1
1.0,5240.0,99.76,5252.0,3686.0,80.0,0,0,1
1.5,5248.0,99.76,5260.0,3686.0,79.0,0,0,1
2.0,5233.0,99.76,5246.0,3686.0,80.0,0,0,1
2.5,5249.0,99.76,5262.0,3686.0,80.0,0,0,1
3.0,5242.0,99.76,5255.0,3686.0,79.0,0,0,1
3.5,5251.0,99.76,5264.0,3686.0,79.0,0,0,1
4.0,5254.0,99.76,5267.0,3686.0,79.0,0,0,1
4.5,5257.0,99.76,5270.0,3686.0,80.0,0,0,1
5.0,5235.0,99.76,5248.0,3686.0,79.0,0,0,1
5.5,5243.0,99.76,5256.0,3686.0,79.0,0,0,1
6.0,5260.0,99.76,5272.0,3686.0,79.0,0,0,1
6.5,5252.0,99.76,5265.0,3686.0,79.0,0,0,1
7.0,5238.0,99.76,5250.0,3686.0,79.0,0,0,1
7.5,5260.0,99.76,5272.0,3686.0,80.0,0,0,1
8.0,5262.0,99.76,5275.0,3686.0,80.0,0,0,1
8.5,5259.0,99.76,5272.0,3686.0,80.0,0,0,1
9.0,5263.0,99.76,5276.0,3686.0,80.0,0,0,1
9.5,5263.0,99.76,5276.0,3686.0,79.0,0,0,1
10.0,5259.0,99.76,5272.0,3686.0,79.0,0,0,1
10.5,5266.0,99.76,5279.0,3686.0,79.0,0,0,1
11.0,5267.0,99.76,5280.0,3686.0,79.0,0,0,1
11.5,5267.0,99.76,5280.0,3686.0,79.0,0,0,1
12.0,5266.0,99.76,5279.0,3686.0,80.0,0,0,1
12.5,5265.0,99.76,5278.0,3686.0,79.0,0,0,1
13.0,5268.0,99.76,5280.0,3686.0,79.0,0,0,1
13.5,5264.0,99.76,5277.0,3686.0,80.0,0,0,1
14.0,5249.0,99.63,5269.0,3686.0,74.0,0,0,1
