frame,ticks,ns
0,395533318,107282104
1,395314906,107236306
2,396726504,107619226
3,395488742,107283459
4,395254870,107220016
5,395526058,107293572
6,395191466,107202819
7,395087032,107174491
8,398682978,108149957
9,396385118,107526621
10,395477992,107280555
11,395457926,107275100
12,396685078,107607986
13,396456290,107545927
14,395954388,107409775
15,395050672,107164637
16,395229438,107213122
17,395098880,107177698
18,395662342,107330553
19,395486320,107282813
20,395171882,107197508
21,395844222,107379893
22,395833904,107377101
23,395849012,107381193
24,395582208,107308815
25,395556902,107301949
26,395382842,107254736
27,395267838,107223540
28,395397378,107258680
29,395283036,107227455
30,396268286,107494929
31,395167238,107196250
32,395703906,107341827
33,395189926,107202403
34,395032872,107159801
35,395386692,107255778
36,395173902,107198064
37,395279308,107226647
38,395328784,107240065
39,395234122,107214392
40,396243244,107488141
41,395310224,107235038
42,395606032,107315280
43,395153588,107192547
44,395131246,107186494
45,395167560,107196344
46,395018724,107155972
47,396174912,107469597
48,395762772,107357805
49,395870386,107386990
50,395404938,107260728
51,395652148,107327787
52,395229494,107213136
53,395391632,107257119
54,395044270,107162892
55,395088272,107174836
56,395147670,107190940
57,394966276,107141735
58,395751300,107354678
59,395427024,107266727
60,395575928,107307115
61,395220268,107210634
62,395051924,107164967
63,395185554,107201216
64,395167376,107196290
65,395313506,107235923
66,395371232,107251595
67,395374712,107252531
68,395728124,107348399
69,394976500,107144504
70,395459624,107275563
71,395059418,107167004
72,395018996,107156034
73,394884350,107119506
74,395033868,107160073
75,395167788,107196399
76,394968908,107142450
77,395522806,107292703
78,396231452,107484937
79,396251014,107490242
80,395023028,107157137
81,395115406,107182195
82,395200082,107205159
83,395029244,107158811
84,395442446,107270905
85,394989110,107147928
86,395431258,107267667
87,394924404,107130374
88,395256974,107220587
89,395279206,107226623
90,395470452,107278498
91,395654364,107328389
92,396460392,107547039
93,395873854,107387908
94,395270802,107224341
95,395387720,107256059
96,395542436,107298036
97,395602158,107314225
98,395900134,107395061
99,395386944,107255853
100,394925164,107130558
101,395232638,107213990
102,395459902,107275645
103,395173192,107197871
104,395203672,107206138
105,395469492,107278241
106,395443968,107271316
107,395551166,107300405
108,395407060,107261315
109,395558324,107302338
110,395331252,107240739
111,395188642,107202055
112,395365462,107250026
113,395183798,107200737
114,395382060,107254521
115,395182748,107200455
116,395567230,107304753
117,395364112,107249653
118,395333538,107241360
119,395039774,107161672
120,395219960,107210557
121,395314604,107236220
122,394847562,107109530
123,395066068,107168801
124,395828618,107375665
125,396162358,107466194
126,396125398,107456168
127,395946406,107407609
128,395707594,107342830
129,395840770,107378956
130,395490380,107283914
131,395313602,107235952
132,395013408,107154520
133,395518632,107291578
134,400289732,108585809
135,429443666,116494358
136,397894630,107936111
137,397441062,107813065
138,397138496,107730989
139,397171352,107739909
140,397056498,107708751
141,397179076,107741996
142,396428256,107538331
143,400967452,108769661
144,435161258,118045332
145,421827250,114428246
146,412801896,111979963
147,404367030,109691845
148,408125060,110711278
149,425308328,115372552
150,413743086,112235274
151,415792604,112791244
152,418846256,113619600
153,417142640,113157477
154,402964516,109311402
155,399652804,108413039
156,398662948,108144525
157,398091236,107989437
158,398122362,107997881
159,397881052,107932420
160,397950548,107951264
161,397757758,107898975
162,403098186,109347671
163,409567520,111102589
164,405489992,109996488
165,419517354,113801668
166,403627222,109491159
167,401922066,109028617
168,399913148,108483661
169,399093446,108261311
170,398803542,108182662
171,398758848,108170537
172,398893704,108207119
173,397883990,107933215
174,397982396,107959888
175,398091706,107989562
176,398071860,107984177
177,397976640,107958351
178,397913562,107941235
179,397758186,107899090
180,397642934,107867826
181,398091142,107989411
182,397645784,107868606
183,397740390,107894251
184,400292040,108586444
185,398762216,108171453
186,398124876,107998560
187,398145198,108004076
188,398009224,107967187
189,398835982,108191470
190,398419754,108078559
191,398017122,107969337
192,397878054,107931613
193,397878948,107931848
194,397709376,107885857
195,397659104,107872211
196,397419190,107807132
197,397413140,107805490
198,397578710,107850413
199,397695682,107882134
200,397259830,107763901
201,397185500,107743733
202,397276536,107768431
203,397179924,107742234
204,397007502,107695454
205,397133142,107729535
206,397152916,107734898
207,397253392,107762154
208,399248394,108303338
209,397619038,107861352
210,397049262,107706783
211,397269526,107766531
212,396855400,107654193
213,396934902,107675769
214,397037736,107703656
215,396946838,107678994
216,397102262,107721163
217,397053844,107708025
218,397074534,107713637
219,396720526,107617596
220,396898688,107665934
221,396666858,107603050
222,396634138,107594175
223,396678302,107606160
224,396259096,107492440
225,396663120,107602033
226,396706128,107613704
227,396881224,107661199
228,396498764,107557449
229,396663554,107602150
230,396590446,107582320
231,396538596,107568258
232,397028632,107701190
233,396489634,107554971
234,396758506,107627911
235,396773754,107632028
236,396792308,107637060
237,396822600,107645284
238,396691430,107609713
239,396542890,107569409
