frame,ticks,ns
0,209389314,56775263
1,209188044,56746015
2,209205754,56750824
3,209168298,56740660
4,209053394,56709492
5,209060484,56711417
6,209186422,56745581
7,209072712,56714724
8,209022238,56701042
9,209631812,56866401
10,209074946,56715336
11,209051042,56708846
12,209059696,56711204
13,209192402,56747200
14,209139064,56732725
15,209106682,56723939
16,209075776,56715565
17,209104384,56723325
18,209187984,56745993
19,209143354,56733898
20,209194220,56747696
21,209056488,56710335
22,209138280,56732511
23,209127358,56729558
24,209076528,56715766
25,209095732,56720969
26,209029564,56703020
27,209507648,56832719
28,209056492,56710334
29,209016066,56699360
30,209111590,56725270
31,209101540,56722553
32,209012132,56698301
33,209072884,56714771
34,209048218,56708085
35,209033700,56704152
36,209124194,56728690
37,208998498,56694603
38,209010286,56697798
39,209053200,56709432
40,209121458,56727948
41,209002090,56695577
42,209052066,56709134
43,209104758,56723417
44,209014710,56698999
45,209405542,56805022
46,209071900,56714514
47,209065392,56712739
48,209037540,56705193
49,209080962,56716973
50,209060624,56711444
51,209073264,56714873
52,209093566,56720392
53,209184900,56745167
54,209050640,56708735
55,209059666,56711195
56,209072374,56714642
57,209100396,56722235
58,209177428,56743130
59,209178398,56743404
60,209087024,56718617
61,209044374,56707037
62,209619874,56863151
63,209072038,56714552
64,209034336,56704325
65,209054900,56709892
66,209090760,56719630
67,209021328,56700796
68,209111968,56725372
69,209017154,56699654
70,209036312,56704862
71,209241738,56760585
72,209072570,56714697
73,209212764,56752715
74,209082242,56717320
75,209116024,56726484
76,209056620,56710359
77,209030334,56703238
78,209041944,56706388
79,209093676,56720412
80,209504952,56831978
81,209138086,56732470
82,209073922,56715062
83,209210204,56752022
84,209055466,56710047
85,209100208,56722181
86,209129172,56730050
87,209141970,56733512
88,209615388,56861937
89,210121142,56999130
90,209085728,56718265
91,209209932,56751958
92,209123030,56728373
93,209299054,56776123
94,209273354,56768903
95,209377168,56797323
96,209063904,56712335
97,209773728,56904885
98,209075456,56715478
99,209067574,56713341
100,209098198,56721641
101,209104932,56723461
102,209012964,56698527
103,209063738,56712300
104,209071248,56714326
105,209036636,56704938
106,209291530,56774088
107,209072430,56714658
108,208999300,56694810
109,209025370,56701891
110,209034002,56704233
111,209152880,56736471
112,209084240,56717851
113,209013862,56698769
114,209125926,56729170
115,209418094,56808425
116,209383892,56799137
117,209043154,56706716
118,209062834,56712055
119,209110650,56725004
120,209198480,56748852
121,209055178,56709978
122,209139828,56732917
123,209078526,56716302
124,209266888,56767404
125,209019026,56700172
126,209004934,56696339
127,209024122,56701545
128,209026092,56702088
129,209009596,56697604
130,209060150,56711316
131,209213868,56753025
132,209044236,56706987
133,209499162,56830405
134,209091668,56719866
135,208992282,56692916
136,209040512,56706000
137,209028982,56702861
138,209053632,56709558
139,209064366,56712471
140,209002852,56695773
141,209027526,56702466
142,209321968,56782350
143,209203798,56750293
144,209120252,56727621
145,209110766,56725047
146,209188280,56746085
147,209138474,56732571
148,209043484,56706798
149,209037716,56705241
150,209498092,56830127
151,209141724,56733455
152,209104040,56723221
153,209036684,56704962
154,209012958,56698525
155,209134710,56731542
156,209079594,56716591
157,209061548,56711707
158,209192902,56747338
159,209356322,56791660
160,209126004,56729182
161,209088668,56719064
162,209249206,56762612
163,209138198,56732489
164,209086436,56718452
165,209072904,56714787
166,209095756,56720986
167,209025082,56701805
168,209736834,56894879
169,209132520,56730959
170,209099834,56722091
171,209061926,56711799
172,209044208,56707002
173,209022572,56701132
174,209295630,56775194
175,209068398,56713553
176,209228424,56756974
177,209383910,56799153
178,209026458,56702177
179,209064078,56712383
180,209041710,56706325
181,209034842,56704463
182,209187050,56745740
183,209105154,56723525
184,209002068,56695572
185,209062152,56711861
186,209475872,56824089
187,209023326,56701337
188,209323426,56782747
189,209024002,56701510
190,209094096,56720477
191,209063230,56712155
192,209025206,56701847
193,209027424,56702438
194,209037948,56705305
195,209254674,56764095
196,209135630,56731792
197,209103734,56723139
198,209028638,56702779
199,209012544,56698413
200,209024164,56701551
201,209005546,56696513
202,209007840,56697136
203,209448218,56816597
204,209068684,56713632
205,209004442,56696215
206,209086294,56718406
207,209188468,56746125
208,209137188,56732215
209,209382672,56798817
210,209373522,56796308
211,209359230,56792458
212,209292544,56774358
213,209330458,56784653
214,209504480,56831860
215,209198814,56748920
216,209512320,56833986
217,209314894,56780420
218,209411374,56806575
219,209186780,56745678
220,209047786,56707972
221,209477474,56824533
222,209066394,56713010
223,209017030,56699630
224,209069736,56713927
225,209041574,56706275
226,209093890,56720480
227,209038218,56705377
228,209022788,56701181
229,209001404,56695388
230,209249222,56762616
231,209017142,56699651
232,209013902,56698771
233,209005330,56696459
234,209102668,56722861
235,209064294,56712439
236,209012896,56698508
237,209012152,56698307
238,209000082,56695021
239,209583566,56853302
