elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3634.0,68.27,5323.0,3686.0,79.0,0,0,1
1.0,5282.0,99.76,5295.0,3686.0,78.0,0,0,1
1.5,5310.0,99.76,5323.0,3686.0,79.0,0,0,1
2.0,5284.0,99.76,5297.0,3686.0,79.0,0,0,1
2.5,5307.0,99.76,5320.0,3686.0,80.0,0,0,1
3.0,5309.0,99.76,5322.0,3686.0,79.0,0,0,1
3.5,5314.0,99.76,5326.0,3686.0,80.0,0,0,1
4.0,5310.0,99.76,5323.0,3686.0,79.0,0,0,1
4.5,5310.0,99.76,5323.0,3686.0,79.0,0,0,1
5.0,5317.0,99.76,5329.0,3686.0,79.0,0,0,1
5.5,5322.0,99.76,5335.0,3686.0,80.0,0,0,1
6.0,5322.0,99.76,5335.0,3686.0,80.0,0,0,1
6.5,5321.0,99.76,5334.0,3686.0,79.0,0,0,1
7.0,5319.0,99.76,5332.0,3686.0,79.0,0,0,1
7.5,5307.0,99.76,5320.0,3686.0,79.0,0,0,1
8.0,5317.0,99.76,5330.0,3686.0,79.0,0,0,1
8.5,5322.0,99.76,5335.0,3686.0,79.0,0,0,1
9.0,5323.0,99.76,5336.0,3686.0,78.0,0,0,1
9.5,5321.0,99.76,5334.0,3686.0,79.0,0,0,1
10.0,5323.0,99.76,5336.0,3686.0,79.0,0,0,1
10.5,5325.0,99.76,5338.0,3686.0,79.0,0,0,1
11.0,5329.0,99.76,5342.0,3686.0,79.0,0,0,1
11.5,5330.0,99.76,5343.0,3686.0,79.0,0,0,1
12.0,5328.0,99.76,5341.0,3686.0,79.0,0,0,1
12.5,5331.0,99.76,5344.0,3686.0,79.0,0,0,1
13.0,5329.0,99.76,5342.0,3686.0,80.0,0,0,1
13.5,5327.0,99.76,5340.0,3686.0,79.0,0,0,1
14.0,5322.0,99.76,5335.0,3686.0,79.0,0,0,1
14.5,5322.0,99.76,5335.0,3686.0,80.0,0,0,1
15.0,5322.0,99.76,5335.0,3686.0,79.0,0,0,1
15.5,5306.0,99.76,5319.0,3686.0,79.0,0,0,1
16.0,5220.0,99.76,5233.0,3686.0,79.0,0,0,1
16.5,5319.0,99.76,5332.0,3686.0,79.0,0,0,1
17.0,5323.0,99.76,5336.0,3686.0,79.0,0,0,1
17.5,5320.0,99.76,5333.0,3686.0,79.0,0,0,1
18.0,5324.0,99.76,5337.0,3686.0,79.0,0,0,1
18.5,5325.0,99.76,5338.0,3686.0,79.0,0,0,1
19.0,5322.0,99.76,5335.0,3686.0,78.0,0,0,1
19.5,5325.0,99.76,5338.0,3686.0,79.0,0,0,1
20.0,5320.0,99.76,5333.0,3686.0,79.0,0,0,1
20.5,5322.0,99.76,5335.0,3686.0,79.0,0,0,1
21.0,5324.0,99.76,5337.0,3686.0,79.0,0,0,1
21.5,5331.0,99.76,5344.0,3686.0,79.0,0,0,1
22.0,5311.0,99.76,5324.0,3686.0,80.0,0,0,1
22.5,5323.0,99.76,5336.0,3686.0,80.0,0,0,1
23.0,5329.0,99.76,5342.0,3686.0,79.0,0,0,1
23.5,5330.0,99.76,5343.0,3686.0,79.0,0,0,1
24.0,5328.0,99.76,5341.0,3686.0,79.0,0,0,1
24.5,5328.0,99.76,5341.0,3686.0,79.0,0,0,1
25.0,5333.0,99.76,5346.0,3686.0,79.0,0,0,1
25.5,5332.0,99.76,5345.0,3686.0,79.0,0,0,1
26.0,5329.0,99.76,5342.0,3686.0,79.0,0,0,1
26.5,5333.0,99.76,5346.0,3686.0,79.0,0,0,1
27.0,5334.0,99.76,5347.0,3686.0,79.0,0,0,1
27.5,5332.0,99.76,5345.0,3686.0,79.0,0,0,1
28.0,5329.0,99.76,5342.0,3686.0,79.0,0,0,1
28.5,5323.0,99.76,5336.0,3686.0,79.0,0,0,1
29.0,5326.0,99.76,5339.0,3686.0,79.0,0,0,1
29.5,5326.0,99.76,5339.0,3686.0,79.0,0,0,1
30.0,5326.0,99.76,5339.0,3686.0,80.0,0,0,1
30.5,5319.0,99.57,5342.0,3686.0,79.0,0,0,1
