frame,ticks,ns
0,396972458,107668621
1,396598998,107584636
2,396717242,107616716
3,396517016,107562396
4,396855626,107654256
5,396279690,107498030
6,396278014,107497562
7,396335868,107513269
8,395946958,107407763
9,396180648,107471160
10,395935210,107404574
11,396244900,107488592
12,396263546,107493644
13,396328978,107511396
14,396630290,107593129
15,396028232,107429810
16,396314576,107507484
17,396299640,107503436
18,396497096,107556987
19,396656484,107600232
20,396353710,107518100
21,396664332,107602362
22,396224810,107483134
23,396348650,107516728
24,395846910,107380623
25,398097726,107991194
26,397986482,107961018
27,398240914,108030042
28,397659318,107872272
29,396804266,107640326
30,396619968,107590334
31,396297374,107502826
32,396671764,107604385
33,396063940,107439496
34,396312916,107507042
35,396144578,107461371
36,396323984,107510035
37,396587170,107581430
38,396354158,107518224
39,396120708,107454894
40,395808292,107370155
41,396059014,107438159
42,396638564,107595372
43,396203224,107477281
44,396476294,107551362
45,396291592,107501250
46,396392820,107528710
47,396197848,107475820
48,396150596,107463003
49,396296942,107502708
50,396269330,107495219
51,396165414,107467029
52,395999216,107421938
53,396004810,107423457
54,396047804,107435119
55,395708122,107342971
56,395809458,107370470
57,395619358,107318895
58,395828814,107375719
59,395816602,107372400
60,395959648,107411208
61,395517162,107291181
62,395374962,107252598
63,395597482,107312961
64,395896480,107394069
65,395902954,107395824
66,395920542,107400597
67,395733764,107349931
68,395701588,107341203
69,395732930,107349703
70,395770214,107359813
71,395598660,107313279
72,395473510,107279331
73,395701630,107341213
74,395705148,107342167
75,395607360,107315639
76,395856184,107383134
77,395448740,107272612
78,395754868,107355655
79,396133736,107458428
80,395909612,107397632
81,395690986,107338332
82,395738506,107351216
83,395965084,107412679
84,396330728,107511868
85,395908216,107397259
86,395745062,107353002
87,396200662,107476570
88,398177148,108012742
89,396340404,107514493
90,396047450,107435022
91,396004578,107423401
92,396292304,107501443
93,396714104,107615867
94,396218162,107481331
95,396155624,107464364
96,396077270,107443112
97,396031936,107430813
98,397673898,107876225
99,396675232,107605326
100,396239874,107487207
101,398745200,108166834
102,398813356,108185330
103,398275322,108039378
104,422473430,114603547
105,402400408,109158385
106,397484370,107824814
107,397553010,107843432
108,396742580,107623596
109,396258108,107492166
110,396229290,107484357
111,396409176,107533148
112,396214554,107480360
113,396358794,107519481
114,396013980,107425947
115,396155032,107464204
116,396465346,107548389
117,396446212,107543193
118,396382322,107525868
119,396439658,107541416
120,396272258,107496013
121,396344156,107515510
122,395929944,107403153
123,396196614,107475488
124,396245482,107488744
125,396369224,107522308
126,395833148,107376897
127,396008100,107424347
128,395867602,107386245
129,396055054,107437085
130,395844188,107379883
131,396027794,107429696
132,396311698,107506705
133,396098810,107448955
134,396032890,107431071
135,397427498,107809384
136,396162946,107466355
137,395768516,107359365
138,395647166,107326436
139,396078994,107443587
140,395680528,107335495
141,397448880,107815192
142,396751544,107626021
143,396137688,107459506
144,396641262,107596103
145,395806964,107369794
146,395788408,107364753
147,397183016,107742796
148,396568956,107576490
149,397416136,107806304
150,396293270,107501710
151,395680484,107335476
152,395736326,107350625
153,396090354,107446668
154,395499028,107286249
155,395549874,107300053
156,395821782,107373783
157,395474212,107279514
158,396009860,107424697
159,400101596,108534783
160,396596482,107583964
161,396637924,107595199
162,395891028,107392590
163,396483822,107553395
164,396398500,107530258
165,396214352,107480297
166,396148788,107462519
167,396335744,107513228
168,395788356,107364739
169,395751640,107354781
170,395711538,107343899
171,395488488,107283400
172,395847126,107380683
173,395885978,107391218
174,395544310,107298543
175,395616306,107318067
176,395362250,107249148
177,395685528,107336847
178,395328604,107240022
179,395478328,107280638
180,395746346,107353328
181,397718770,107888398
182,395910572,107397895
183,395775390,107361220
184,395485990,107282716
185,395819762,107373265
186,395597700,107313019
187,395455796,107274524
188,395357762,107247931
189,395491916,107284325
190,395485628,107282618
191,395624106,107320181
192,395381492,107254369
193,395518224,107291458
194,395651476,107327606
195,395766498,107358819
196,395894104,107393424
197,396003784,107423184
198,395479862,107281054
199,395390076,107256697
200,395796174,107366849
201,395242614,107216702
202,395398520,107258995
203,395578452,107307798
204,395147530,107190904
205,395538272,107296898
206,395449634,107272853
207,395286224,107228524
208,395257862,107220831
209,395535926,107296270
210,395397716,107258771
211,395201410,107205518
212,395296486,107231307
213,395704048,107341874
214,395939418,107405716
215,395209964,107207839
216,395374760,107252544
217,395651716,107327682
218,397102104,107721118
219,397155058,107735490
220,396406252,107532362
221,395918684,107400093
222,395988726,107419100
223,396424356,107537265
224,396123736,107455717
225,395848854,107381150
226,395530942,107294909
227,395986952,107418620
228,396149054,107462583
229,395857646,107383542
230,396200788,107476618
231,396169990,107468264
232,395834694,107377287
233,395887978,107391763
234,395888916,107392024
235,395896010,107393942
236,396159242,107465354
237,396045398,107434463
238,395451414,107273338
239,395596434,107312683
