frame,ticks,ns
0,36828814,9967015
1,38112972,10338689
2,39146208,10618985
3,38072656,10327740
4,39441128,10699026
5,39154128,10621128
6,40806448,11069365
7,36471438,9893400
8,39830366,10804511
9,39706104,10770833
10,39750398,10782896
11,38629570,10478809
12,38727432,10505372
13,38112924,10338706
14,39912050,10826808
15,39674678,10762338
16,41553418,11271962
17,39907968,10825592
18,39234146,10642811
19,37927790,10288439
20,37595810,10198420
21,37840026,10264655
22,39319562,10665961
23,37880522,10275673
24,39889770,10820746
25,38316658,10393961
26,37707164,10228611
27,37954232,10295650
28,39498138,10714521
29,38420484,10422146
30,39914626,10827486
31,39365474,10678461
32,40972532,11114369
33,38908764,10554560
34,39794548,10794908
35,38125126,10342076
36,40519236,10991527
37,37717026,10231362
38,38026028,10315136
39,41082050,11144170
40,39484786,10710788
41,37710404,10229497
42,39637112,10752133
43,38398286,10416112
44,37837720,10264033
45,37748882,10239933
46,38957070,10567693
47,38422578,10422683
48,38253630,10376836
49,40394444,10957646
50,41285694,11199439
51,35709242,9686698
52,39055590,10594480
53,38900506,10552347
54,39966128,10841458
55,36555982,9916346
56,37858452,10269713
57,39518046,10719701
58,37840666,10264906
59,37628268,10207087
60,38406522,10418303
61,39699060,10768941
62,41167070,11167171
63,38120648,10340792
64,37632740,10208441
65,39690434,10766565
66,39418132,10692718
67,38360512,10405856
68,39583596,10737702
69,40809164,11070092
70,36596108,9927200
71,39310216,10663454
72,37231438,10099594
73,38881888,10547258
74,38862856,10542166
75,40480618,10980994
76,38850618,10538771
77,42590704,11553346
78,38835806,10534777
79,37511148,10175412
80,35973950,9758436
81,40626720,11020653
82,38370824,10408668
83,37101424,10064324
84,38070148,10327084
85,37725036,10233477
86,38915166,10556359
87,41107924,11151107
88,40096842,10876645
89,40983354,11117336
90,37728404,10234383
91,39156914,10621932
92,40288106,10928752
93,39338512,10671213
94,40523742,10992642
95,37365668,10136007
96,41515350,11261666
97,40068620,10869164
98,39591138,10739644
99,47549376,12898412
100,52809864,14325402
101,39715632,10773493
102,38366734,10407580
103,39474240,10708024
104,37977476,10301936
105,39260264,10649984
106,39182306,10628789
107,39226422,10640796
108,39862114,10813212
109,40520624,10991825
110,35177404,9542388
111,38462152,10433402
112,38406806,10418390
113,39898478,10823107
114,38953508,10566717
115,41774796,11332037
116,40611228,11016411
117,40556274,11001517
118,38507424,10445704
119,38972106,10571795
120,37960642,10297450
121,38859210,10541125
122,38305858,10391020
123,38391876,10414394
124,37716824,10231214
125,37568204,10190874
126,37655274,10214499
127,39577766,10736093
128,39013342,10582964
129,35806450,9712986
130,40324898,10938744
131,38052504,10322290
132,37892890,10278992
133,38528106,10451289
134,39311362,10663766
135,37734854,10236127
136,38722161,10503991
137,37665424,10217374
138,37997635,10307475
139,38857564,10540772
140,38606204,10472586
141,39729014,10777110
142,38848154,10538129
143,38013416,10311682
144,40897890,11094211
145,36105284,9794079
146,39643796,10753891
147,40226960,10912177
148,38021026,10313671
149,39776916,10790065
150,37949544,10294363
151,37551004,10186291
152,37161824,10080671
153,38344480,10401464
154,41408832,11232749
155,39265680,10651423
156,40343960,10943781
157,38174444,10355430
158,42618284,11560917
159,50965647,13825295
160,45166165,12252082
161,68451674,18568560
162,39988210,10847431
163,38399648,10416479
164,38874650,10545344
165,38026620,10315248
166,39655432,10757064
167,39085014,10602323
168,38695574,10496715
169,38355146,10404450
170,39071612,10598743
171,37870318,10272878
172,40174282,10897918
173,39422020,10693853
174,38404248,10417733
175,39774784,10789553
176,41298300,11202775
177,39521058,10720571
178,39292856,10658770
179,39264568,10651085
180,38579026,10465174
181,38123199,10341507
182,40288447,10928666
183,39921792,10829402
184,38314808,10393415
185,38299288,10389210
186,41765120,11329387
187,37809502,10256378
188,39403112,10688691
189,40785482,11063633
190,36173280,9812614
191,39407846,10689964
192,40057844,10866315
193,39534560,10724390
194,38209594,10364911
195,39284304,10656473
196,40105690,10879321
197,39736092,10778971
198,39956932,10838861
199,40053068,10865029
200,36944034,10021579
201,38291146,10387018
202,41101468,11149432
203,37630110,10207746
204,39673580,10762015
205,40477818,10980261
206,38259998,10378603
207,38446648,10429186
208,38149244,10348546
209,38470560,10435720
210,39500884,10715200
211,38258230,10378114
212,38803302,10526017
213,38807948,10527207
214,38001996,10308581
215,39524316,10721537
216,38907240,10554147
217,35634698,9666473
218,40933402,11103791
219,39688734,10766084
220,40733424,11049488
221,38355040,10404373
222,38704548,10499173
223,37597460,10198841
224,39206194,10635277
225,38037982,10318421
226,40722116,11046556
227,39995188,10849325
228,41092984,11146977
229,38055494,10323072
230,40273456,10924708
231,36726676,9962663
232,35833506,9720299
233,39977710,10844546
234,39705224,10770584
235,39478664,10709169
236,38298610,10389058
237,38566326,10461729
238,39440664,10698901
239,37754646,10241487
