frame,ticks,ns
0,182231906,49419976
1,182332110,49460722
2,182442912,49490774
3,182166340,49415759
4,179799004,48773710
5,188193008,51050605
6,185282568,50261207
7,199597726,54144478
8,185641814,50358660
9,194777446,52836889
10,184552152,50063068
11,199904558,54227556
12,188961344,51259023
13,199251580,54050573
14,187832312,50952884
15,189751090,51473391
16,199012900,53985683
17,181640894,49273098
18,180799688,49045161
19,180153644,48869917
20,179877518,48795014
21,179687552,48743443
22,179377024,48659241
23,179368274,48656854
24,179151544,48598069
25,179028606,48564723
26,178947862,48542815
27,179048416,48570078
28,178847916,48515715
29,179000698,48557159
30,179746086,48759347
31,180187224,48879026
32,179572904,48712334
33,179149092,48597412
34,179210646,48614102
35,180557476,48979449
36,179710718,48749754
37,194997300,52896518
38,180429600,48944766
39,180110516,48858206
40,182540956,49517518
41,180926924,49079674
42,195153430,52938881
43,188093128,51023625
44,182823120,49594050
45,181744490,49301442
46,182299202,49451929
47,182308868,49454550
48,180919544,49077681
49,180538660,48974237
50,180433430,48945802
51,180318288,48914565
52,180133798,48864524
53,179959840,48817322
54,179976018,48821725
55,179865900,48791862
56,179651738,48733557
57,180254098,48897158
58,179589636,48716913
59,179488278,48689403
60,179286570,48634695
61,179373960,48658404
62,179240256,48622138
63,179291538,48636044
64,179207456,48613234
65,179315142,48642448
66,179221672,48617094
67,179145000,48596185
68,179463996,48682828
69,179096392,48583118
70,179328480,48646077
71,179138722,48594591
72,179217048,48615848
73,179274968,48631542
74,179098382,48583615
75,179414172,48669303
76,179326808,48645602
77,179317174,48642998
78,179537142,48702678
79,179238180,48621573
80,179105964,48585710
81,179000248,48557036
82,179222576,48617344
83,179101636,48584539
84,179055810,48572101
85,179229618,48619258
86,179380988,48660319
87,179234800,48620655
88,179409828,48668144
89,179143830,48595977
90,179091942,48581911
91,178984644,48552805
92,179145898,48596538
93,179005338,48558399
94,179162462,48601031
95,179337192,48648440
96,179510094,48695333
97,179425494,48672382
98,179100448,48584209
99,179394812,48664069
100,178919388,48535082
101,178987342,48553524
102,179119440,48589357
103,178926962,48537159
104,179132828,48592995
105,178952048,48543948
106,178859918,48518963
107,178840146,48513596
108,178831958,48511387
109,179010064,48559683
110,178937352,48539941
111,179268510,48629799
112,178990926,48554509
113,179189470,48608357
114,179083252,48579542
115,179057102,48572451
116,178923216,48536129
117,179020400,48562502
118,178962216,48546708
119,179216312,48615639
120,179076352,48577672
121,178911654,48532997
122,179097472,48583293
123,178831108,48511146
124,178987682,48553618
125,179038624,48567438
126,179167426,48602384
127,178898088,48529313
128,178911156,48532863
129,178724012,48482094
130,178930508,48538108
131,178757950,48491298
132,178884554,48525637
133,178855580,48517788
134,178967354,48548087
135,178909958,48532533
136,179104644,48585358
137,178987546,48553577
138,178913908,48533617
139,178866008,48520622
140,179296746,48637459
141,178807350,48504697
142,178823532,48509088
143,178848762,48515945
144,178690764,48473043
145,178701524,48475990
146,178641062,48459591
147,178795254,48501418
148,178657998,48464178
149,178817198,48507370
150,178850266,48516343
151,178752372,48489797
152,178745236,48487853
153,178643174,48460170
154,178752022,48489692
155,178702588,48476287
156,178586984,48444926
157,178699190,48475371
158,178654320,48463198
159,178753162,48490011
160,178682922,48470953
161,178812372,48506073
162,178627870,48456015
163,178482938,48416699
164,178694160,48474007
165,178559710,48437525
166,179319892,48643745
167,178584540,48444259
168,178795108,48501389
169,178660848,48464960
170,178707730,48477687
171,178765824,48493434
172,178690260,48472948
173,178573092,48441151
174,178659964,48464729
175,178763344,48492761
176,178847038,48515444
177,179031744,48565572
178,179166270,48602036
179,179065574,48574750
180,178788532,48499605
181,179386890,48661919
182,178740984,48486709
183,178843028,48514385
184,178809004,48505159
185,178867060,48520903
186,178933778,48538999
187,178780698,48497481
188,178797362,48501992
189,178778430,48496867
190,178565666,48439142
191,178749366,48488970
192,178576256,48442010
193,178703932,48476644
194,178586132,48444693
195,178851860,48516773
196,178886682,48526221
197,178660886,48464970
198,178698104,48475056
199,178707880,48477726
200,178803772,48503707
201,178790968,48500255
202,178911160,48532866
203,178710482,48478424
204,178775366,48496036
205,178897588,48529181
206,178837112,48512783
207,178815552,48506928
208,178783586,48498263
209,178707362,48477587
210,178631458,48456995
211,178470892,48413432
212,178678198,48469677
213,178690866,48473105
214,178674894,48468780
215,178669210,48467210
216,178525406,48428221
217,178790528,48500136
218,178479672,48415811
219,178768682,48494209
220,178986304,48553245
221,178672520,48468125
222,179229828,48619104
223,178650954,48462276
224,178854242,48517430
225,178603864,48449506
226,178479322,48415728
227,178538138,48431681
228,178462140,48411057
229,178555450,48436371
230,178446534,48406824
231,178456480,48409532
232,178435120,48403729
233,178539524,48432005
234,178421872,48400123
235,178466174,48412149
236,178531914,48429988
237,178411290,48397271
238,178564270,48438761
239,178664024,48465830
