frame,ticks,ns
0,394752622,107066716
1,398322872,108052253
2,396443876,107542558
3,396917186,107670958
4,407736790,110605969
5,404511962,109731177
6,402341996,109142519
7,404772204,109801770
8,396625624,107591867
9,399944638,108492198
10,397760034,107899581
11,395467336,107277626
12,396645676,107597225
13,394265298,106951498
14,405209150,109920278
15,406860686,110368311
16,400994574,108777017
17,398911818,108212029
18,394467716,107006485
19,401871742,109014963
20,401523506,108920495
21,399180576,108284828
22,398804478,108182913
23,394415614,106992358
24,394942248,107135224
25,403170264,109367197
26,391642958,106240222
27,390467708,105921417
28,396108676,107451640
29,391224160,106126627
30,389843926,105752213
31,392817776,106558914
32,390430778,105911398
33,391497176,106200677
34,395386022,107255608
35,391074676,106086065
36,391270688,106139238
37,391466902,106192465
38,389822174,105746313
39,392891192,106578815
40,393010796,106611283
41,396324434,107510159
42,396593962,107583260
43,405853944,110095203
44,408614504,110844061
45,406778024,110345885
46,425718744,115483878
47,413193328,112086050
48,437993872,118813749
49,428281702,116179144
50,419906882,113907332
51,394953372,107138218
52,406012394,110138192
53,388619478,105420055
54,394447732,107001067
55,393486936,106740445
56,388181084,105301126
57,390593580,105955567
58,390354124,105890603
59,392788568,106551000
60,402991304,109318661
61,396579934,107579475
62,394669054,107061114
63,397361880,107791582
64,395772076,107360319
65,402466604,109176332
66,398671862,108146838
67,392548658,106485913
68,393933104,106861476
69,387260182,105051325
70,394187156,106930389
71,388567470,105405944
72,388453766,105375097
73,394379774,106982644
74,389182470,105572770
75,396891936,107664107
76,387313204,105065708
77,393497630,106743336
78,417647888,113294534
79,398068834,107983360
80,396765810,107629890
81,387695454,105169401
82,392077682,106358149
83,387558910,105132351
84,394489496,107012378
85,388162772,105296159
86,387599306,105143311
87,396899744,107666221
88,388961500,105512838
89,392433114,106454568
90,387282544,105057391
91,395547552,107299414
92,387471734,105108703
93,387599534,105143377
94,392641236,106511022
95,386962742,104970630
96,398204204,108020080
97,387119134,105013054
98,389282904,105600017
99,389102208,105550997
100,386973412,104973526
101,398058574,107980575
102,387283154,105057550
103,394932150,107132475
104,387125564,105014806
105,387094526,105006377
106,390620524,105962869
107,387440358,105100196
108,392973072,106601040
109,387146582,105020502
110,401313932,108863649
111,387512554,105119774
112,387428400,105096946
113,393706722,106800057
114,387001812,104981229
115,397798770,107910098
116,387640636,105154520
117,394289516,106958149
118,387752364,105184827
119,387970180,105243712
120,393577594,106765027
121,387572930,105136157
122,399940418,108491060
123,387527312,105123766
124,390857918,106027257
125,388945866,105508586
126,387634126,105152764
127,390599286,105957118
128,386929450,104961608
129,393719316,106803468
130,387355506,105077183
131,387774624,105190876
132,392712700,106530409
133,387681866,105165704
134,408615980,110844376
135,387634352,105152816
136,392039282,106347735
137,387386136,105085483
138,387344708,105074244
139,390685368,105980460
140,387389798,105086475
141,395236606,107215064
142,387115138,105011972
143,390728314,105992113
144,387080910,105002684
145,387430494,105097514
146,391755828,106270851
147,386970444,104972719
148,395662206,107330516
149,387468078,105107710
150,392147354,106377046
151,387231360,105043496
152,387117432,105012602
153,393163710,106652755
154,386934010,104962835
155,392183920,106386951
156,386963518,104970839
157,388620998,105420462
158,410889582,111461219
159,405052638,109877846
160,418863486,113624146
161,388002196,105252599
162,390376628,105896706
163,387419514,105094537
164,388278434,105327539
165,391446516,106186915
166,387037326,104990861
167,391460736,106190802
168,387352918,105076481
169,397760910,107899839
170,387235094,105044519
171,387648016,105156522
172,392411270,106448641
173,387948104,105237934
174,399122216,108269107
175,387274882,105055302
176,391486420,106197758
177,388297992,105332839
178,388193204,105304424
179,393585766,106767245
180,387108990,105010311
181,390443944,105914978
182,460641390,124957311
183,391011744,106068990
184,387057518,104996338
185,386863562,104943725
186,390151716,105835697
187,387176378,105028582
188,394619644,107047702
189,387002240,104981344
190,389941170,105778583
191,386858940,104942471
192,387459832,105105474
193,392878740,106575460
194,387050122,104994343
195,389488700,105655841
196,387004272,104981895
197,391627232,106235967
198,387024602,104987420
199,386857128,104941980
200,390464916,105920660
201,386999750,104980678
202,392203946,106392401
203,386936592,104963535
204,386985928,104976928
205,390080964,105816512
206,387338864,105072669
207,398119336,107997068
208,386986606,104977113
209,391263362,106137260
210,387062704,104997756
211,403209196,109377777
212,398382840,108068539
213,400593284,108668145
214,410508934,111357956
215,432753794,117392287
216,428411376,116214323
217,410340688,111312320
218,400433040,108624692
219,405335416,109954560
220,398086994,107988285
221,397056524,107708753
222,400587842,108666670
223,395649928,107327185
224,405792670,110078597
225,397542390,107840554
226,399423050,108350716
227,396285952,107499720
228,392329876,106426571
229,391061384,106082470
230,387466276,105107219
231,386944644,104965715
232,391014992,106069876
233,387283546,105057653
234,392160106,106380508
235,387949452,105238294
236,389123400,105556747
237,386934580,104962989
238,387498232,105115894
239,403998370,109591860
