elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3271.0,64.66,5058.0,3686.0,82.0,0,0,1
1.0,5081.0,99.76,5093.0,3686.0,80.0,0,0,1
1.5,5071.0,99.76,5083.0,3686.0,80.0,0,0,1
2.0,5029.0,99.76,5041.0,3686.0,77.0,0,0,1
2.5,5059.0,99.76,5071.0,3686.0,82.0,0,0,1
3.0,5066.0,99.76,5078.0,3686.0,82.0,0,0,1
3.5,5050.0,99.76,5063.0,3686.0,82.0,0,0,1
4.0,4934.0,99.76,4946.0,3686.0,75.0,0,0,1
4.5,4905.0,99.76,4917.0,3686.0,82.0,0,0,1
5.0,4940.0,99.76,4952.0,3686.0,82.0,0,0,1
5.5,4900.0,99.76,4912.0,3686.0,82.0,0,0,1
6.0,4967.0,99.76,4979.0,3686.0,74.0,0,0,1
6.5,4906.0,99.76,4918.0,3686.0,80.0,0,0,1
7.0,4936.0,99.76,4948.0,3686.0,77.0,0,0,1
7.5,4994.0,99.76,5006.0,3686.0,80.0,0,0,1
8.0,5023.0,99.76,5035.0,3686.0,82.0,0,0,1
8.5,5030.0,99.76,5042.0,3686.0,83.0,0,0,1
9.0,5015.0,99.76,5027.0,3686.0,82.0,0,0,1
9.5,4810.0,99.76,4822.0,3686.0,75.0,0,0,1
10.0,4686.0,99.76,4697.0,3686.0,82.0,0,0,1
10.5,4981.0,99.76,4993.0,3686.0,82.0,0,0,1
11.0,5018.0,99.76,5030.0,3686.0,80.0,0,0,1
11.5,4955.0,99.76,4967.0,3686.0,77.0,0,0,1
12.0,5009.0,99.76,5021.0,3686.0,83.0,0,0,1
12.5,5039.0,99.76,5052.0,3686.0,83.0,0,0,1
13.0,4937.0,99.76,4949.0,3686.0,82.0,0,0,1
13.5,5042.0,99.76,5054.0,3686.0,83.0,0,0,1
14.0,5037.0,99.76,5049.0,3686.0,83.0,0,0,1
14.5,5049.0,99.76,5062.0,3686.0,83.0,0,0,1
15.0,5041.0,99.76,5054.0,3686.0,83.0,0,0,1
15.5,5048.0,99.76,5060.0,3686.0,82.0,0,0,1
16.0,5057.0,99.76,5070.0,3686.0,83.0,0,0,1
16.5,5033.0,99.76,5045.0,3686.0,83.0,0,0,1
17.0,5038.0,99.76,5050.0,3686.0,83.0,0,0,1
17.5,5047.0,99.76,5059.0,3686.0,83.0,0,0,1
18.0,5037.0,99.76,5049.0,3686.0,83.0,0,0,1
18.5,5058.0,99.76,5070.0,3686.0,83.0,0,0,1
19.0,5008.0,99.76,5021.0,3686.0,83.0,0,0,1
19.5,5064.0,99.76,5076.0,3686.0,83.0,0,0,1
20.0,5055.0,99.76,5068.0,3686.0,83.0,0,0,1
20.5,5049.0,99.76,5062.0,3686.0,82.0,0,0,1
21.0,5058.0,99.76,5070.0,3686.0,82.0,0,0,1
21.5,4973.0,99.76,4985.0,3686.0,77.0,0,0,1
22.0,4979.0,99.76,4991.0,3686.0,83.0,0,0,1
22.5,5063.0,99.76,5075.0,3686.0,83.0,0,0,1
23.0,5043.0,99.76,5056.0,3686.0,83.0,0,0,1
23.5,5038.0,99.76,5050.0,3686.0,82.0,0,0,1
24.0,4858.0,99.76,4870.0,3686.0,82.0,0,0,1
24.5,5069.0,99.76,5081.0,3686.0,83.0,0,0,1
25.0,5059.0,99.76,5071.0,3686.0,82.0,0,0,1
25.5,5064.0,99.76,5076.0,3686.0,82.0,0,0,1
26.0,5066.0,99.76,5078.0,3686.0,82.0,0,0,1
26.5,5065.0,99.76,5078.0,3686.0,82.0,0,0,1
27.0,5020.0,99.76,5033.0,3686.0,83.0,0,0,1
27.5,4809.0,99.76,4821.0,3686.0,73.0,0,0,1
28.0,4819.0,99.76,4830.0,3686.0,78.0,0,0,1
28.5,4931.0,99.76,4943.0,3686.0,82.0,0,0,1
29.0,4986.0,99.76,4998.0,3686.0,80.0,0,0,1
29.5,5069.0,99.76,5082.0,3686.0,79.0,0,0,1
30.0,5062.0,99.76,5075.0,3686.0,77.0,0,0,1
30.5,4790.0,98.54,4861.0,3686.0,79.0,0,0,1
