frame,ticks,ns
0,396241236,107469827
1,395917194,107399686
2,396068114,107440627
3,395680940,107335603
4,395779788,107362412
5,419275412,113736037
6,398294548,108044585
7,397864994,107928071
8,398035782,107974402
9,397839280,107921090
10,396988306,107690252
11,396093308,107447463
12,396090510,107446704
13,396029212,107430068
14,396590902,107582445
15,395934358,107404353
16,395918300,107399986
17,395847266,107380717
18,395931906,107403680
19,396080322,107443947
20,396149114,107462598
21,396387158,107527175
22,397211952,107750913
23,396937896,107676580
24,396077284,107443116
25,395659920,107329896
26,395685870,107336933
27,395850778,107381672
28,396379930,107525217
29,396405908,107532267
30,396558040,107573527
31,396255140,107491360
32,396291178,107501137
33,395588336,107310479
34,395641280,107324839
35,395499694,107286432
36,395454616,107274202
37,395361086,107248832
38,395275356,107225578
39,395544950,107298710
40,395433450,107268460
41,395786882,107364339
42,395627434,107321085
43,395221168,107210880
44,395326238,107239381
45,395552084,107300645
46,395506454,107288267
47,395199114,107204893
48,395231284,107213623
49,395031150,107159332
50,395222300,107211186
51,395313736,107235987
52,395142004,107189402
53,395121914,107183952
54,395323576,107238657
55,395692982,107338873
56,395717534,107345528
57,396079456,107443710
58,395913954,107398808
59,395849180,107381238
60,395838206,107378269
61,395548190,107299589
62,395584450,107309428
63,395545850,107298961
64,395603168,107314504
65,395389898,107256647
66,395426486,107266574
67,395216328,107209573
68,395551662,107300531
69,396102980,107450085
70,395720102,107346231
71,395461772,107276147
72,395325316,107239131
73,395305912,107233867
74,395202620,107205854
75,395091474,107175697
76,395342992,107243923
77,395133032,107186954
78,395213542,107208792
79,395378110,107253449
80,395205924,107206741
81,395105436,107179485
82,396994926,107692042
83,396547358,107570629
84,396088826,107446246
85,395686438,107337090
86,395795510,107366637
87,396521402,107563591
88,396482436,107553025
89,395608940,107316069
90,395762710,107357782
91,395510358,107289333
92,396380338,107525322
93,396698206,107611550
94,395896490,107394072
95,398086318,107988101
96,397105398,107722010
97,396218436,107481405
98,395976476,107415770
99,397832404,107919228
100,396633336,107593953
101,396050038,107435727
102,396320598,107509118
103,395657784,107329327
104,395409300,107261908
105,395441544,107270659
106,396278398,107497679
107,396069958,107441128
108,395848628,107381087
109,395586198,107309908
110,395555210,107301491
111,395604874,107314966
112,396135674,107458954
113,396288688,107500460
114,396194786,107474990
115,395867938,107386330
116,395700384,107340878
117,395528932,107294366
118,395571954,107306035
119,395305464,107233745
120,395428376,107267094
121,395686560,107337124
122,395400114,107259421
123,395262704,107222152
124,395353318,107246732
125,395294630,107230807
126,395455876,107274546
127,395424304,107265981
128,395269572,107224016
129,395349938,107245809
130,395439556,107270119
131,395168616,107196628
132,396106720,107451096
133,396035080,107431668
134,395816678,107372429
135,395732874,107349684
136,395170356,107197095
137,395713682,107344488
138,395372756,107251998
139,395139896,107188832
140,395289284,107229356
141,395306068,107233906
142,395390596,107256843
143,396249700,107489891
144,396242258,107487866
145,395821152,107373633
146,395641956,107325025
147,395615532,107317865
148,395300610,107232429
149,395323446,107238624
150,395465220,107277082
151,395191836,107202929
152,395488854,107283492
153,395106692,107179822
154,395456954,107274846
155,395039482,107161594
156,394878014,107117783
157,395061696,107167619
158,395273598,107225094
159,395330198,107240456
160,394949616,107137214
161,394988932,107147888
162,395306094,107233915
163,395317780,107237087
164,395285326,107228283
165,395110400,107180830
166,395070894,107170111
167,395018498,107155901
168,395284280,107227999
169,394943074,107135442
170,394974726,107144027
171,394970868,107142979
172,395619906,107319042
173,394842560,107108174
174,394914712,107127747
175,395770664,107359923
176,396972002,107685824
177,395634334,107322954
178,395257306,107220667
179,395194894,107203740
180,395315466,107236460
181,395385198,107255371
182,395591566,107311363
183,395148292,107191109
184,395097100,107177224
185,395249638,107218603
186,395140746,107189062
187,394837304,107106747
188,395106750,107179847
189,394789336,107093717
190,394796222,107095604
191,395126068,107185080
192,394898454,107123336
193,394903900,107124814
194,394997564,107150220
195,394810650,107099516
196,394982576,107146155
197,395172168,107197586
198,394804234,107097778
199,395225608,107212070
200,395667212,107331883
201,395295262,107230975
202,395183068,107200543
203,395068884,107169557
204,395216048,107209489
205,395243558,107216957
206,395121528,107183849
207,394918186,107128680
208,394998926,107150592
209,394992764,107148920
210,395341558,107243537
211,395093570,107176273
212,395095536,107176799
213,395051674,107164899
214,395024814,107157619
215,394891174,107121363
216,395033810,107160052
217,395597334,107312928
218,395572516,107306186
219,395588440,107310505
220,395281986,107227377
221,395023758,107157331
222,394883458,107119262
223,394788864,107093592
224,395112866,107181498
225,395007990,107153050
226,395022140,107156889
227,395108470,107180312
228,395400270,107259461
229,395241076,107216279
230,395250162,107218744
231,394928308,107131436
232,395108256,107180248
233,395201086,107205432
234,395232272,107213890
235,395099878,107177975
236,395519378,107291773
237,395524146,107293067
238,395594920,107312265
239,395182024,107200257
