frame,ticks,ns
0,392616962,106490574
1,387622630,105149636
2,390938628,106049157
3,389598112,105685505
4,394807596,107098688
5,391260124,106136369
6,391023846,106072278
7,389688678,105710088
8,390636052,105967081
9,407475332,110535042
10,406586090,110293814
11,402538208,109195761
12,397056952,107708856
13,406693068,110322833
14,410907198,111465987
15,398200374,108019037
16,401835978,109005275
17,387970326,105243953
18,388334720,105342808
19,393980826,106874410
20,388896494,105495199
21,393852460,106839579
22,389367822,105623048
23,398567304,108118576
24,388683142,105437327
25,387257254,105050531
26,427251336,115899638
27,406524094,110276993
28,414244924,112371426
29,423262786,114817678
30,417779420,113330208
31,401187272,108829277
32,408286722,110755146
33,401353860,108874491
34,399062972,108253033
35,408072736,110696853
36,410641570,111393939
37,398833506,108190784
38,393067096,106626523
39,394943482,107135529
40,390378356,105897176
41,424690284,115204907
42,437817312,118765851
43,399572170,108391163
44,394821038,107102334
45,395694260,107339221
46,397956302,107952842
47,391955788,106325083
48,392538220,106483063
49,390164270,105839102
50,390200584,105848948
51,392548736,106485940
52,388303862,105334430
53,390243564,105860611
54,389552692,105673186
55,390502744,105930927
56,390408390,105905323
57,391463386,106191521
58,389762500,105730113
59,388383088,105355934
60,389537598,105669109
61,388166140,105297083
62,390744754,105996578
63,390228348,105856494
64,391996178,106336041
65,390997508,106065141
66,389874542,105760514
67,389702438,105713822
68,391332564,106156033
69,389932280,105776169
70,390771608,106003853
71,389861146,105756873
72,390295240,105874639
73,391436626,106184251
74,389201392,105577913
75,390139512,105832396
76,393534102,106753229
77,389437766,105642023
78,389853854,105754903
79,391412900,106177813
80,390066428,105812569
81,388656218,105430015
82,392732576,106535811
83,388409782,105363152
84,391240526,106131050
85,389062724,105540296
86,390266800,105866925
87,391038674,106076296
88,390273442,105868701
89,391217172,106124729
90,395506640,107288319
91,389417600,105636541
92,397972996,107957360
93,398749998,108168122
94,388542276,105399116
95,393060006,106624625
96,388753646,105456445
97,389675792,105706593
98,391005346,106067260
99,388947744,105509106
100,391726286,106262818
101,398262320,108035855
102,391652114,106242686
103,388789756,105466249
104,411305354,111574004
105,399317930,108322207
106,405222274,109923867
107,395797026,107367088
108,401978284,109043866
109,395331046,107240659
110,402779648,109261238
111,400234280,108570784
112,388571622,105407054
113,388217454,105311002
114,392847278,106566904
115,390118872,105826786
116,393878694,106846717
117,388971220,105515465
118,392484924,106468628
119,389816122,105744669
120,388517740,105392450
121,394104122,106907861
122,389304490,105605870
123,393300576,106689881
124,387299178,105061894
125,392864502,106571599
126,388323648,105339801
127,387726378,105177779
128,389333652,105613781
129,386957100,104969099
130,397217080,107752299
131,418388874,113495526
132,411973176,111755174
133,411482790,111622124
134,401306952,108861756
135,399488294,108368415
136,405784654,110076417
137,400163544,108551586
138,398868446,108200277
139,397999408,107964511
140,413546220,112181882
141,407528286,110549406
142,405286086,109941169
143,418645528,113565162
144,402756650,109255013
145,397283890,107770432
146,395128012,107185590
147,392119146,106369391
148,388216020,105310614
149,399327024,108324664
150,390723462,105990793
151,392016844,106341631
152,389075930,105543869
153,387847098,105210525
154,392170132,106383214
155,387129956,105015989
156,394448740,107001342
157,387427658,105096755
158,387158152,105023647
159,393696002,106797148
160,387042936,104992252
161,390182608,105843845
162,387078134,105001920
163,410383068,111323820
164,397616680,107860693
165,394265796,106951717
166,395587152,107310159
167,410447990,111341428
168,396936766,107676253
169,403531304,109465151
170,401552706,108928420
171,393613920,106774880
172,393286408,106686035
173,401663948,108958606
174,392903496,106582168
175,390409740,105905690
176,395519194,107291722
177,388653376,105429254
178,394324414,106967617
179,392337874,106428741
180,391161554,106109632
181,391542892,106213078
182,393123282,106641788
183,390940166,106049577
184,389324844,105611402
185,389892886,105765493
186,389020682,105528882
187,388988166,105520052
188,389801440,105740687
189,389147502,105563285
190,388197660,105305622
191,390337528,105886102
192,397961514,107954248
193,392414630,106449543
194,409232422,111011672
195,407156518,110448546
196,406431514,110251890
197,401847516,109008394
198,401860124,109011813
199,415718208,112771071
200,406549000,110283747
201,392272890,106411113
202,395526954,107293827
203,387829514,105205756
204,394822214,107102649
205,387229400,105042974
206,387229170,105042904
207,392688982,106523976
208,387806446,105199499
209,396804810,107640478
210,389425588,105638722
211,389357472,105620196
212,394467508,107006431
213,388774970,105462239
214,410299686,111301208
215,389266566,105595593
216,394171464,106926125
217,387597158,105142725
218,387438888,105099802
219,397986300,107960979
220,388767162,105460102
221,392043482,106348781
222,388344506,105345467
223,395780342,107362572
224,390012770,105798014
225,387305552,105063623
226,399899414,108479936
227,387156394,105023161
228,401341996,108871261
229,387480628,105111116
230,391479906,106196001
231,388193444,105304479
232,387522612,105122504
233,403673394,109503707
234,387624344,105150099
235,392828958,106561813
236,387482442,105111608
237,397115516,107724756
238,388794502,105467499
239,387503848,105117423
