frame,ticks,ns
0,44290232,11990662
1,44204492,11991208
2,40239002,10915494
3,46303962,12560723
4,44189350,11987101
5,41659632,11300867
6,47809718,12969189
7,41226692,11183425
8,42170088,11439336
9,44905328,12181321
10,39007936,10581539
11,43665264,11844929
12,43014740,11668466
13,48328416,13109890
14,43137084,11701653
15,45160152,12250446
16,44360484,12033517
17,43624592,11833896
18,41140758,11160107
19,42325250,11481424
20,41860526,11355359
21,41694612,11310317
22,44151334,11976789
23,41206780,11178018
24,41320532,11208877
25,49637960,13465133
26,42474126,11521818
27,39502158,10715344
28,44194176,11988365
29,42137112,11430388
30,46525028,12620633
31,39523256,10721326
32,45346612,12301021
33,39430344,10696068
34,45063038,12224090
35,47405002,12859405
36,41298812,11202989
37,45435372,12325107
38,45495604,12341429
39,42317110,11479218
40,41252478,11190418
41,45132650,12242986
42,45226336,12268404
43,39574570,10735256
44,44642562,12110040
45,36994516,10035366
46,45709120,12399355
47,42139502,11431034
48,41262114,11193025
49,44085536,11958934
50,44899186,12179658
51,43222584,11724848
52,44998586,12206620
53,42106788,11422167
54,42697416,11582382
55,47474724,12878316
56,38783496,10520657
57,42526842,11536109
58,45760812,12413386
59,40995740,11120769
60,42586416,11552268
61,40617846,11018264
62,41364412,11220784
63,44284126,12012813
64,40703792,11041577
65,46837622,12705492
66,39774220,10789418
67,44313540,12020788
68,39097540,10605845
69,43380796,11767763
70,41035478,11131548
71,44540756,12082407
72,42107596,11422380
73,42027924,11400767
74,44217770,11994813
75,42658004,11571696
76,44576956,12092241
77,41742298,11323283
78,42624524,11562607
79,43596616,11826305
80,45820372,12429545
81,39882504,10818785
82,43525018,11806884
83,40234928,10914384
84,45622472,12375864
85,40385136,10955133
86,43998600,11935350
87,40615350,11017579
88,46571194,12633212
89,38520010,10449181
90,45594254,12368068
91,43623276,11833493
92,44254500,12004774
93,44546390,12083958
94,42804946,11611559
95,45507694,12344723
96,43511606,11803130
97,42067088,11411398
98,43494878,11798710
99,42890726,11634820
100,44215160,11994090
101,44270314,12009060
102,45771724,12416349
103,46916376,12726863
104,43927264,11916007
105,41119684,11154400
106,46134072,12514642
107,41640786,11295757
108,39265994,10651546
109,44023128,11942002
110,45141120,12245283
111,38362328,10406410
112,42407398,11503707
113,41982386,11388416
114,42752572,11597346
115,42856952,11625660
116,40284190,10927671
117,45524718,12349315
118,44690348,12123005
119,48061182,13037404
120,38601764,10471358
121,42752582,11597347
122,41472822,11250188
123,45275598,12281765
124,47219742,12809152
125,40482901,10981659
126,42756313,11598360
127,40181222,10899814
128,45880212,12445777
129,39841996,10807796
130,44570092,12090383
131,44391242,12041861
132,39238844,10644181
133,41777520,11332838
134,45301816,12288874
135,42983958,11660117
136,41493364,11255766
137,42340086,11485454
138,40441548,10970438
139,41607928,11286844
140,42670088,11574969
141,44548920,12084633
142,42480710,11523598
143,45888514,12448033
144,44096868,11962011
145,44582470,12093737
146,38778458,10519291
147,45600466,12369889
148,41011016,11124913
149,44880964,12174709
150,44468976,12062956
151,39119370,10611768
152,44464204,12061652
153,39510726,10717890
154,43247376,11731570
155,44462966,12061322
156,42366188,11492525
157,45418326,12320480
158,40918664,11099866
159,41494952,11256190
160,43141706,11702899
161,46968966,12740865
162,42286234,11470845
163,44608660,12100842
164,45244506,12273325
165,44147630,11975785
166,45862380,12440940
167,39624499,10748722
168,41414399,11234295
169,43027090,11671812
170,45920830,12456798
171,44270234,12009047
172,39348738,10673991
173,47109068,12779129
174,41657110,11300178
175,43931588,11917178
176,42948100,11650387
177,49156220,13334445
178,42119778,11425687
179,47127562,12784146
180,41427572,11237913
181,45556762,12358035
182,42581422,11550915
183,44112692,11966303
184,39536786,10725000
185,47216824,12808352
186,45648534,12382933
187,42325004,11481358
188,43217264,11723400
189,44244950,12002179
190,41092704,11147075
191,45208814,12263640
192,42686788,11579502
193,45991576,12475988
194,41621382,11290355
195,44276748,12010764
196,42928186,11644986
197,40221436,10910724
198,40257408,10920479
199,45291528,12286078
200,45710670,12399787
201,43297424,11745159
202,45491358,12340296
203,43779878,11876029
204,43641834,11838581
205,44216696,11994523
206,44548812,12084614
207,43825492,11888395
208,42471200,11521021
209,44948958,12193158
210,39834278,10805701
211,42391700,11499452
212,46879662,12716896
213,42017356,11397901
214,48250060,13088642
215,42844258,11622221
216,43583206,11822674
217,43710768,11857272
218,44562324,12088270
219,45758674,12412800
220,47497438,12884466
221,43991004,11933296
222,43036056,11674248
223,40299514,10931904
224,43049944,11678013
225,43234130,11727979
226,43744092,11866311
227,42289048,11471601
228,43424432,11779599
229,39691508,10766974
230,40358300,10947848
231,42249486,11460880
232,37026368,10044020
233,42480492,11523539
234,42713554,11586762
235,42820986,11615909
236,45059158,12223058
237,43596074,11826162
238,43418328,11777948
239,43415004,11777041
