frame,ticks,ns
0,209253500,56742582
1,209343532,56788189
2,209033040,56703972
3,209013902,56698782
4,209057846,56710702
5,209044782,56707146
6,209162460,56739079
7,209006136,56696674
8,208990458,56692411
9,209043742,56706876
10,209551192,56844528
11,209075364,56715454
12,209044264,56707004
13,209067472,56713312
14,209036286,56704849
15,208991632,56692730
16,209080176,56716760
17,209077962,56716158
18,209163788,56739442
19,209028442,56702715
20,209008278,56697251
21,209131540,56730681
22,209125622,56729079
23,209121280,56727900
24,209083460,56717650
25,209079486,56716573
26,209087264,56718671
27,209539362,56841312
28,209000242,56695076
29,209261328,56765899
30,209092608,56720122
31,209022562,56701130
32,209012444,56698385
33,209010624,56697891
34,209014728,56698996
35,209023684,56701436
36,209261894,56766050
37,209013792,56698742
38,209147964,56735148
39,209083486,56717657
40,209120188,56727613
41,209348632,56789572
42,209050306,56708657
43,209008742,56697382
44,209023230,56701299
45,209418548,56808539
46,209034706,56704419
47,208995706,56693846
48,209089220,56719202
49,209039644,56705764
50,208996316,56694006
51,208980880,56689816
52,209016692,56699509
53,209108794,56724524
54,209697394,56884191
55,236235140,64083032
56,228180576,61898091
57,221517344,60090555
58,216786880,58807341
59,220298966,59760037
60,219594718,59568996
61,219326964,59496364
62,215060052,58338909
63,220331268,59768810
64,214963768,58312790
65,225490660,61168400
66,225507922,61173070
67,217151436,58906211
68,219275254,59482351
69,232710936,63127026
70,218588532,59296067
71,225756432,61240487
72,212931632,57761535
73,223512800,60631867
74,209181544,56744247
75,209194664,56747806
76,209063778,56712309
77,209034994,56704504
78,209062846,56712049
79,209527068,56837988
80,209228142,56756897
81,209058224,56710803
82,209125208,56728966
83,209197740,56748649
84,209143408,56733912
85,209101464,56722533
86,209035816,56704716
87,209118376,56727120
88,209274836,56769566
89,209306214,56778076
90,209257712,56764909
91,218476444,59265667
92,209678008,56878922
93,209491916,56828442
94,209187130,56745771
95,220736622,59878774
96,223969444,60755744
97,210507670,57103911
98,209502900,56831431
99,209215280,56753399
100,209109514,56724714
101,209146962,56734875
102,209305938,56777997
103,209357666,56792024
104,209170280,56741202
105,209373112,56796223
106,209076846,56715856
107,209214212,56753108
108,209074724,56715278
109,209146198,56734672
110,209139864,56732949
111,209171990,56741653
112,209111970,56725384
113,209175730,56742680
114,209615830,56862064
115,209222864,56755457
116,209067392,56713287
117,209125896,56729161
118,209247588,56762173
119,209115692,56726382
120,209083004,56717527
121,209391150,56801117
122,209136364,56732002
123,209294168,56774799
124,209810052,56914741
125,209628406,56865477
126,210165020,57011042
127,209303298,56777282
128,209381606,56798530
129,209110690,56725027
130,209114176,56725973
131,209049836,56708529
132,209602726,56858510
133,209063272,56712173
134,209098178,56721634
135,209094372,56720611
136,209226408,56756426
137,209132662,56730988
138,209228526,56756997
139,209357810,56792073
140,209324852,56783131
141,211834968,57464020
142,210826912,57190584
143,209037380,56705150
144,210581078,57123887
145,212603536,57672535
146,209235538,56758900
147,209087760,56718807
148,209203396,56750179
149,209707718,56886991
150,209041604,56706296
151,209094108,56720527
152,209112628,56725563
153,209208200,56751484
154,209135042,56731638
155,209105752,56723688
156,209187452,56745860
157,209084204,56717851
158,209279690,56770881
159,209103520,56723083
160,209269830,56768206
161,209219840,56754645
162,209100610,56722302
163,209105948,56723741
164,209061716,56711751
165,209162784,56739168
166,209086602,56718502
167,209528090,56838254
168,209204768,56750550
169,209088070,56718900
170,209127336,56729553
171,209096862,56721273
172,209217174,56753923
173,209282328,56771597
174,209226656,56756496
175,209180850,56744058
176,209302498,56777065
177,209111866,56725358
178,209073030,56714820
179,209498646,56830267
180,209208276,56751508
181,209126768,56729398
182,209198438,56748839
183,209107774,56724037
184,209118456,56727144
185,209592478,56855731
186,209146024,56734621
187,209064798,56712578
188,209139696,56732905
189,209132824,56731041
190,209106146,56723804
191,209414254,56807373
192,209256624,56764624
193,209290986,56773946
194,209222056,56755243
195,209097986,56721581
196,209135188,56731680
197,209252662,56763549
198,209123940,56728631
199,209326064,56783451
200,209251594,56763252
201,209093588,56720394
202,209449040,56816820
203,209117260,56726809
204,209172250,56741736
205,209101372,56722508
206,209122572,56728260
207,209072988,56714800
208,209170418,56741238
209,209126050,56729203
210,209086140,56718377
211,209415458,56807711
212,209120586,56727722
213,209096554,56721203
214,209075656,56715522
215,209084882,56718036
216,209121832,56728059
217,209038192,56705370
218,209109780,56724781
219,209188114,56746042
220,209453726,56818092
221,209044082,56706965
222,209031110,56703439
223,209074198,56715139
224,209053658,56709564
225,209057096,56710488
226,209031830,56703644
227,209129432,56730097
228,209195830,56748132
229,209282408,56771607
230,209049366,56708402
231,209100694,56722325
232,209176574,56742909
233,209051532,56708978
234,209018464,56700019
235,209007964,56697170
236,209162234,56739009
237,209107302,56724116
238,209663504,56874998
239,209109396,56724684
