elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3454.0,65.29,5290.0,3686.0,79.0,0,0,1
1.0,5262.0,99.76,5275.0,3686.0,79.0,0,0,1
1.5,5261.0,99.76,5274.0,3686.0,79.0,0,0,1
2.0,5245.0,99.76,5258.0,3686.0,79.0,0,0,1
2.5,5258.0,99.76,5271.0,3686.0,79.0,0,0,1
3.0,5261.0,99.76,5274.0,3686.0,79.0,0,0,1
3.5,5251.0,99.76,5263.0,3686.0,79.0,0,0,1
4.0,5262.0,99.76,5275.0,3686.0,79.0,0,0,1
4.5,5262.0,99.76,5275.0,3686.0,80.0,0,0,1
5.0,5268.0,99.76,5281.0,3686.0,79.0,0,0,1
5.5,5266.0,99.76,5279.0,3686.0,80.0,0,0,1
6.0,5269.0,99.76,5282.0,3686.0,80.0,0,0,1
6.5,5268.0,99.76,5281.0,3686.0,80.0,0,0,1
7.0,5263.0,99.76,5276.0,3686.0,79.0,0,0,1
7.5,5264.0,99.76,5277.0,3686.0,80.0,0,0,1
8.0,5265.0,99.76,5278.0,3686.0,79.0,0,0,1
8.5,5265.0,99.76,5278.0,3686.0,80.0,0,0,1
9.0,5270.0,99.76,5283.0,3686.0,79.0,0,0,1
9.5,5266.0,99.76,5278.0,3686.0,79.0,0,0,1
10.0,5269.0,99.76,5281.0,3686.0,79.0,0,0,1
10.5,5263.0,99.76,5276.0,3686.0,79.0,0,0,1
11.0,5267.0,99.76,5280.0,3686.0,79.0,0,0,1
11.5,5262.0,99.76,5274.0,3686.0,79.0,0,0,1
12.0,5266.0,99.76,5279.0,3686.0,79.0,0,0,1
12.5,5241.0,99.76,5254.0,3686.0,79.0,0,0,1
13.0,5239.0,99.76,5252.0,3686.0,80.0,0,0,1
13.5,5058.0,99.76,5070.0,3686.0,70.0,0,0,1
14.0,5026.0,99.76,5038.0,3686.0,78.0,0,0,1
14.5,5192.0,99.76,5205.0,3686.0,80.0,0,0,1
15.0,5169.0,99.76,5181.0,3686.0,80.0,0,0,1
15.5,5189.0,99.76,5201.0,3686.0,80.0,0,0,1
16.0,5186.0,99.76,5199.0,3686.0,79.0,0,0,1
16.5,5161.0,99.76,5174.0,3686.0,80.0,0,0,1
17.0,5187.0,99.76,5200.0,3686.0,82.0,0,0,1
17.5,5175.0,99.76,5188.0,3686.0,80.0,0,0,1
18.0,5196.0,99.76,5209.0,3686.0,79.0,0,0,1
18.5,5193.0,99.76,5206.0,3686.0,79.0,0,0,1
19.0,5182.0,99.76,5195.0,3686.0,80.0,0,0,1
19.5,5175.0,99.76,5187.0,3686.0,80.0,0,0,1
20.0,5190.0,99.76,5203.0,3686.0,80.0,0,0,1
20.5,5199.0,99.76,5212.0,3686.0,80.0,0,0,1
21.0,5206.0,99.76,5219.0,3686.0,79.0,0,0,1
21.5,5189.0,99.76,5201.0,3686.0,79.0,0,0,1
22.0,5206.0,99.76,5219.0,3686.0,80.0,0,0,1
22.5,5213.0,99.76,5226.0,3686.0,79.0,0,0,1
23.0,5212.0,99.76,5225.0,3686.0,80.0,0,0,1
23.5,5198.0,99.76,5210.0,3686.0,79.0,0,0,1
24.0,5212.0,99.76,5224.0,3686.0,80.0,0,0,1
24.5,5218.0,99.76,5230.0,3686.0,80.0,0,0,1
25.0,5223.0,99.76,5236.0,3686.0,82.0,0,0,1
25.5,5226.0,99.76,5239.0,3686.0,80.0,0,0,1
26.0,5164.0,99.76,5177.0,3686.0,77.0,0,0,1
26.5,5198.0,99.76,5210.0,3686.0,80.0,0,0,1
27.0,5222.0,99.76,5235.0,3686.0,79.0,0,0,1
27.5,5230.0,99.76,5242.0,3686.0,80.0,0,0,1
28.0,5205.0,99.76,5218.0,3686.0,74.0,0,0,1
28.5,5144.0,99.76,5157.0,3686.0,80.0,0,0,1
29.0,5148.0,98.98,5201.0,3686.0,79.0,0,0,1
