elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3506.0,69.4,5051.0,3686.0,78.0,0,0,1
1.0,5214.0,99.76,5227.0,3686.0,79.0,0,0,1
1.5,5212.0,99.76,5225.0,3686.0,79.0,0,0,1
2.0,5198.0,99.76,5210.0,3686.0,79.0,0,0,1
2.5,5234.0,99.76,5247.0,3686.0,79.0,0,0,1
3.0,5161.0,99.76,5173.0,3686.0,80.0,0,0,1
3.5,5227.0,99.76,5240.0,3686.0,79.0,0,0,1
4.0,5048.0,99.76,5060.0,3686.0,85.0,0,0,1
4.5,5015.0,99.76,5027.0,3686.0,92.0,0,0,1
5.0,5035.0,99.76,5048.0,3686.0,80.0,0,0,1
5.5,5223.0,99.76,5236.0,3686.0,79.0,0,0,1
6.0,5165.0,99.76,5178.0,3686.0,79.0,0,0,1
6.5,5121.0,99.76,5134.0,3686.0,79.0,0,0,1
7.0,5191.0,99.76,5204.0,3686.0,80.0,0,0,1
7.5,5222.0,99.76,5235.0,3686.0,79.0,0,0,1
8.0,5225.0,99.76,5238.0,3686.0,79.0,0,0,1
8.5,5233.0,99.76,5246.0,3686.0,80.0,0,0,1
9.0,5232.0,99.76,5245.0,3686.0,80.0,0,0,1
9.5,5231.0,99.76,5244.0,3686.0,79.0,0,0,1
10.0,5234.0,99.76,5247.0,3686.0,79.0,0,0,1
10.5,5233.0,99.76,5246.0,3686.0,80.0,0,0,1
11.0,5228.0,99.76,5241.0,3686.0,80.0,0,0,1
11.5,5237.0,99.76,5250.0,3686.0,80.0,0,0,1
12.0,5234.0,99.76,5247.0,3686.0,77.0,0,0,1
12.5,5225.0,99.76,5238.0,3686.0,80.0,0,0,1
13.0,5240.0,99.76,5253.0,3686.0,79.0,0,0,1
13.5,5245.0,99.76,5258.0,3686.0,80.0,0,0,1
14.0,5245.0,99.76,5258.0,3686.0,80.0,0,0,1
14.5,5199.0,98.83,5260.0,3686.0,79.0,0,0,1
