frame,ticks,ns
0,181659944,49256305
1,181562464,49252074
2,181249194,49167103
3,181241670,49165063
4,181254624,49168578
5,181227292,49161164
6,181159432,49142745
7,181338810,49191404
8,181187318,49150318
9,181486780,49231556
10,191112426,51842679
11,187059918,50743355
12,183454022,49765204
13,187935176,50980800
14,183183496,49691820
15,183035702,49651703
16,182555344,49521422
17,183071184,49661352
18,182279268,49446531
19,182178810,49419280
20,182080762,49392683
21,182003976,49371841
22,181905676,49345188
23,181517782,49239965
24,181447484,49220895
25,181356584,49196226
26,181433378,49217057
27,181270108,49172778
28,181148958,49139916
29,183083428,49664658
30,183940118,49897044
31,197128790,53474731
32,190759030,51746820
33,192639042,52256799
34,193008592,52357030
35,189467134,51396369
36,188383066,51102289
37,190849824,51771450
38,188686618,51184615
39,192411940,52195202
40,184122136,49946420
41,193723788,52551064
42,184385130,50017759
43,194841866,52854353
44,186807898,50674981
45,195466470,53023792
46,188968996,51261216
47,197403080,53549136
48,189139788,51307564
49,188212372,51055973
50,194516110,52765974
51,201348018,54619265
52,184063280,49930419
53,183446028,49763026
54,183228512,49704030
55,182373344,49472042
56,182795452,49586556
57,182161614,49414606
58,182042748,49382368
59,182070202,49389811
60,181953672,49358208
61,181864510,49334018
62,181887938,49340366
63,181737844,49299650
64,182034414,49380109
65,181726508,49296575
66,181982676,49366075
67,182159524,49414047
68,181878192,49337721
69,183601484,49805193
70,183336092,49733207
71,192687950,52270070
72,183361674,49740151
73,184192178,49965442
74,183253898,49710893
75,182928780,49622722
76,184258684,49983475
77,183432890,49759472
78,183173034,49688981
79,194804360,52844180
80,193704296,52545777
81,184742122,50114626
82,184156468,49955756
83,183657838,49820494
84,182767846,49579058
85,182578690,49527753
86,182514322,49510283
87,182184018,49420694
88,181971620,49363066
89,188202812,51053390
90,183309678,49726049
91,183121034,49674876
92,183260712,49712755
93,182640720,49544579
94,182353516,49466658
95,182300054,49452170
96,182701224,49560983
97,182357434,49467732
98,182045114,49383002
99,182047880,49383760
100,181913140,49347199
101,181704454,49290592
102,181906864,49345509
103,181998026,49370239
104,181956612,49358994
105,182014372,49374671
106,182121558,49403741
107,181964070,49361029
108,181776074,49310030
109,181976650,49364430
110,181867246,49334763
111,181900138,49343684
112,181778992,49310812
113,181713248,49292987
114,181799722,49316445
115,181835634,49326176
116,181806124,49318171
117,182199416,49424865
118,181639980,49273103
119,181502322,49235760
120,181496856,49234288
121,181805680,49318060
122,181691660,49287120
123,181597374,49261545
124,181402398,49208641
125,181727238,49296783
126,181663028,49279355
127,181946330,49356214
128,181793642,49314794
129,181906810,49345486
130,181818138,49321436
131,181706832,49291249
132,181610734,49265171
133,181453736,49222580
134,181495594,49233941
135,181433888,49217206
136,181373148,49200729
137,182400062,49479298
138,181851902,49330601
139,181738828,49299915
140,181598480,49261846
141,181566850,49253275
142,181600584,49262426
143,181499050,49234873
144,181729362,49297349
145,181666072,49280190
146,181682452,49284634
147,181519830,49240506
148,181667354,49280529
149,181692432,49287334
150,181524468,49241770
151,181673772,49282271
152,181685514,49285460
153,181497618,49234493
154,181750622,49303113
155,181514814,49239149
156,181426328,49215156
157,182019860,49376158
158,181341678,49192182
159,181458390,49223841
160,181600616,49262431
161,181531956,49243809
162,181441256,49219205
163,181608216,49264475
164,181843724,49328383
165,181678160,49283467
166,181610238,49265022
167,182647598,49546448
168,182460288,49495629
169,182152238,49412074
170,181786698,49312912
171,181641704,49273569
172,181647588,49275172
173,181604460,49263477
174,181755476,49304433
175,181633948,49271466
176,181640874,49273355
177,181539758,49245925
178,182374502,49472366
179,181453628,49222560
180,181456010,49223207
181,181701896,49289898
182,181468466,49226588
183,181339558,49191615
184,181338454,49191317
185,181403596,49208986
186,181496158,49234087
187,181436390,49217885
188,181586534,49258615
189,181585260,49258270
190,181758364,49305211
191,181319508,49186181
192,181536158,49244942
193,181603006,49263082
194,181412436,49211377
195,181443524,49219822
196,181547492,49248024
197,181077136,49120432
198,183991788,49911079
199,182799208,49587563
200,182300988,49452420
201,182519122,49511585
202,181999024,49370509
203,181857622,49332153
204,181793380,49314705
205,181588310,49259076
206,181644168,49274250
207,181185288,49149770
208,181590428,49259660
209,181609614,49264876
210,181379060,49202335
211,181302010,49181433
212,181174126,49146730
213,181265030,49171391
214,181516042,49239482
215,181371796,49200363
216,181333616,49190007
217,181566092,49253069
218,181999808,49370723
219,181194360,49152228
220,181520462,49240687
221,181457732,49223674
222,181236668,49163697
223,181160654,49143075
224,181035614,49109168
225,181188976,49150764
226,180999254,49099296
227,181189096,49150799
228,181196430,49152794
229,181194344,49152216
230,181120880,49132287
231,181741242,49300577
232,181524910,49241895
233,181242718,49165340
234,181002312,49100125
235,181099536,49126497
236,180992268,49097398
237,180947218,49085178
238,180965246,49090079
239,181435296,49217590
