frame,ticks,ns
0,181032766,49087211
1,180791158,49042852
2,180873884,49065295
3,180846962,49057986
4,180758944,49034116
5,180831466,49053776
6,180698024,49017582
7,181338186,49191237
8,181088096,49123389
9,180782236,49040430
10,181333270,49189910
11,181225510,49160681
12,180834720,49054671
13,180906754,49074211
14,180927516,49079838
15,180963246,49089528
16,180908700,49074730
17,181320278,49186380
18,180814986,49049305
19,180794192,49043674
20,181811910,49319752
21,181352020,49194995
22,180968708,49091018
23,181070448,49118607
24,180925426,49079278
25,180992960,49097586
26,180648578,49004167
27,180767500,49036423
28,181328946,49188636
29,181213672,49157469
30,180951142,49086253
31,180845000,49057457
32,180820106,49050708
33,180863838,49062572
34,180800716,49045440
35,180860624,49061687
36,180860756,49061727
37,181015242,49103630
38,181294604,49179422
39,180814086,49049075
40,180957464,49087967
41,180766372,49036131
42,180757078,49033611
43,180740066,49028996
44,180712386,49021487
45,180594896,48989612
46,180554922,48978769
47,180654936,49005902
48,180594700,48989561
49,180954722,49087220
50,180588246,48987812
51,180788080,49042019
52,180779192,49039607
53,180780582,49039982
54,180762166,49034989
55,180813152,49048821
56,180690584,49015571
57,180852384,49059465
58,181186074,49149974
59,180658396,49006833
60,180641878,49002348
61,180539098,48974468
62,180565474,48981624
63,180460994,48953283
64,180525534,48970789
65,180616418,48995444
66,181566008,49253025
67,181485632,49231239
68,181797852,49315914
69,181261150,49170321
70,181275860,49174330
71,181408028,49210190
72,181500306,49235203
73,188469310,51125693
74,186677802,50639711
75,186313444,50540856
76,184058802,49929241
77,182279610,49446616
78,182546048,49518899
79,182140064,49408767
80,182228568,49432758
81,182139986,49408740
82,182245070,49437253
83,182210900,49427986
84,182246350,49437579
85,182361852,49468923
86,184491366,50046599
87,183928026,49893767
88,182591112,49531116
89,183584808,49800672
90,182025484,49377675
91,182431366,49487785
92,181826304,49323646
93,181927636,49351144
94,181884796,49339523
95,182084358,49393658
96,181931298,49352138
97,182465062,49496921
98,181550270,49248778
99,181821780,49322431
100,182010032,49373476
101,181762706,49306404
102,181722630,49295532
103,181466120,49225939
104,181527542,49242600
105,181294580,49179413
106,181363030,49197981
107,181856018,49331717
108,181543060,49246812
109,181499178,49234918
110,181248928,49167029
111,181005452,49100987
112,181119370,49131884
113,181043848,49111400
114,180930648,49080684
115,180962194,49089241
116,180942848,49083991
117,181058502,49115366
118,180897240,49071632
119,181247106,49166539
120,181066120,49117444
121,181077658,49120573
122,180973012,49092187
123,180971306,49091723
124,181052628,49113775
125,181060122,49115809
126,180868172,49063738
127,181202954,49154562
128,181068366,49118054
129,180941912,49083748
130,181041514,49110764
131,181006906,49101381
132,181137360,49136767
133,181004318,49100665
134,180794758,49043822
135,181027862,49107056
136,180830882,49053620
137,181138998,49137212
138,181371710,49200337
139,181357792,49196564
140,180910426,49075208
141,180960546,49088801
142,181074846,49119801
143,181033358,49108546
144,181044194,49111493
145,180857842,49060943
146,181041040,49110641
147,180768540,49036714
148,182091812,49395674
149,181579780,49256771
150,182058948,49386766
151,181854838,49331399
152,181504466,49236343
153,181180476,49148453
154,181340958,49191997
155,181195676,49152587
156,181498466,49234721
157,181248430,49166888
158,181378644,49202210
159,180989356,49096611
160,181684780,49285266
161,181054156,49114193
162,180989364,49096618
163,181006472,49101263
164,180899214,49072159
165,180736866,49028114
166,181038510,49109941
167,180881530,49067361
168,180681648,49013138
169,181055478,49114548
170,181454652,49222840
171,181224824,49160495
172,181299610,49180776
173,181521504,49240950
174,181228876,49161561
175,181441520,49219278
176,181321736,49186782
177,181443354,49219775
178,181147658,49139551
179,180858012,49060979
180,181538810,49245670
181,180915798,49076663
182,180895488,49071158
183,182153970,49412513
184,183844444,49871093
185,182047746,49383718
186,182192420,49422952
187,182286004,49448350
188,182276592,49445785
189,182260070,49441322
190,182498066,49505863
191,182303768,49453150
192,182338862,49462690
193,182375544,49472626
194,182126828,49405155
195,182520664,49511995
196,182287390,49448711
197,182354600,49466943
198,182209422,49427563
199,182497120,49505627
200,182668754,49552165
201,181764772,49306961
202,181967192,49361874
203,181852844,49330846
204,181649110,49275589
205,181748692,49302597
206,181964466,49361114
207,181760634,49305825
208,181661394,49278921
209,181844890,49328687
210,181674980,49282588
211,183997162,49912522
212,182212828,49428507
213,182052332,49384959
214,181986778,49367187
215,181783656,49312089
216,181959044,49359655
217,182132094,49406603
218,181383598,49203559
219,181283328,49176365
220,181089896,49123882
221,181677774,49283355
222,181129754,49134705
223,181120902,49132304
224,181082336,49121840
225,181102396,49127285
226,181096664,49125726
227,181133952,49135832
228,181346674,49193537
229,181345724,49193291
230,181204962,49155107
231,181813110,49320078
232,181207718,49155843
233,181083510,49122152
234,180991106,49097095
235,181029044,49107381
236,180959408,49088495
237,180871036,49064522
238,180969032,49091107
239,180810174,49048012
