elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3353.0,66.53,5040.0,3686.0,83.0,0,0,1
1.0,5053.0,99.76,5066.0,3686.0,82.0,0,0,1
1.5,5036.0,99.76,5048.0,3686.0,83.0,0,0,1
2.0,5053.0,99.76,5065.0,3686.0,83.0,0,0,1
2.5,5055.0,99.76,5067.0,3686.0,83.0,0,0,1
3.0,5045.0,99.76,5058.0,3686.0,82.0,0,0,1
3.5,5041.0,99.76,5054.0,3686.0,82.0,0,0,1
4.0,5047.0,99.76,5059.0,3686.0,82.0,0,0,1
4.5,5037.0,99.76,5049.0,3686.0,82.0,0,0,1
5.0,4944.0,99.76,4957.0,3686.0,78.0,0,0,1
5.5,4934.0,99.76,4947.0,3686.0,82.0,0,0,1
6.0,5029.0,99.76,5041.0,3686.0,83.0,0,0,1
6.5,5051.0,99.76,5064.0,3686.0,82.0,0,0,1
7.0,4989.0,99.76,5001.0,3686.0,82.0,0,0,1
7.5,4682.0,99.76,4694.0,3686.0,78.0,0,0,1
8.0,4943.0,99.76,4955.0,3686.0,79.0,0,0,1
8.5,4926.0,99.76,4938.0,3686.0,82.0,0,0,1
9.0,4993.0,99.76,5005.0,3686.0,82.0,0,0,1
9.5,5009.0,99.76,5021.0,3686.0,82.0,0,0,1
10.0,5057.0,99.76,5070.0,3686.0,83.0,0,0,1
10.5,5019.0,99.76,5031.0,3686.0,82.0,0,0,1
11.0,5041.0,99.76,5054.0,3686.0,83.0,0,0,1
11.5,5031.0,99.76,5043.0,3686.0,82.0,0,0,1
12.0,5038.0,99.76,5050.0,3686.0,84.0,0,0,1
12.5,5052.0,99.76,5064.0,3686.0,83.0,0,0,1
13.0,5066.0,99.76,5079.0,3686.0,83.0,0,0,1
13.5,5037.0,99.76,5049.0,3686.0,83.0,0,0,1
14.0,5059.0,99.76,5071.0,3686.0,83.0,0,0,1
14.5,5041.0,99.76,5053.0,3686.0,83.0,0,0,1
15.0,5059.0,99.76,5071.0,3686.0,83.0,0,0,1
15.5,5057.0,99.76,5069.0,3686.0,83.0,0,0,1
16.0,5041.0,99.76,5053.0,3686.0,83.0,0,0,1
16.5,5040.0,99.76,5052.0,3686.0,83.0,0,0,1
17.0,5007.0,99.76,5019.0,3686.0,84.0,0,0,1
17.5,5022.0,99.76,5034.0,3686.0,83.0,0,0,1
18.0,5026.0,99.76,5038.0,3686.0,84.0,0,0,1
18.5,5031.0,99.76,5043.0,3686.0,83.0,0,0,1
19.0,5038.0,99.76,5051.0,3686.0,83.0,0,0,1
19.5,5038.0,99.76,5050.0,3686.0,83.0,0,0,1
20.0,5033.0,99.76,5046.0,3686.0,83.0,0,0,1
20.5,5044.0,99.76,5057.0,3686.0,84.0,0,0,1
21.0,5052.0,99.76,5064.0,3686.0,83.0,0,0,1
21.5,5046.0,99.76,5058.0,3686.0,84.0,0,0,1
22.0,5021.0,99.76,5033.0,3686.0,77.0,0,0,1
22.5,4875.0,99.76,4887.0,3686.0,83.0,0,0,1
23.0,5056.0,99.76,5069.0,3686.0,83.0,0,0,1
23.5,5050.0,99.76,5062.0,3686.0,82.0,0,0,1
24.0,5040.0,99.76,5052.0,3686.0,83.0,0,0,1
24.5,5061.0,99.76,5073.0,3686.0,83.0,0,0,1
25.0,5049.0,99.76,5062.0,3686.0,83.0,0,0,1
25.5,5050.0,99.76,5062.0,3686.0,83.0,0,0,1
26.0,5059.0,99.76,5072.0,3686.0,83.0,0,0,1
26.5,5051.0,99.76,5063.0,3686.0,83.0,0,0,1
27.0,5032.0,99.76,5044.0,3686.0,83.0,0,0,1
27.5,5050.0,99.76,5062.0,3686.0,83.0,0,0,1
28.0,5049.0,99.76,5061.0,3686.0,83.0,0,0,1
28.5,5039.0,99.76,5051.0,3686.0,84.0,0,0,1
29.0,4912.0,99.76,4924.0,3686.0,83.0,0,0,1
29.5,5013.0,99.76,5025.0,3686.0,84.0,0,0,1
30.0,5043.0,99.66,5060.0,3686.0,83.0,0,0,1
