frame,ticks,ns
0,210039538,56960121
1,209442734,56815078
2,210209134,57022999
3,209726034,56891962
4,209801942,56912541
5,209701046,56885169
6,209840148,56922894
7,209559962,56846887
8,209517986,56835515
9,210384088,57070463
10,212133924,57545115
11,211131880,57273304
12,210435006,57084280
13,212888988,57749960
14,215448584,58444285
15,210106780,56995226
16,212224776,57569765
17,210013318,56969868
18,209695440,56883650
19,209755064,56899823
20,209734332,56894201
21,209760880,56901413
22,213201528,57834730
23,210464526,57092263
24,210080546,56988127
25,211528986,57381034
26,210528104,57109525
27,209821838,56917933
28,210871188,57202599
29,210049430,56979666
30,209616602,56862275
31,209946414,56951732
32,209434986,56812998
33,210337726,57057879
34,210917782,57215233
35,209298532,56775981
36,209053198,56709437
37,209065912,56712885
38,209050304,56708646
39,209046884,56707728
40,209202398,56749915
41,209104194,56723273
42,209087166,56718645
43,209116414,56726590
44,209569360,56849459
45,209201920,56749785
46,209089488,56719274
47,209044136,56706979
48,209051684,56709031
49,209042074,56706413
50,209114100,56725950
51,209063750,56712303
52,209058816,56710961
53,209177264,56743088
54,209084028,56717804
55,209061870,56711789
56,209034310,56704309
57,209049758,56708497
58,209026424,56702179
59,209138660,56732620
60,209111356,56725207
61,209174410,56742322
62,209642696,56869353
63,209127370,56729550
64,209116510,56726606
65,209055734,56710119
66,209113538,56725810
67,209025902,56702030
68,209113360,56725750
69,209077666,56716075
70,209082820,56717477
71,209260818,56765751
72,209072970,56714794
73,209034754,56704435
74,209362320,56793293
75,209061230,56711610
76,209081756,56717177
77,209229084,56757148
78,209131694,56730734
79,209475168,56823898
80,209056322,56710276
81,209104602,56723385
82,209047788,56707971
83,209145490,56734466
84,209185796,56745413
85,209093212,56720297
86,209291428,56774065
87,209167070,56740319
88,209191334,56746913
89,209090298,56719501
90,209072744,56714733
91,209031476,56703538
92,209022568,56701133
93,209013984,56698802
94,209037878,56705274
95,209069896,56713967
96,209159600,56738304
97,209341460,56787637
98,209066844,56713132
99,209047800,56707976
100,209025572,56701931
101,209227338,56756667
102,209109406,56724678
103,209022028,56700986
104,209051792,56709055
105,209080610,56716869
106,209310892,56779345
107,209086980,56718605
108,209091644,56719861
109,209087230,56718663
110,209260526,56765683
111,209088164,56718927
112,209189650,56746445
113,209075966,56715608
114,209047392,56707660
115,209534248,56839934
116,209204708,56750530
117,209055698,56710109
118,209057266,56710541
119,209175104,56742509
120,209096560,56721192
121,209169614,56741018
122,209192038,56747108
123,209078258,56716239
124,210207136,57022465
125,209098082,56721606
126,210655440,57144067
127,209227150,56756618
128,209091884,56719934
129,209113104,56725691
130,209136432,56732008
131,209123776,56728576
132,209561302,56847270
133,216735634,58793434
134,209376770,56797217
135,209118328,56727097
136,209147036,56734898
137,209112856,56725625
138,209054294,56709728
139,209094626,56720670
140,209097378,56721422
141,209328838,56784215
142,209092848,56720187
143,209080526,56716844
144,209075182,56715401
145,209174822,56742434
146,209130062,56730283
147,209242794,56760874
148,209051982,56709108
149,209031606,56703574
150,209607956,56859922
151,209324698,56783079
152,209059896,56711258
153,209050066,56708592
154,209140612,56733141
155,209133020,56731094
156,209090782,56719636
157,209082386,56717347
158,209150458,56735814
159,209194534,56747778
160,209111344,56725215
161,209225620,56756201
162,209158770,56738068
163,209127156,56729504
164,209058240,56710803
165,209365420,56794128
166,209099828,56722079
167,209068238,56713521
168,209894108,56937553
169,209193482,56747486
170,209100102,56722154
171,209174332,56742297
172,209122984,56728373
173,209044238,56706999
174,209121304,56727908
175,209071220,56714325
176,209231934,56757922
177,209177106,56743054
178,209177206,56743081
179,209114478,56726061
180,209078440,56716289
181,209313038,56779919
182,209082966,56717516
183,209131526,56730680
184,209162704,56739149
185,209530030,56838781
186,209322108,56782377
187,209138744,56732643
188,209028580,56702759
189,209082064,56717272
190,209166318,56740123
191,209054944,56709911
192,209380320,56798179
193,209075700,56715534
194,209276302,56769962
195,209116552,56726627
196,209177514,56743155
197,209136536,56732037
198,209208134,56751451
199,209624382,56864385
200,209119376,56727378
201,209090694,56719602
202,209165206,56739827
203,209653600,56872311
204,209057780,56710676
205,209305806,56777955
206,209255674,56764356
207,209213662,56752965
208,209109224,56724639
209,209112110,56725411
210,209116014,56726472
211,209059672,56711198
212,209270488,56768385
213,209141188,56733301
214,209106270,56723838
215,209032978,56703955
216,209155954,56737306
217,209150972,56735953
218,209200586,56749422
219,209195260,56747979
220,209538274,56841027
221,209098488,56721716
222,209167014,56740315
223,209188918,56746258
224,209109440,56724688
225,209189062,56746287
226,209402766,56804262
227,210830664,57191602
228,209217958,56754128
229,209316234,56780795
230,209220888,56754929
231,209126256,56729246
232,209162780,56739164
233,209090400,56719529
234,209313960,56780166
235,209403422,56804434
236,209430854,56811877
237,209138146,56732485
238,209621452,56863590
239,209405190,56804925
