frame,ticks,ns
0,364492266,98854056
1,362113456,98229805
2,362192336,98251180
3,361468386,98054827
4,363075874,98490880
5,363278492,98545856
6,362783062,98411448
7,362238220,98263654
8,361135924,97964637
9,363595418,98631812
10,363301814,98552181
11,362835070,98425571
12,363377182,98572619
13,362266374,98271301
14,362897856,98442592
15,363598228,98632591
16,365341928,99105589
17,364965956,99003599
18,364183138,98791260
19,365001348,99013213
20,364492402,98875142
21,363836762,98697287
22,361824336,98151379
23,362964472,98460664
24,364691206,98929059
25,366940236,99539162
26,364587298,98900884
27,364581210,98899230
28,363462564,98595789
29,364904538,98986950
30,365215686,99071357
31,365882018,99252106
32,365974484,99277168
33,367369404,99655591
34,367697586,99744616
35,369388416,100203275
36,363702278,98660805
37,365399970,99121346
38,364603322,98905241
39,364785184,98954565
40,364679408,98925876
41,363921920,98720387
42,363192678,98522579
43,361320808,98014798
44,362331974,98289083
45,363366654,98569771
46,363863594,98704567
47,362460128,98323861
48,361270914,98001265
49,362236658,98263229
50,362420134,98313002
51,362184956,98249212
52,362656818,98377213
53,363223696,98530981
54,364792984,98956681
55,362307098,98282340
56,363844688,98699437
57,363690842,98657639
58,363348704,98564894
59,363606074,98634708
60,362051928,98213118
61,363493088,98604060
62,364669436,98923163
63,363753608,98674738
64,363000190,98470350
65,364278244,98817048
66,365404826,99122655
67,364687040,98927922
68,365323804,99100674
69,364460526,98866480
70,365535124,99158001
71,366050130,99297714
72,367220072,99615082
73,368807500,100045691
74,369101222,100125371
75,369088414,100121898
76,366761494,99490685
77,366929030,99536120
78,366924464,99534893
79,366606316,99448580
80,366271584,99357788
81,364777518,98952496
82,366155058,99326167
83,366125018,99318017
84,368339354,99918694
85,366987298,99551938
86,364762660,98948465
87,364778730,98952803
88,367177960,99603649
89,363642706,98644652
90,365069946,99031810
91,368180896,99875719
92,367280096,99631357
93,367320640,99642355
94,368085226,99849760
95,367471312,99683224
96,366721204,99479745
97,366218192,99343291
98,367203786,99610656
99,366629680,99454922
100,372601724,101074932
101,368610740,99992325
102,371070870,100659671
103,371343412,100733602
104,370560818,100521310
105,369013810,100101657
106,368439578,99945883
107,368453616,99949692
108,368484572,99958089
109,368323310,99914346
110,369420884,100212082
111,368351146,99921904
112,368172770,99873509
113,368111838,99856980
114,368393130,99933283
115,368824126,100050198
116,367768088,99763730
117,367706346,99746992
118,367321610,99642619
119,367179722,99604125
120,367944064,99811478
121,366597544,99446200
122,368640924,100000503
123,368826692,100050711
124,369041070,100109051
125,369433734,100215570
126,368575988,99982890
127,368767216,100034772
128,367406476,99665638
129,367646146,99730654
130,368003256,99827532
131,367800716,99772581
132,367766518,99763306
133,368277754,99901985
134,369956406,100357354
135,368474664,99955400
136,367547064,99703774
137,367541222,99702191
138,367394504,99662399
139,367353562,99651284
140,368398708,99934801
141,369544836,100245709
142,369268200,100170646
143,369111614,100128193
144,369241302,100163369
145,367767218,99763505
146,367116656,99587017
147,367408312,99666135
148,364527176,98884574
149,362133944,98235369
150,364569728,98896115
151,364373098,98842789
152,363967610,98732781
153,363462062,98595643
154,364387096,98846575
155,364615590,98908559
156,364995464,99011605
157,364763666,98948728
158,364935870,98995450
159,365313364,99097842
160,364767418,98949746
161,364766556,98949521
162,364658658,98920248
163,364373010,98842764
164,366178628,99332560
165,365749690,99216206
166,365737638,99212935
167,366636660,99456816
168,366681286,99468911
169,366263310,99355543
170,367180610,99604362
171,365396998,99120527
172,365694402,99201217
173,365876516,99250618
174,366165986,99329131
175,365809208,99232351
176,365468864,99140024
177,365114326,99043849
178,365283620,99089784
179,365171266,99059305
180,365789678,99227053
181,365390794,99118848
182,364810726,98961492
183,362687924,98385637
184,361265236,97999715
185,362047394,98211896
186,363381796,98573869
187,363770724,98679375
188,364702934,98932261
189,363696858,98659341
190,364145624,98781071
191,365375494,99114698
192,364908844,98988109
193,364940814,98996783
194,365465502,99139112
195,365598346,99175151
196,365469946,99140329
197,364130348,98776938
198,363536320,98615789
199,363719320,98665431
200,362442884,98319167
201,362959074,98459208
202,362862246,98432932
203,363799308,98687138
204,360749608,97859851
205,361020328,97933289
206,367186502,99605966
207,363492938,98604027
208,363075600,98490807
209,363808956,98689752
210,363756736,98675587
211,363793482,98685547
212,364584344,98900084
213,367548220,99704088
214,366757236,99489520
215,365787314,99226419
216,368194454,99879391
217,369109680,100127669
218,365311214,99097269
219,362795550,98414823
220,362049310,98212409
221,364232344,98804597
222,363495646,98604764
223,363951172,98728322
224,363951320,98728365
225,363919528,98719737
226,364134848,98778153
227,365824796,99236576
228,365184972,99063013
229,362714280,98392794
230,361445602,98048641
231,363730034,98668332
232,364475350,98870520
233,363931714,98723057
234,366292794,99363532
235,366469696,99411518
236,367436630,99673818
237,366157136,99326734
238,366664964,99464229
239,365624304,99182191
