frame,ticks,ns
0,182673158,49530806
1,182734114,49569914
2,182555064,49521346
3,182905466,49616394
4,183446150,49763040
5,186463128,50581471
6,184361788,50011451
7,184005368,49914747
8,183911620,49889330
9,186272098,50529657
10,188207404,51054615
11,184395842,50020690
12,184065554,49931093
13,184010476,49916143
14,183888232,49882968
15,183659738,49821009
16,183648154,49817867
17,183911442,49889286
18,183165038,49686812
19,183205856,49697874
20,184095862,49939306
21,183257476,49711888
22,183293644,49721693
23,184280972,49989530
24,183463740,49767831
25,183519378,49782934
26,185068510,50203153
27,184047538,49926196
28,183774538,49852150
29,183633700,49813945
30,183644912,49816984
31,183261446,49712954
32,183401896,49751053
33,183359224,49739490
34,183371338,49742774
35,183330344,49731644
36,183482818,49773004
37,183781146,49853939
38,183283734,49719009
39,183466268,49768504
40,183847546,49871952
41,183317602,49728195
42,183281522,49718407
43,183234942,49705762
44,183284598,49719212
45,184720916,50108862
46,182897164,49614148
47,182903768,49615938
48,182918624,49619956
49,182878136,49608981
50,182532378,49515180
51,182545654,49518794
52,182401488,49479677
53,182392348,49477208
54,182303244,49453026
55,182395722,49478122
56,182512556,49509804
57,182762050,49577492
58,182329104,49460041
59,182358834,49468115
60,182253638,49439570
61,182122656,49404048
62,182275804,49445591
63,182187750,49421702
64,182166328,49415894
65,182392638,49477275
66,183559910,49793916
67,182378088,49473338
68,182093654,49396182
69,182105478,49399378
70,182051562,49384761
71,182089450,49395029
72,182136280,49407743
73,182165684,49415719
74,182055826,49385909
75,181884562,49339461
76,182141830,49409237
77,182354634,49466972
78,181930532,49351930
79,182172724,49417618
80,182218090,49429931
81,182211254,49428053
82,182411954,49482525
83,182078862,49392168
84,182113196,49401483
85,183273112,49716120
86,181971788,49363122
87,182172374,49417535
88,182149352,49411279
89,182148032,49410927
90,182101172,49398209
91,181966010,49361553
92,182139068,49408500
93,182183388,49420512
94,182116138,49402278
95,182081566,49392893
96,181986292,49367055
97,182344836,49464317
98,181903486,49344585
99,182070684,49389949
100,181858882,49332467
101,181879972,49338215
102,181874154,49336635
103,181756458,49304709
104,181786818,49312940
105,181877542,49337555
106,183201030,49696576
107,181905712,49345198
108,182277296,49445988
109,182130110,49406069
110,182009620,49373384
111,181865240,49334208
112,181890170,49340983
113,181836110,49326293
114,182042790,49382371
115,182003714,49371781
116,182111376,49400909
117,182043752,49382642
118,182545758,49518822
119,182046968,49383517
120,181842194,49327968
121,182145824,49410322
122,181951180,49357530
123,181660590,49278704
124,181841324,49327723
125,181578920,49256519
126,181555620,49250228
127,182455538,49494337
128,181705838,49290977
129,181619376,49267525
130,181819138,49321710
131,181683582,49284931
132,181584528,49258071
133,181710320,49292194
134,181433852,49217187
135,181397274,49207264
136,181234850,49163213
137,181500640,49235313
138,181843196,49328239
139,181359798,49197100
140,181508038,49237320
141,181771222,49308716
142,181659082,49278295
143,181722356,49295448
144,181811458,49319630
145,181885382,49339683
146,182059402,49386878
147,181773932,49309450
148,181917298,49348336
149,181862662,49333510
150,182124946,49404599
151,182226174,49432107
152,185930126,50436893
153,182337650,49462357
154,182008076,49372965
155,181861534,49333215
156,181816774,49321062
157,181714090,49293216
158,182430252,49487488
159,181619680,49267597
160,181928294,49351324
161,181873208,49336375
162,181721258,49295150
163,181698762,49289056
164,181562754,49252161
165,181528634,49242909
166,181415298,49212156
167,182136282,49407743
168,181734758,49298822
169,181372128,49200443
170,181465054,49225649
171,181468792,49226675
172,181961402,49360304
173,181743636,49301224
174,181937788,49353898
175,181749530,49302830
176,181733688,49298523
177,181867100,49334722
178,182065474,49388533
179,182139820,49408692
180,181867820,49334918
181,181887206,49340178
182,181898754,49343289
183,181851336,49330446
184,181790646,49313984
185,181812966,49320027
186,181840528,49327515
187,181583570,49257810
188,182189102,49422059
189,181864562,49334035
190,181524316,49241738
191,181446636,49220655
192,181508422,49237415
193,181628060,49269879
194,181607078,49264188
195,181368512,49199473
196,181490916,49232666
197,181577378,49256130
198,181748416,49302527
199,181961460,49360308
200,181782020,49311644
201,181871986,49336049
202,181748344,49302500
203,181538764,49245658
204,181401756,49208490
205,181230208,49161955
206,181509578,49237717
207,183131100,49677606
208,182132312,49406655
209,181872978,49336317
210,181601152,49262580
211,181903144,49344500
212,182056306,49386047
213,181761012,49305940
214,181487716,49231809
215,181382850,49203350
216,181568096,49253613
217,181234232,49163046
218,181268986,49172474
219,181607224,49264226
220,181264132,49171148
221,181194162,49152167
222,181091006,49124194
223,180937398,49082525
224,181119944,49132041
225,181397726,49207398
226,181398838,49207689
227,181241456,49164996
228,181880550,49338368
229,181233920,49162961
230,181370250,49199945
231,181524200,49241694
232,181192902,49151835
233,181223032,49160007
234,181151572,49140623
235,181254728,49168606
236,181326524,49188081
237,181023562,49105889
238,181112044,49129891
239,181055116,49114458
