frame,ticks,ns
0,360501148,97767266
1,360127160,97690998
2,360114880,97687659
3,360180718,97705516
4,359484002,97516519
5,359310318,97469410
6,359356468,97481926
7,359625992,97555041
8,359307326,97468598
9,359641576,97559266
10,359807138,97604185
11,359143296,97424099
12,359081314,97407285
13,359319044,97471776
14,359702170,97575706
15,359639284,97558647
16,359447370,97506597
17,359379516,97488178
18,359240426,97450446
19,359320866,97472270
20,359328920,97474454
21,359127584,97419840
22,358851952,97345066
23,358642732,97288313
24,358719574,97309163
25,358954522,97372893
26,359061278,97401862
27,358834990,97340469
28,358697788,97303249
29,359508896,97523280
30,359169844,97431300
31,359322060,97472604
32,359437280,97503849
33,359235878,97449221
34,359329186,97474510
35,371415206,100753079
36,362153084,98240570
37,361522630,98069537
38,361797394,98144081
39,361513544,98067074
40,364408314,98852331
41,370784646,100582033
42,370062572,100386151
43,369235426,100161784
44,368340112,99918905
45,370021362,100374983
46,368675922,100010008
47,374822154,101677286
48,373977464,101448142
49,370363996,100467917
50,371649898,100816744
51,370371364,100469918
52,374404082,101563866
53,375483322,101856627
54,375293840,101805238
55,374986440,101721840
56,374456872,101578185
57,374550158,101603502
58,374420066,101568202
59,374372302,101555253
60,374329112,101543528
61,374595048,101615668
62,372901700,101156316
63,370545622,100517198
64,370972260,100632921
65,374524658,101596575
66,374420530,101568338
67,374646832,101629715
68,374115996,101485712
69,374350030,101549200
70,373299438,101264211
71,373929986,101435237
72,374704234,101645287
73,374478738,101584117
74,373737248,101382977
75,373515010,101322697
76,373505556,101320122
77,374418902,101567894
78,373342348,101275852
79,373124862,101216853
80,373904606,101428372
81,372629758,101082557
82,372614526,101078425
83,372868604,101147338
84,373099696,101210026
85,374360220,101551977
86,373835174,101409540
87,373530774,101326973
88,373494996,101317269
89,372448204,101033307
90,369418250,100211368
91,373372276,101283972
92,374804092,101672375
93,372341044,101004229
94,373285862,101260525
95,374043764,101466132
96,373166584,101228183
97,371732750,100839229
98,366382646,99387908
99,364644810,98916467
100,364683578,98926992
101,364212674,98799270
102,365101576,99040401
103,364395620,98848899
104,368447242,99947964
105,371003030,100641273
106,370065510,100386954
107,371171000,100686832
108,371592556,100801188
109,373373732,101284366
110,373785458,101396058
111,372816138,101133107
112,372191576,100963666
113,372226248,100973098
114,372938112,101166193
115,373241482,101248487
116,370365042,100468213
117,370842792,100597801
118,370639084,100542541
119,371257116,100710194
120,370786088,100582417
121,374361240,101552253
122,374243680,101520352
123,373364146,101281762
124,373297454,101263683
125,374403638,101563746
126,373951534,101441112
127,373660340,101362113
128,374061812,101471024
129,373220716,101242852
130,372418676,101025287
131,372105942,100940463
132,372416400,101024682
133,371135454,100677190
134,372243900,100977876
135,373335448,101273986
136,374473584,101582717
137,372706844,101103457
138,372379784,101014737
139,373488620,101315541
140,373373954,101284422
141,373598694,101345389
142,373225894,101244270
143,371702322,100830961
144,373102468,101210788
145,374151022,101495218
146,375056614,101740875
147,374518734,101594966
148,374768464,101662696
149,375333062,101815869
150,371701158,100830649
151,370330844,100458925
152,372307552,100995144
153,372313660,100996801
154,373067422,101201272
155,373559334,101334720
156,373832736,101408876
157,373783802,101395612
158,373141596,101221393
159,373296210,101263334
160,373407686,101293575
161,373424764,101298218
162,373373408,101284263
163,373303816,101265397
164,373099916,101210085
165,373306060,101266017
166,374346144,101548149
167,373327734,101271887
168,372429630,101028269
169,372842210,101140188
170,372851902,101142808
171,372762836,101118647
172,371845404,100869778
173,370116680,100400830
174,371283470,100717343
175,370367354,100468827
176,370568756,100523464
177,369615068,100264757
178,369656388,100275969
179,373087092,101206617
180,373772950,101392658
181,372120488,100944400
182,373178454,101231358
183,373962882,101444190
184,374589524,101614170
185,374399574,101562641
186,374002392,101454900
187,377586782,102427236
188,376150124,102037505
189,376066980,102014958
190,374282970,101530991
191,374387194,101559285
192,373479790,101313136
193,375310484,101809744
194,376191364,102048684
195,373791972,101397818
196,374982740,101720831
197,372928564,101163603
198,373677490,101366773
199,372330660,101001421
200,371007080,100642356
201,371181316,100689630
202,372884330,101151600
203,374307332,101537626
204,373424874,101298238
205,372238550,100976428
206,373923942,101433619
207,371812480,100860845
208,371925168,100891417
209,370276596,100444208
210,370177444,100417322
211,369890152,100339390
212,369119512,100130340
213,372044822,100923872
214,374232840,101517413
215,373962390,101444049
216,372944574,101167958
217,372791548,101126446
218,373531140,101327063
219,373899246,101426918
220,374366160,101553576
221,374341822,101546986
222,374323108,101541899
223,374432784,101571661
224,374959990,101714652
225,373971502,101446520
226,373806226,101401681
227,373499060,101318371
228,373899684,101427034
229,373946890,101439842
230,373355920,101279542
231,371946798,100897291
232,370851452,100600150
233,372351900,101007173
234,373862124,101416859
235,372299734,100993034
236,373652476,101359977
237,373398820,101291179
238,373686812,101369303
239,373427966,101299073
