frame,ticks,ns
0,367026014,99541850
1,367211652,99612790
2,367248592,99622806
3,367715906,99749587
4,369606512,100262443
5,368907632,100072854
6,366233348,99347392
7,365993408,99282319
8,365699578,99202611
9,369835358,100324515
10,368790952,100041200
11,366789630,99498289
12,366242638,99349908
13,366309718,99368131
14,365955916,99272155
15,366479898,99414284
16,368293252,99906191
17,368917492,100075528
18,370034498,100378536
19,366815412,99505299
20,367781836,99767218
21,369927174,100349419
22,368815346,100047816
23,369379490,100200855
24,367708058,99747447
25,368984338,100093660
26,368811374,100046739
27,369308572,100181626
28,369305434,100180775
29,368665584,100007203
30,365619140,99180798
31,365813302,99233455
32,368977290,100091751
33,365333238,99103234
34,364887450,98982308
35,364343226,98834671
36,368207760,99883005
37,365959716,99273177
38,370828508,100593929
39,366755928,99489164
40,366608004,99449044
41,366134246,99320521
42,366580012,99441439
43,366859178,99517171
44,367320710,99642380
45,366495392,99418488
46,366771586,99493422
47,369794934,100313549
48,367240072,99620497
49,365911982,99260235
50,367620676,99723743
51,366990032,99552670
52,366047410,99296967
53,369179616,100146633
54,368923070,100077044
55,367235404,99619229
56,365916534,99261461
57,368666942,100007561
58,368730264,100024740
59,367451306,99677800
60,367191800,99607413
61,366398696,99392260
62,367138378,99592920
63,367935388,99809112
64,367495390,99689758
65,367610228,99720906
66,367538726,99701521
67,368896060,100069530
68,367786616,99768751
69,366819870,99506487
70,367031202,99563842
71,365915102,99261083
72,366028858,99291934
73,366480212,99414372
74,366785296,99497131
75,366359344,99381585
76,364881490,98980688
77,366705460,99475471
78,365974894,99277295
79,365883664,99252548
80,365901358,99257356
81,366178258,99332458
82,366777666,99495061
83,367092160,99580375
84,366950332,99541910
85,366744648,99486104
86,365794840,99228453
87,365936826,99266978
88,366770068,99492995
89,366243646,99350198
90,365859266,99245938
91,366802614,99501825
92,364925364,98992590
93,365960748,99273458
94,367735870,99754991
95,370283886,100446197
96,368114416,99857682
97,367494836,99689606
98,367171566,99601924
99,369477556,100227456
100,368444380,99947187
101,366025908,99291132
102,366029818,99292193
103,366405040,99393981
104,366282596,99360762
105,365789106,99226906
106,366236028,99348113
107,366048532,99297270
108,367692446,99743212
109,367730952,99753667
110,366808148,99503329
111,367142950,99594162
112,367132760,99591387
113,367353614,99651298
114,367871082,99791673
115,368102192,99854369
116,367880272,99794163
117,367954000,99814163
118,367904476,99800729
119,368025938,99833678
120,366999780,99555313
121,365886208,99253244
122,365810814,99232785
123,366506342,99421462
124,366651886,99460943
125,366069144,99302864
126,366510252,99422513
127,366558344,99435564
128,366670998,99466123
129,366941342,99539461
130,365630820,99183960
131,365191582,99064808
132,365102802,99040725
133,364806806,98960432
134,365053136,99027260
135,364831698,98967181
136,366037196,99294204
137,366046680,99296768
138,365213894,99070860
139,365466286,99139328
140,366415246,99396749
141,365088152,99036751
142,365800766,99230070
143,365081706,99035011
144,364510236,98879982
145,365847194,99242651
146,364439730,98860864
147,365594340,99174062
148,363703010,98661016
149,364192728,98793847
150,365966056,99274908
151,364638670,98914830
152,364823086,98964852
153,364039042,98752160
154,365685124,99198690
155,372677258,101095441
156,367381224,99658774
157,367204030,99610720
158,366588020,99443618
159,366811858,99504346
160,366876150,99521774
161,367319692,99642063
162,367494564,99689544
163,369157568,100140662
164,368008400,99828930
165,368272530,99900568
166,368467570,99953478
167,367778730,99766606
168,369289624,100176227
169,368854006,100058064
170,369040528,100108912
171,370596828,100531083
172,368628914,99997247
173,369035530,100107548
174,370383216,100473143
175,370447126,100490468
176,369559472,100249674
177,367718592,99750302
178,366653782,99461465
179,367828998,99780254
180,369522310,100239606
181,366737520,99484175
182,366171030,99330502
183,366921576,99534094
184,365894262,99255423
185,367668258,99736650
186,366578402,99441008
187,365676402,99196334
188,365275872,99087674
189,366071382,99303470
190,367176344,99603220
191,365696836,99201868
192,366266124,99356297
193,366497718,99419130
194,366963672,99545516
195,366870982,99520384
196,365867008,99248030
197,367042692,99566956
198,367792818,99770442
199,367319412,99642019
200,365918362,99261950
201,366366036,99383398
202,365298258,99093754
203,364836552,98968506
204,364960290,99002074
205,365031612,99021423
206,366596806,99445999
207,368436636,99945087
208,368758146,100032301
209,368535544,99971916
210,366818260,99506083
211,367127588,99589983
212,366226370,99345513
213,366822144,99507127
214,366080472,99305938
215,366357590,99381118
216,365757200,99218241
217,365909058,99259419
218,366915378,99532428
219,367581760,99713192
220,366969172,99547012
221,368059446,99842769
222,366165284,99328941
223,364337246,98833052
224,365031390,99021348
225,365098158,99039465
226,363770044,98679195
227,362599296,98361601
228,362864284,98433487
229,363791376,98684959
230,364613124,98907890
231,362678382,98383055
232,366285310,99361502
233,365880048,99251565
234,372197576,100965313
235,368597494,99988726
236,371398114,100748443
237,367361016,99653306
238,367284912,99632659
239,366906904,99530123
