frame,ticks,ns
0,43940150,11898258
1,44527886,12078935
2,44116170,11967252
3,42983364,11659954
4,45241732,12272579
5,39064596,10596911
6,46359454,12575784
7,42864726,11627687
8,39683194,10764688
9,45491532,12340339
10,41509574,11260158
11,42192686,11445462
12,45300248,12288447
13,37984380,10303881
14,42149488,11433746
15,41890964,11363616
16,40746526,11053165
17,46604462,12642245
18,40101462,10878184
19,41634050,11293923
20,41934164,11375331
21,44397818,12043648
22,39075078,10599753
23,42112128,11423611
24,41004366,11123108
25,41523386,11263902
26,42481826,11523899
27,40209328,10907445
28,44583476,12094014
29,42014444,11397113
30,45138464,12244563
31,43515992,11804438
32,40372508,10951706
33,48284366,13097943
34,41556846,11272986
35,46280918,12554473
36,42786984,11606683
37,42680578,11577813
38,39883300,10818997
39,41368764,11221965
40,44073884,11955773
41,44249524,12003419
42,40180414,10899596
43,42131580,11428885
44,45571772,12362108
45,42613670,11559670
46,43220316,11724231
47,44900766,12180088
48,41179938,11170748
49,40727308,11047952
50,41192232,11174071
51,39659836,10758382
52,44457022,12059711
53,42687374,11579663
54,40553724,11000864
55,43257382,11734285
56,41718432,11316812
57,45399988,12315509
58,46311840,12562863
59,40479692,10980782
60,43967520,11926919
61,42724780,11589804
62,43606976,11829115
63,43736266,11864191
64,42953104,11651743
65,42205632,11448979
66,42347532,11487466
67,45263842,12278570
68,40934396,11104129
69,48200684,13075248
70,43313878,11749615
71,44517548,12076133
72,43395176,11771665
73,39439690,10698665
74,44509998,12074081
75,44390154,12041572
76,47050330,12763193
77,41677336,11305672
78,39500246,10715085
79,45673230,12389622
80,41534048,11266799
81,47355530,12845981
82,43041584,11675662
83,46382104,12581856
84,43667842,11845612
85,42003390,11394119
86,40375518,10952528
87,40432704,10968037
88,43566832,11818225
89,43892546,11906584
90,45004734,12208291
91,40645323,11025645
92,62234161,16882046
93,48640472,13194549
94,43459108,11789008
95,43753292,11868812
96,40575998,11006908
97,41576172,11278228
98,43664886,11844825
99,43280166,11740465
100,43736050,11864120
101,38650992,10484714
102,40735888,11050280
103,45770496,12416010
104,39630192,10750333
105,42452280,11515884
106,45719580,12402202
107,40660492,11029826
108,40586694,11009808
109,45243844,12273149
110,42464160,11519111
111,40122230,10883821
112,42761332,11599720
113,45179038,12255568
114,41812702,11342392
115,44225954,11996914
116,43093512,11689791
117,40060446,10867053
118,43592836,11825159
119,45830296,12432105
120,41031488,11130469
121,44094734,11961432
122,39852304,10810592
123,42474516,11521798
124,42976456,11658025
125,43257348,11734278
126,43924618,11915284
127,46762630,12685153
128,50552429,13713193
129,66900022,18147755
130,50485921,13695156
131,47070470,12768645
132,46220300,12538030
133,43076708,11685274
134,47329390,12838887
135,43136058,11701373
136,44368944,12035821
137,39814854,10800430
138,42635388,11565554
139,44373510,12037055
140,43945730,11921014
141,44901964,12180413
142,44258924,12005975
143,44701096,12125919
144,43042204,11675918
145,39769114,10788026
146,45372280,12307992
147,40083598,10873332
148,41422314,11236483
149,43799910,11881459
150,44748950,12138901
151,39620792,10747795
152,41376240,11223907
153,44316104,12021455
154,45729378,12404864
155,44560974,12087900
156,47899878,12993642
157,43081874,11686681
158,42675472,11576433
159,43546164,11812620
160,44726514,12132813
161,43486176,11796350
162,42677842,11577077
163,40196258,10903903
164,41364050,11220680
165,45293792,12286689
166,41587038,11281166
167,40152686,10892017
168,45051298,12220906
169,45687044,12393379
170,45713544,12400563
171,41377122,11224232
172,44024116,11942280
173,40931954,11103470
174,40354120,10946721
175,44187544,11986606
176,49565554,13445490
177,47543338,12896927
178,45470858,12334729
179,41889836,11363315
180,42452798,11516026
181,46008904,12480689
182,45253348,12275730
183,42843552,11622031
184,42970614,11656494
185,43080578,11686322
186,46027490,12485729
187,40832580,11076515
188,41706746,11313646
189,47314860,12834953
190,39971240,10842861
191,44723896,12132100
192,39659268,10758228
193,44690742,12123105
194,41346246,11215854
195,39634430,10751490
196,45134576,12243507
197,50068483,13581917
198,41767287,11330069
199,39881424,10818492
200,41700712,11311986
201,44931452,12188406
202,46029644,12486317
203,43439938,11783806
204,42013472,11396848
205,48064252,13038243
206,43076384,11685177
207,40989300,11119019
208,41728444,11319526
209,40378474,10953323
210,42907648,11639404
211,44069336,11954544
212,45471030,12334778
213,44112378,11966222
214,42384088,11497388
215,40802732,11068417
216,44514780,12075378
217,39077230,10600346
218,41896038,11364923
219,42307164,11476510
220,41399540,11230311
221,43569656,11818993
222,43425104,11779779
223,48499132,13156209
224,43438840,11783518
225,43908182,11910827
226,41833864,11348130
227,46866400,12713297
228,42136066,11430106
229,42756262,11598345
230,41084090,11144666
231,49790322,13506443
232,38503312,10444421
233,45992042,12476001
234,40655426,11028411
235,40914414,11098709
236,43300818,11746061
237,40232668,10913772
238,42331396,11483093
239,47583872,12907914
