elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,2802.0,66.13,4236.0,3686.0,87.0,0,0,1
1.0,4380.0,99.76,4390.0,3686.0,83.0,0,0,1
1.5,4456.0,99.76,4467.0,3686.0,87.0,0,0,1
2.0,4467.0,99.76,4478.0,3686.0,88.0,0,0,1
2.5,4474.0,99.76,4485.0,3686.0,88.0,0,0,1
3.0,4552.0,99.76,4563.0,3686.0,91.0,0,0,1
3.5,4753.0,99.76,4765.0,3686.0,92.0,0,0,1
4.0,4764.0,99.76,4776.0,3686.0,97.0,134,0,1
4.5,4770.0,99.76,4782.0,3686.0,89.0,272,0,1
5.0,4731.0,99.76,4742.0,3686.0,94.0,0,0,1
5.5,4444.0,99.76,4455.0,3686.0,91.0,0,0,1
6.0,4706.0,99.76,4717.0,3686.0,94.0,0,0,1
6.5,4769.0,99.76,4781.0,3686.0,93.0,0,0,1
7.0,4776.0,99.76,4788.0,3686.0,96.0,172,0,1
7.5,4791.0,99.76,4803.0,3686.0,97.0,323,0,1
8.0,4834.0,99.76,4846.0,3686.0,96.0,326,0,1
8.5,4822.0,99.76,4834.0,3686.0,96.0,294,0,1
9.0,4819.0,99.76,4831.0,3686.0,97.0,363,0,1
9.5,4822.0,99.76,4834.0,3686.0,92.0,427,0,1
10.0,4787.0,99.76,4798.0,3686.0,96.0,398,0,1
10.5,4828.0,99.76,4840.0,3686.0,88.0,461,0,1
11.0,4813.0,99.76,4825.0,3686.0,96.0,434,0,1
11.5,4813.0,99.76,4825.0,3686.0,91.0,452,0,1
12.0,4818.0,99.76,4830.0,3686.0,87.0,491,0,1
12.5,4776.0,99.76,4787.0,3686.0,92.0,392,0,1
13.0,4822.0,99.76,4834.0,3686.0,89.0,437,0,1
13.5,4803.0,99.76,4815.0,3686.0,96.0,393,0,1
14.0,4774.0,99.76,4786.0,3686.0,97.0,368,0,1
14.5,4805.0,99.76,4817.0,3686.0,89.0,406,0,1
15.0,4786.0,99.76,4798.0,3686.0,88.0,359,0,1
15.5,4763.0,99.76,4775.0,3686.0,94.0,373,0,1
16.0,4747.0,99.76,4759.0,3686.0,97.0,330,0,1
16.5,4779.0,99.76,4791.0,3686.0,91.0,377,0,1
17.0,4778.0,99.76,4790.0,3686.0,89.0,390,0,1
17.5,4752.0,99.76,4764.0,3686.0,97.0,323,0,1
18.0,4786.0,99.76,4797.0,3686.0,96.0,383,0,1
18.5,4748.0,99.76,4760.0,3686.0,96.0,354,0,1
19.0,4748.0,99.76,4760.0,3686.0,96.0,360,0,1
19.5,4823.0,99.76,4835.0,3686.0,97.0,433,0,1
20.0,4787.0,99.76,4799.0,3686.0,96.0,392,0,1
20.5,4756.0,99.76,4768.0,3686.0,96.0,373,0,1
21.0,4787.0,99.76,4799.0,3686.0,96.0,347,0,1
21.5,4834.0,99.76,4846.0,3686.0,97.0,470,0,1
22.0,4762.0,99.76,4774.0,3686.0,97.0,366,0,1
22.5,4553.0,99.76,4564.0,3686.0,79.0,101,0,1
23.0,4291.0,99.76,4302.0,3686.0,84.0,0,0,1
23.5,4365.0,99.76,4375.0,3686.0,84.0,0,0,1
24.0,4376.0,99.76,4386.0,3686.0,83.0,0,0,1
24.5,4382.0,99.76,4393.0,3686.0,85.0,0,0,1
