frame,ticks,ns
0,395259270,107203368
1,396591488,107582596
2,395431446,107267920
3,395499534,107286388
4,395691936,107338583
5,396135548,107458928
6,395380652,107254141
7,395541710,107297831
8,395548448,107299658
9,395652058,107327764
10,396707650,107614114
11,395600162,107313685
12,395263436,107222346
13,395115550,107182228
14,395281454,107227228
15,394838564,107107089
16,395117254,107182684
17,395170530,107197149
18,395281242,107227172
19,395105672,107179548
20,394856452,107111942
21,394744598,107081595
22,394682196,107064679
23,395104504,107179224
24,394889234,107120834
25,394930088,107131924
26,394825810,107103626
27,394630556,107050663
28,394932004,107132429
29,394938402,107134171
30,394525106,107022057
31,394625296,107049236
32,394783828,107092241
33,395778832,107362163
34,395144372,107190047
35,395076418,107171613
36,394815450,107100812
37,394533376,107024302
38,394808480,107098929
39,395031082,107159313
40,394591482,107040064
41,395079010,107172317
42,395716500,107345247
43,395251186,107219024
44,395019546,107156185
45,394795964,107095532
46,394819426,107101898
47,395720998,107346467
48,395679960,107335334
49,395174444,107198204
50,395050444,107164567
51,395428848,107267217
52,394927056,107131092
53,394811118,107099646
54,394917744,107128569
55,395184248,107200862
56,395148216,107191097
57,395147364,107190858
58,394949398,107137155
59,394932578,107132591
60,394792802,107094671
61,395459094,107275420
62,395196880,107204297
63,397952776,107951882
64,397353920,107789428
65,398187856,108015649
66,398445230,108085436
67,397564368,107846512
68,397191714,107745426
69,396884014,107661954
70,397365652,107792610
71,395992142,107420019
72,395916978,107399630
73,395543996,107298461
74,395572010,107306048
75,395616120,107318015
76,395577814,107307634
77,395282302,107227462
78,395517940,107291379
79,395998096,107421634
80,397061842,107710196
81,395719856,107346163
82,395657270,107329175
83,400332642,108597458
84,442521420,120041929
85,418457748,113514222
86,408616538,110844608
87,402201904,109104537
88,405677678,110047403
89,418075826,113410602
90,423504666,114883297
91,426036582,115570117
92,416760414,113053788
93,421972056,114467542
94,416124294,112881231
95,398381328,108068129
96,397412402,107805290
97,397773068,107903127
98,398436832,108083186
99,398006430,107966430
100,397272700,107767377
101,397185090,107743635
102,398115614,107996058
103,408767698,110885629
104,404050024,109605866
105,413450094,112155806
106,419621170,113829819
107,402527180,109192768
108,400556122,108658081
109,398686800,108150991
110,398184034,108014601
111,398115096,107995908
112,398007620,107966720
113,397644708,107868308
114,397503602,107830030
115,397308694,107777164
116,399232106,108298919
117,398154804,108006679
118,398426752,108080448
119,397752568,107897551
120,397842252,107921894
121,397551852,107843119
122,397301502,107775204
123,397169548,107739412
124,397144728,107732676
125,397842238,107921890
126,397243752,107759541
127,397287762,107771476
128,397389108,107798969
129,401221112,108838472
130,400795634,108723058
131,399031850,108244592
132,398534746,108109745
133,398720760,108160206
134,399036608,108245884
135,398124932,107998578
136,398377416,108067068
137,398232786,108027828
138,397405880,107803522
139,397622082,107862168
140,397720716,107888921
141,397739716,107894061
142,397675264,107876597
143,397401926,107802456
144,397470696,107821101
145,397100896,107720787
146,397016104,107697786
147,396901778,107666774
148,397056606,107708768
149,396832952,107648099
150,396628516,107592639
151,396571900,107577288
152,396690354,107609425
153,397219944,107753083
154,396893716,107664585
155,397101042,107720828
156,397113420,107724098
157,397877894,107931566
158,398170616,108010969
159,398022668,107970835
160,398005558,107966194
161,397523276,107835364
162,397671844,107875666
163,397128776,107728351
164,396861212,107655779
165,397152876,107734890
166,396966576,107684351
167,397062028,107710249
168,396538576,107568249
169,396236328,107486247
170,396378768,107524894
171,396737800,107622289
172,398965808,108226679
173,397452716,107816226
174,397076966,107714305
175,396910052,107669018
176,396917400,107671013
177,396605950,107586531
178,396393870,107528992
179,396582610,107580190
180,396403852,107531699
181,396653852,107599520
182,396382798,107525990
183,396380766,107525438
184,396649358,107598300
185,396388162,107527454
186,396603478,107585863
187,396469686,107549559
188,428938794,116357393
189,407667938,110587288
190,399193010,108288310
191,398265054,108036585
192,398162762,108008840
193,398201066,108019230
194,398131618,108000389
195,398947280,108221553
196,402141858,109088235
197,397901250,107937896
198,397407952,107804082
199,397730088,107891468
200,396948490,107679448
201,396679312,107606427
202,396855970,107654349
203,404534742,109737353
204,399905396,108481569
205,398994430,108234444
206,399225726,108297188
207,398506666,108102126
208,398708536,108156886
209,398020922,107970363
210,397577762,107850147
211,397083536,107716076
212,397450002,107815490
213,397263824,107764985
214,396798186,107638673
215,396611518,107588035
216,396612956,107588427
217,396548938,107571057
218,396531562,107566348
219,396456454,107545970
220,396342416,107515038
221,396330112,107511695
222,396398232,107530187
223,396448806,107543898
224,396094048,107447660
225,396065234,107439847
226,395912832,107398505
227,396293230,107501691
228,395987658,107418804
229,396140164,107460169
230,396137716,107459510
231,396120582,107454860
232,402325724,109138117
233,398122730,107997980
234,397038590,107703884
235,396812926,107642672
236,397268880,107766355
237,396377262,107524488
238,396330482,107511800
239,396147638,107462199
