frame,ticks,ns
0,42048106,11393937
1,40654858,11028254
2,42517912,11533589
3,40165376,10895422
4,40434716,10968498
5,40492398,10984208
6,40355124,10947005
7,39843696,10808233
8,41403206,11231211
9,43602644,11827825
10,39282912,10655977
11,39549888,10728457
12,43302226,11746325
13,35774800,9704375
14,40423544,10965478
15,38406038,10418229
16,40809638,11070248
17,39045772,10591747
18,41543386,11269232
19,40975568,11115237
20,41477391,11251338
21,39949687,10836969
22,36838106,9992736
23,39907080,10825331
24,40507504,10988231
25,43911834,11911775
26,41316032,11207638
27,40696618,11039636
28,40884192,11090469
29,39277590,10654625
30,42654088,11570609
31,41847046,11351632
32,40572794,11005963
33,41775650,11332238
34,38872896,10544824
35,39994758,10849166
36,41681352,11306751
37,44336979,12027100
38,38730876,10506392
39,39876993,10817299
40,40269416,10923763
41,40733338,11049524
42,39706398,10770929
43,36870214,10001633
44,38897062,10551427
45,37432754,10154176
46,39564770,10732581
47,38503004,10444534
48,38748880,10511236
49,37573282,10192352
50,39701976,10769713
51,40428438,10966800
52,38800024,10525068
53,38894436,10550709
54,37805716,10255378
55,38624334,10477423
56,37739476,10237334
57,37336724,10128105
58,38509960,10446364
59,38516788,10448214
60,41241000,11187142
61,40768704,11059073
62,39487188,10711420
63,39089134,10603498
64,39875604,10816819
65,38844460,10537029
66,37890400,10278254
67,38000926,10308209
68,38019890,10313476
69,38927838,10559693
70,39824296,10802841
71,38798282,10524595
72,39908924,10825895
73,39332782,10669428
74,37618042,10204413
75,36710020,9958079
76,38717970,10502745
77,39626712,10749254
78,38128976,10342939
79,38095994,10334103
80,36974938,10029993
81,37555462,10187461
82,38983874,10574985
83,41537798,11267700
84,37207220,10093046
85,29014014,7870049
86,42532850,11537730
87,38648198,10483965
88,40659174,11029481
89,39402418,10688570
90,40796778,11066819
91,39261494,10650341
92,39741692,10780525
93,41776356,11332425
94,40502364,10986853
95,37470256,10164363
96,37935368,10290515
97,44389338,12041343
98,38984838,10575213
99,39590944,10739535
100,39276940,10654445
101,38178192,10356373
102,37657104,10214981
103,38821930,10531025
104,39839918,10807223
105,40408104,10961301
106,38262950,10379455
107,38755704,10513035
108,43669274,11845916
109,40666204,11031381
110,38055406,10323071
111,40639256,11024060
112,36027062,9772919
113,42386296,11498001
114,45718008,12401779
115,42699138,11582808
116,40590498,11010727
117,43656284,11842438
118,40314882,10936036
119,38068256,10326533
120,38311690,10392537
121,38117858,10340028
122,37823704,10260245
123,40020634,10856206
124,39476886,10708735
125,39059238,10595393
126,39686246,10765488
127,40314388,10935871
128,35132670,9530215
129,38755872,10513040
130,41517642,11262215
131,41207818,11178150
132,42233466,11456416
133,38669179,10489589
134,40394878,10957731
135,38007892,10310167
136,40082370,10872973
137,39213922,10637390
138,40904895,11096037
139,38693846,10496218
140,37755160,10241612
141,39462522,10704784
142,37773664,10246634
143,43187520,11715225
144,39113130,10610021
145,40206286,10906520
146,40459510,10975205
147,38622086,10476814
148,38228868,10370131
149,39700274,10769219
150,38529844,10451726
151,38269848,10381276
152,39349760,10674281
153,37800550,10253872
154,40055340,10865572
155,37592698,10197607
156,40159894,10893978
157,38600964,10471055
158,39164858,10623996
159,39664498,10759580
160,38911220,10555310
161,42387800,11498285
162,38529312,10451661
163,39326158,10667817
164,39207660,10635467
165,39883690,10819027
166,39232538,10642378
167,39342600,10672318
168,38662668,10487846
169,39851838,10810381
170,38978738,10573510
171,38581722,10465847
172,38521440,10449487
173,40148986,10891002
174,36599760,9928192
175,39668870,10760778
176,40110772,10880668
177,38502000,10444145
178,38932118,10560706
179,35331534,9584180
180,38926020,10559247
181,39047232,10592165
182,38886840,10548655
183,38734186,10507262
184,38060928,10324562
185,37777254,10247650
186,39283386,10656209
187,38886066,10548432
188,37538568,10182912
189,40234952,10914224
190,41401164,11230607
191,39162890,10623436
192,35606560,9658795
193,37956432,10296245
194,39443302,10699566
195,42409507,11504210
196,39628449,10749839
197,37511702,10175615
198,39489630,10712174
199,38568552,10462256
200,38657270,10486262
201,39599794,10742026
202,39524908,10721679
203,39480232,10709556
204,37982078,10303160
205,35155668,9536375
206,38898520,10551787
207,37617742,10204356
208,38654320,10485564
209,38486884,10440084
210,37173120,10083726
211,39963006,10840596
212,37858820,10269781
213,38133760,10344316
214,39306654,10662472
215,41860032,11355162
216,38609282,10473408
217,40482682,10981552
218,40228488,10912592
219,38275284,10382785
220,40261434,10921582
221,39651470,10756064
222,37928056,10288510
223,43367608,11764152
224,39061490,10596011
225,41231878,11184775
226,41132914,11157942
227,35527564,9637351
228,37856162,10269014
229,37673740,10219362
230,40606148,11015084
231,38900490,10552329
232,40963668,11112016
233,40146264,10890252
234,39012514,10582682
235,39693588,10767431
236,36502434,9901848
237,53661122,14556445
238,40983968,11117535
239,39260240,10649915
