frame,ticks,ns
0,393781464,106805264
1,392054370,106351825
2,391723924,106262187
3,396064460,107439643
4,395593042,107311750
5,394189524,106930940
6,393570472,106763104
7,391122590,106099065
8,393138012,106645783
9,391868202,106301323
10,393628810,106778931
11,392940526,106592207
12,392559778,106488937
13,392192916,106389408
14,389795708,105739117
15,391770994,106274955
16,396456626,107546021
17,394729896,107077617
18,391104248,106094088
19,397388302,107798740
20,405388132,109968860
21,415180854,112625295
22,408107416,110706502
23,403749080,109524228
24,400511100,108645864
25,400551762,108656907
26,411498018,111626256
27,400090818,108531860
28,388274096,105326357
29,392757044,106542351
30,391614208,106232420
31,387806896,105199631
32,405269484,109936665
33,388074942,105272322
34,392307684,106420542
35,387075474,105001210
36,387521656,105122243
37,397440164,107812828
38,387758232,105186420
39,393826374,106832513
40,386904360,104954802
41,398798052,108181170
42,387497192,105115609
43,386897014,104952799
44,390582916,105952666
45,387639110,105154107
46,390756294,105999698
47,387213224,105038576
48,389836296,105750132
49,423004466,114747590
50,404133074,109628395
51,403775612,109531426
52,401525030,108920916
53,406544804,110282622
54,410384582,111324212
55,402823846,109273240
56,400678918,108691393
57,392214132,106395174
58,394319228,106966218
59,391771834,106275182
60,394431308,106996612
61,390666048,105975218
62,392582582,106495115
63,390326120,105883006
64,390617006,105961910
65,423502258,114882625
66,445926802,120965691
67,389683744,105708748
68,390369510,105894781
69,388627018,105422097
70,388631468,105423306
71,390347648,105888846
72,466398278,126518960
73,389193612,105575792
74,389514954,105662963
75,389493260,105657078
76,388297782,105332785
77,391534094,106210701
78,388437386,105370663
79,390452508,105917301
80,394929206,107131676
81,388004072,105253108
82,390650656,105971042
83,388647170,105427551
84,390231338,105857295
85,389627280,105693421
86,392218506,106396347
87,390895852,106037557
88,392665232,106517533
89,391935282,106319521
90,391667972,106247013
91,392883978,106576861
92,392273184,106411192
93,391579724,106223079
94,390536998,105940221
95,389670276,105705101
96,399493306,108369769
97,407181808,110455416
98,399638002,108409013
99,393011922,106611566
100,401701314,108968735
101,396344336,107515558
102,410251036,111288001
103,409312854,111033509
104,393868338,106843897
105,389420754,105637411
106,393368968,106708434
107,389925048,105774208
108,389735826,105722877
109,393417746,106721665
110,390759190,106000485
111,401062450,108795438
112,391514414,106205348
113,390998382,106065378
114,388453958,105375148
115,388074888,105272330
116,404997632,109862848
117,388258820,105322214
118,390796778,106010681
119,387642758,105155101
120,396880868,107661101
121,388739548,105452630
122,388138568,105289594
123,393823720,106831793
124,388504328,105388815
125,400480022,108637437
126,388655444,105429805
127,393060288,106624699
128,387754038,105185282
129,387887146,105221390
130,396328766,107511332
131,387851558,105211737
132,395040808,107161951
133,387929530,105232617
134,401289492,108857016
135,397735444,107892930
136,388027558,105259485
137,392481600,106467719
138,387570758,105135566
139,396552978,107572154
140,389018930,105528407
141,394052848,106893949
142,388948634,105509337
143,388245408,105318574
144,395536514,107296425
145,388157658,105294771
146,393798444,106824937
147,388310492,105336235
148,389379270,105626151
149,393522030,106749944
150,387785774,105193891
151,393512656,106747422
152,388532860,105396562
153,394624654,107049061
154,388359530,105349543
155,387392642,105087247
156,392401436,106445974
157,388525794,105394642
158,389912444,105770789
159,388169860,105298090
160,391955800,106325087
161,387255106,105049938
162,387407606,105091310
163,391093222,106091100
164,387410406,105092066
165,393626288,106778237
166,387378218,105083338
167,390832504,106020371
168,388046336,105264572
169,387295444,105060871
170,395464572,107276905
171,388599692,105414681
172,392605800,106501411
173,388474936,105380842
174,387205578,105036504
175,391623172,106234855
176,389719782,105718525
177,400940316,108762292
178,388056952,105267452
179,398420256,108078689
180,389959758,105783623
181,389128664,105558178
182,394534326,107024563
183,387460816,105105751
184,393298622,106689354
185,387369792,105081048
186,394422648,106994248
187,389070194,105542314
188,387848880,105211010
189,394093894,106905072
190,387715472,105174830
191,396306404,107505254
192,388020804,105257648
193,401313036,108863403
194,389664524,105703545
195,387977704,105245956
196,399221492,108296039
197,388161424,105295795
198,394302892,106961780
199,387568464,105134952
200,397546596,107841691
201,388616828,105419329
202,387583448,105138988
203,394353408,106975485
204,387122424,105013948
205,403179200,109369627
206,389356900,105620053
207,393708786,106800590
208,388953506,105510658
209,388563136,105404756
210,403198938,109374999
211,389395548,105630581
212,390803490,106012512
213,387014016,104984548
214,402137120,109086955
215,408876414,110915121
216,405928562,110115431
217,400427822,108623274
218,406226824,110196252
219,409527174,111091640
220,408765152,110884930
221,411150850,111532093
222,407180266,110454998
223,404867748,109827697
224,409647788,111124370
225,398050242,107978318
226,395344582,107244353
227,394828966,107104484
228,393991878,106877410
229,390858458,106027413
230,390183430,105844310
231,390938198,106049046
232,390053364,105809026
233,392448110,106458632
234,389778936,105734583
235,395280378,107226939
236,390270006,105867771
237,390069998,105813538
238,391614626,106232462
239,388020602,105257593
