elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3307.0,65.92,5017.0,3686.0,83.0,0,0,1
1.0,5016.0,99.76,5028.0,3686.0,83.0,0,0,1
1.5,5026.0,99.76,5038.0,3686.0,84.0,0,0,1
2.0,5025.0,99.76,5038.0,3686.0,83.0,0,0,1
2.5,4950.0,99.76,4962.0,3686.0,83.0,0,0,1
3.0,5056.0,99.76,5068.0,3686.0,84.0,0,0,1
3.5,4681.0,99.76,4693.0,3686.0,77.0,0,0,1
4.0,4880.0,99.76,4892.0,3686.0,77.0,0,0,1
4.5,4989.0,99.76,5001.0,3686.0,79.0,0,0,1
5.0,5007.0,99.76,5019.0,3686.0,79.0,0,0,1
5.5,5013.0,99.76,5026.0,3686.0,85.0,0,0,1
6.0,5022.0,99.76,5034.0,3686.0,83.0,0,0,1
6.5,5013.0,99.76,5025.0,3686.0,82.0,0,0,1
7.0,4849.0,99.76,4861.0,3686.0,83.0,0,0,1
7.5,4894.0,99.76,4906.0,3686.0,84.0,0,0,1
8.0,5007.0,99.76,5020.0,3686.0,82.0,0,0,1
8.5,5040.0,99.76,5053.0,3686.0,84.0,0,0,1
9.0,5036.0,99.76,5048.0,3686.0,84.0,0,0,1
9.5,5067.0,99.76,5079.0,3686.0,84.0,0,0,1
10.0,4914.0,99.76,4926.0,3686.0,83.0,0,0,1
10.5,4865.0,99.76,4876.0,3686.0,83.0,0,0,1
11.0,4996.0,99.76,5008.0,3686.0,83.0,0,0,1
11.5,5035.0,99.76,5047.0,3686.0,83.0,0,0,1
12.0,4818.0,99.76,4830.0,3686.0,84.0,0,0,1
12.5,4851.0,99.76,4863.0,3686.0,84.0,0,0,1
13.0,5057.0,99.76,5069.0,3686.0,83.0,0,0,1
13.5,5045.0,99.76,5058.0,3686.0,84.0,0,0,1
14.0,5038.0,99.76,5050.0,3686.0,83.0,0,0,1
14.5,5031.0,99.76,5043.0,3686.0,83.0,0,0,1
15.0,4972.0,99.76,4985.0,3686.0,83.0,0,0,1
15.5,4931.0,99.76,4943.0,3686.0,80.0,0,0,1
16.0,4962.0,99.76,4974.0,3686.0,83.0,0,0,1
16.5,5017.0,99.76,5029.0,3686.0,83.0,0,0,1
17.0,5017.0,99.76,5029.0,3686.0,83.0,0,0,1
17.5,5043.0,99.76,5056.0,3686.0,83.0,0,0,1
18.0,5028.0,99.76,5040.0,3686.0,83.0,0,0,1
18.5,5044.0,99.76,5056.0,3686.0,84.0,0,0,1
19.0,5003.0,99.76,5015.0,3686.0,83.0,0,0,1
19.5,5042.0,99.76,5054.0,3686.0,83.0,0,0,1
20.0,5038.0,99.76,5050.0,3686.0,84.0,0,0,1
20.5,5045.0,99.76,5058.0,3686.0,83.0,0,0,1
21.0,5045.0,99.76,5058.0,3686.0,84.0,0,0,1
21.5,5061.0,99.76,5073.0,3686.0,82.0,0,0,1
22.0,5064.0,99.76,5077.0,3686.0,83.0,0,0,1
22.5,5055.0,99.76,5068.0,3686.0,83.0,0,0,1
23.0,5041.0,99.76,5053.0,3686.0,83.0,0,0,1
23.5,5033.0,99.76,5046.0,3686.0,83.0,0,0,1
24.0,5023.0,99.76,5035.0,3686.0,83.0,0,0,1
24.5,5045.0,99.76,5057.0,3686.0,84.0,0,0,1
25.0,5039.0,99.76,5052.0,3686.0,83.0,0,0,1
25.5,5006.0,99.76,5018.0,3686.0,84.0,0,0,1
26.0,5033.0,99.76,5046.0,3686.0,83.0,0,0,1
26.5,5016.0,99.76,5029.0,3686.0,83.0,0,0,1
27.0,5016.0,99.76,5028.0,3686.0,83.0,0,0,1
27.5,4991.0,99.76,5003.0,3686.0,82.0,0,0,1
28.0,4861.0,99.76,4872.0,3686.0,82.0,0,0,1
28.5,4823.0,99.76,4834.0,3686.0,80.0,0,0,1
29.0,4986.0,99.76,4998.0,3686.0,84.0,0,0,1
29.5,5039.0,99.76,5051.0,3686.0,83.0,0,0,1
30.0,5038.0,99.76,5050.0,3686.0,83.0,0,0,1
30.5,5037.0,99.32,5072.0,3686.0,82.0,0,0,1
