frame,ticks,ns
0,371303592,100700389
1,382208668,103681000
2,371953674,100899147
3,371363762,100739131
4,371284834,100717709
5,371278646,100716029
6,370844884,100598369
7,370795796,100585047
8,370445178,100489939
9,370596278,100530925
10,370826184,100593292
11,371005096,100641834
12,370500288,100504892
13,370636506,100541853
14,370570338,100523894
15,370662606,100548932
16,370560666,100521279
17,370929902,100621429
18,371301550,100722255
19,371076396,100661164
20,371065626,100658246
21,371045380,100652761
22,371102546,100668264
23,370985160,100636420
24,370915842,100617627
25,370842744,100597786
26,370848538,100599368
27,370966062,100631240
28,370964566,100630831
29,370761588,100575783
30,370819094,100591372
31,370729000,100566943
32,371097560,100666911
33,372701764,101102087
34,372932250,101164614
35,372680042,101096196
36,372505676,101048886
37,372865892,101146604
38,371962228,100901464
39,371153784,100682168
40,370770802,100578272
41,370829658,100594249
42,370991482,100638137
43,370917580,100618086
44,370622874,100538145
45,370478808,100499060
46,370242914,100435073
47,370524938,100511571
48,370095590,100395109
49,370471436,100497066
50,370033526,100378268
51,370045754,100381592
52,369953786,100356643
53,370082762,100391627
54,370180148,100418056
55,369956410,100357356
56,369987196,100365706
57,370408976,100480119
58,369735452,100297414
59,369925700,100349026
60,369911722,100345231
61,370101704,100396765
62,369579764,100255186
63,369616436,100265125
64,369599262,100260470
65,369642174,100272111
66,369687548,100284425
67,370113156,100399872
68,369607876,100262807
69,369588356,100257403
70,369738348,100298201
71,370657540,100547548
72,370344074,100462510
73,370086888,100392750
74,369742504,100299339
75,369989196,100366249
76,369753230,100302247
77,370020630,100374784
78,370054586,100383987
79,369730538,100296089
80,369780060,100309519
81,369758902,100303777
82,369638288,100271059
83,369566754,100251647
84,369620442,100266221
85,369993870,100367513
86,370018762,100374278
87,369983006,100364569
88,370201140,100423735
89,370169704,100415207
90,369942260,100353515
91,369973968,100362117
92,369830622,100323238
93,369780522,100309642
94,369997462,100368489
95,369789670,100312133
96,369777956,100308944
97,369931844,100350688
98,369651000,100274513
99,369688566,100284696
100,369525436,100240435
101,369803352,100315840
102,369885972,100338248
103,369870148,100333960
104,369649938,100274227
105,369932778,100350942
106,369904934,100343396
107,369947074,100354830
108,369930586,100350343
109,370645180,100544194
110,370176114,100416951
111,369964282,100359488
112,370404676,100478960
113,370769644,100577959
114,370617902,100536802
115,370085710,100392410
116,373281290,101259287
117,372002286,100912333
118,370437312,100487801
119,371817210,100862141
120,371603158,100804074
121,370841522,100597455
122,372665088,101092133
123,371422674,100755104
124,371091636,100665313
125,370810812,100589133
126,370212922,100426946
127,370765586,100576857
128,370234986,100432928
129,370511828,100508018
130,370037684,100379410
131,369970916,100361287
132,371214552,100698657
133,372229610,100974004
134,371936494,100894487
135,371822022,100863435
136,371796652,100856551
137,372287404,100989677
138,371975388,100905034
139,372005606,100913236
140,371661468,100819882
141,370980936,100635275
142,370649998,100545504
143,369903026,100342877
144,370215820,100427731
145,370197086,100422643
146,371388160,100745743
147,371189104,100691750
148,369722904,100294008
149,372472300,101039833
150,374257826,101524185
151,373351050,101278216
152,373682134,101368022
153,373084752,101205968
154,372941096,101167014
155,372590986,101072039
156,372438722,101030733
157,371279164,100716174
158,370842490,100597718
159,370609230,100534439
160,370158948,100412291
161,369692348,100285723
162,369760814,100304293
163,369702782,100288559
164,369787170,100311443
165,369647284,100273497
166,369711950,100291045
167,369739394,100298485
168,370267408,100441712
169,369795038,100313589
170,369805028,100316288
171,369648298,100273774
172,369954364,100356809
173,370052358,100383378
174,369500288,100233625
175,370165412,100413794
176,370269830,100442375
177,370076508,100389943
178,369920330,100347561
179,369964872,100359647
180,369760598,100304236
181,369849086,100328240
182,370116438,100400760
183,369864232,100332353
184,370100410,100396416
185,370088972,100393314
186,369925174,100348890
187,370118316,100401275
188,369692654,100285803
189,369513240,100237143
190,369862548,100331892
191,369835812,100324640
192,370033174,100378188
193,369844826,100327082
194,369774776,100308078
195,369726658,100295040
196,369670364,100279760
197,369917658,100346843
198,369893582,100340316
199,369993322,100367365
200,369953232,100356500
201,369978686,100363402
202,370010550,100372039
203,369460502,100222828
204,369671592,100280097
205,369466420,100224433
206,369501860,100234047
207,369889692,100339256
208,369634112,100269932
209,369452024,100220531
210,370185114,100419389
211,369671422,100280055
212,369646994,100273418
213,369552924,100247902
214,369409230,100208920
215,369518344,100238526
216,369503754,100234571
217,369769014,100306529
218,369407152,100208359
219,369775760,100308350
220,369812874,100318417
221,369403440,100207352
222,369617122,100265312
223,369764414,100305277
224,369726446,100294972
225,369597600,100260019
226,369461676,100223146
227,369854314,100329657
228,369400698,100206600
229,369284774,100175156
230,369298000,100178754
231,369406546,100208205
232,371768900,100849025
233,371842846,100869081
234,372093990,100937209
235,371811524,100860588
236,370697542,100558409
237,370184266,100419166
238,369677786,100281768
239,369347280,100192119
