elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3312.0,63.55,5212.0,3686.0,80.0,0,0,1
1.0,5175.0,99.76,5187.0,3686.0,82.0,0,0,1
1.5,5167.0,99.76,5179.0,3686.0,80.0,0,0,1
2.0,5166.0,99.76,5179.0,3686.0,79.0,0,0,1
2.5,5183.0,99.76,5196.0,3686.0,79.0,0,0,1
3.0,5180.0,99.76,5192.0,3686.0,79.0,0,0,1
3.5,5129.0,99.76,5141.0,3686.0,80.0,0,0,1
4.0,5138.0,99.76,5150.0,3686.0,80.0,0,0,1
4.5,5162.0,99.76,5174.0,3686.0,80.0,0,0,1
5.0,5185.0,99.76,5198.0,3686.0,79.0,0,0,1
5.5,5170.0,99.76,5182.0,3686.0,79.0,0,0,1
6.0,5197.0,99.76,5210.0,3686.0,79.0,0,0,1
6.5,5192.0,99.76,5204.0,3686.0,80.0,0,0,1
7.0,5202.0,99.76,5215.0,3686.0,79.0,0,0,1
7.5,5206.0,99.76,5219.0,3686.0,80.0,0,0,1
8.0,5209.0,99.76,5222.0,3686.0,80.0,0,0,1
8.5,5208.0,99.76,5221.0,3686.0,80.0,0,0,1
9.0,5210.0,99.76,5223.0,3686.0,80.0,0,0,1
9.5,5215.0,99.76,5228.0,3686.0,80.0,0,0,1
10.0,5220.0,99.76,5233.0,3686.0,79.0,0,0,1
10.5,5225.0,99.76,5238.0,3686.0,82.0,0,0,1
11.0,5227.0,99.76,5240.0,3686.0,79.0,0,0,1
11.5,5229.0,99.76,5241.0,3686.0,80.0,0,0,1
12.0,5231.0,99.76,5244.0,3686.0,80.0,0,0,1
12.5,5230.0,99.76,5242.0,3686.0,79.0,0,0,1
13.0,5235.0,99.76,5247.0,3686.0,80.0,0,0,1
13.5,5230.0,99.76,5243.0,3686.0,80.0,0,0,1
14.0,5231.0,99.76,5244.0,3686.0,80.0,0,0,1
14.5,5164.0,99.76,5176.0,3686.0,71.0,0,0,1
15.0,5012.0,99.76,5024.0,3686.0,80.0,0,0,1
15.5,4941.0,99.76,4953.0,3686.0,74.0,0,0,1
16.0,5136.0,99.76,5148.0,3686.0,80.0,0,0,1
16.5,5169.0,99.76,5182.0,3686.0,83.0,0,0,1
17.0,5048.0,99.76,5061.0,3686.0,80.0,0,0,1
17.5,5166.0,99.76,5179.0,3686.0,80.0,0,0,1
18.0,5190.0,99.76,5203.0,3686.0,79.0,0,0,1
18.5,5197.0,99.76,5210.0,3686.0,80.0,0,0,1
19.0,5203.0,99.76,5215.0,3686.0,79.0,0,0,1
19.5,5207.0,99.76,5219.0,3686.0,79.0,0,0,1
20.0,5212.0,99.76,5224.0,3686.0,80.0,0,0,1
20.5,5211.0,99.76,5224.0,3686.0,79.0,0,0,1
21.0,5214.0,99.76,5227.0,3686.0,80.0,0,0,1
21.5,5203.0,99.76,5216.0,3686.0,79.0,0,0,1
22.0,5213.0,99.76,5226.0,3686.0,79.0,0,0,1
22.5,5193.0,99.76,5206.0,3686.0,80.0,0,0,1
23.0,5215.0,99.76,5228.0,3686.0,79.0,0,0,1
23.5,5219.0,99.76,5232.0,3686.0,79.0,0,0,1
24.0,5224.0,99.76,5237.0,3686.0,80.0,0,0,1
24.5,5226.0,99.76,5239.0,3686.0,80.0,0,0,1
25.0,5228.0,99.76,5241.0,3686.0,79.0,0,0,1
25.5,5234.0,99.76,5247.0,3686.0,80.0,0,0,1
26.0,5235.0,99.76,5248.0,3686.0,79.0,0,0,1
26.5,5223.0,99.76,5236.0,3686.0,79.0,0,0,1
27.0,5236.0,99.76,5249.0,3686.0,80.0,0,0,1
27.5,5240.0,99.76,5252.0,3686.0,80.0,0,0,1
28.0,5237.0,99.76,5250.0,3686.0,80.0,0,0,1
28.5,5240.0,99.76,5253.0,3686.0,80.0,0,0,1
29.0,5207.0,99.56,5230.0,3686.0,79.0,0,0,1
