frame,ticks,ns
0,376411246,102088816
1,376536024,102142195
2,376336966,102088193
3,375940428,101980622
4,376029258,102004719
5,375592668,101886287
6,375063866,101742841
7,377179148,102316652
8,377445450,102388891
9,377225384,102329196
10,376764124,102204065
11,376540748,102143485
12,375201802,101780255
13,374884358,101694153
14,374580400,101611695
15,374706388,101645871
16,374788166,101668064
17,374680168,101638760
18,374859488,101687381
19,376284386,102073931
20,375515510,101865361
21,375137118,101762725
22,374504198,101591019
23,374423932,101569249
24,374498926,101589594
25,374373428,101555546
26,374795496,101670049
27,374100726,101481568
28,374121516,101487218
29,374203754,101509524
30,374154968,101496298
31,374027306,101461657
32,373893550,101425372
33,373580076,101340339
34,373838226,101410362
35,373959876,101443370
36,374445348,101575068
37,373989328,101451362
38,373811752,101403185
39,373682034,101367996
40,374441150,101573920
41,374575674,101610421
42,373980498,101448956
43,373686626,101369241
44,373889438,101424260
45,374020164,101459731
46,373841364,101411220
47,373814470,101403917
48,373622054,101351724
49,373498170,101318120
50,373385006,101287418
51,373328008,101271963
52,373079716,101204612
53,373303418,101265289
54,373287240,101260912
55,373307586,101266420
56,373436974,101301527
57,373130626,101218415
58,372900200,101155910
59,372778432,101122872
60,372928432,101163564
61,372717880,101106459
62,372885554,101151942
63,372512892,101050842
64,372820060,101134166
65,372940598,101166867
66,372710612,101104481
67,372778078,101122780
68,372583042,101069875
69,372813184,101132305
70,372761546,101118276
71,372477626,101041285
72,372296898,100992261
73,372655810,101089624
74,372561222,101063963
75,372449210,101033571
76,372428100,101027840
77,372580710,101069236
78,372769786,101120532
79,372756938,101117049
80,372397634,101019582
81,372505316,101048791
82,372289426,100990228
83,372105680,100940378
84,372143432,100950628
85,372287480,100989698
86,372753228,101116040
87,372882736,101151169
88,372790712,101126210
89,372424356,101026829
90,372511910,101050578
91,372358382,101008931
92,372044532,100923806
93,371971032,100903852
94,372151438,100952788
95,374344992,101547839
96,373844840,101412156
97,380909336,103328540
98,374823242,101677565
99,374699042,101643878
100,384587360,104326243
101,390079556,105816108
102,385415714,104550976
103,390306728,105877726
104,391235004,106129542
105,398444248,108085205
106,394262960,106950930
107,398725532,108161496
108,389136406,105560258
109,386958398,104969453
110,395041368,107162099
111,379774206,103020604
112,378008696,102541682
113,377150010,102308749
114,376458182,102121076
115,376427228,102112691
116,375468660,101852648
117,377431204,102385026
118,376962032,102257755
119,379815600,103031835
120,387567270,105134624
121,382480162,103754644
122,395791314,107365546
123,384071612,104186363
124,381320330,103440022
125,378772640,102748909
126,377538564,102414149
127,376757262,102202207
128,375962950,101986737
129,375903356,101970569
130,375615206,101892406
131,375582722,101883595
132,375213570,101783457
133,375409142,101836505
134,375388782,101830992
135,375077546,101746554
136,375113636,101756340
137,375061146,101742105
138,374697846,101643555
139,374750286,101657778
140,374407698,101564855
141,374728030,101651743
142,374757348,101659694
143,374394620,101561309
144,374772948,101663926
145,374358144,101551403
146,374209970,101511210
147,374067772,101472636
148,374219550,101513807
149,373893704,101425417
150,373656758,101361139
151,373576828,101339458
152,373863714,101417279
153,374245628,101520884
154,374475022,101583108
155,374151678,101495395
156,373816478,101404464
157,373881164,101422013
158,373618302,101350714
159,373773256,101392740
160,373535746,101328313
161,373414712,101295489
162,373417984,101296370
163,374353436,101550124
164,374975838,101718972
165,374753404,101658625
166,374465050,101580403
167,374211608,101511654
168,373997252,101453504
169,373642878,101357374
170,373388646,101288415
171,373398510,101291088
172,374271206,101527820
173,373775584,101393373
174,373802942,101400776
175,377535498,102413317
176,375823456,101948894
177,374774500,101664356
178,374669492,101635861
179,373794956,101398622
180,373453514,101306007
181,373556082,101333828
182,373325644,101271329
183,373810806,101402931
184,373455932,101306658
185,373469276,101310293
186,372970248,101174911
187,373131092,101218553
188,373325880,101271384
189,372893988,101154224
190,372906594,101157654
191,372861836,101145503
192,372809816,101131390
193,373071258,101202311
194,372696994,101100793
195,372704048,101102698
196,372799482,101128584
197,372610370,101077299
198,372773774,101121625
199,372686782,101098017
200,372647180,101087276
201,372602204,101075073
202,372328136,101000722
203,372652166,101088628
204,372455060,101035155
205,371987376,100908290
206,371925994,100891639
207,372088034,100935590
208,372217070,100970594
209,372169668,100957742
210,371817854,100862312
211,371870334,100876548
212,372312856,100996578
213,372198088,100965447
214,371711458,100833442
215,372442544,101031761
216,373896700,101426229
217,374075350,101474689
218,373229896,101245348
219,372018946,100916855
220,371939020,100895173
221,371920510,100890150
222,371704764,100831628
223,372061518,100928398
224,371891034,100882152
225,371722234,100836377
226,371627516,100810670
227,371667754,100821590
228,372193726,100964265
229,372103086,100939675
230,371955762,100899715
231,371747596,100843247
232,371917276,100889276
233,372010118,100914461
234,371901552,100885014
235,371825736,100864442
236,371618482,100808220
237,371586564,100799560
238,372480822,101042147
239,373385902,101287667
