frame,ticks,ns
0,37866624,10242832
1,39040438,10590368
2,38275462,10382752
3,36172862,9812430
4,40152693,10892062
5,41309676,11205931
6,39772050,10788820
7,40850014,11081245
8,40521277,10991970
9,37915948,10285205
10,38955280,10567241
11,38010934,10311004
12,37535596,10182068
13,39998724,10850259
14,37328738,10125947
15,39077054,10600225
16,38666602,10488636
17,40519812,10991660
18,39963846,10840872
19,39547304,10727820
20,40085228,10873559
21,38408702,10418978
22,36134806,9802122
23,39474276,10707965
24,38227578,10369764
25,40420752,10964770
26,37598030,10199043
27,39088866,10603418
28,37671024,10218819
29,39972834,10843229
30,37563806,10189738
31,36900698,10009891
32,38511654,10446903
33,39981418,10845553
34,41021894,11127848
35,42864226,11627638
36,38844060,10537031
37,37755786,10241694
38,39836326,10806166
39,38115336,10339325
40,39493080,10713059
41,38963408,10569396
42,39074434,10599513
43,39859148,10812130
44,38662516,10487789
45,37077046,10057686
46,39677382,10763069
47,39047552,10592262
48,38690910,10495556
49,39630452,10750388
50,37911996,10284183
51,38509874,10446432
52,40279312,10926334
53,38759716,10514145
54,39234054,10642850
55,38876598,10545848
56,38531162,10452198
57,37855954,10268971
58,39743022,10780846
59,38667994,10489224
60,39037064,10589346
61,39551230,10728864
62,38238770,10372824
63,38739472,10508665
64,38819858,10530475
65,38073742,10327976
66,39207058,10635508
67,38011434,10311189
68,39881736,10818534
69,40161508,10894464
70,38815766,10529321
71,37440932,10156399
72,38072524,10327747
73,39567612,10733265
74,37804052,10254886
75,37311290,10121229
76,38054694,10322948
77,38703700,10498971
78,38423250,10422880
79,38375224,10409834
80,38496442,10442694
81,40422644,10965235
82,39671622,10761526
83,39670230,10761076
84,37059268,10052883
85,38221778,10368227
86,39043368,10591062
87,38466808,10434687
88,39124798,10613242
89,37704492,10227917
90,39300340,10660845
91,40921680,11100580
92,38123104,10341170
93,38672898,10490625
94,40988860,11118712
95,36892016,10007468
96,36932130,10018365
97,41226548,11183395
98,39421030,10693544
99,39793708,10794637
100,38360040,10405707
101,36228110,9827425
102,38123168,10341463
103,39194582,10632050
104,38320566,10395004
105,37750770,10240446
106,38621940,10476742
107,39680784,10763962
108,40413222,10962688
109,37566400,10190448
110,36979516,10031230
111,37742332,10238159
112,39551032,10728811
113,39008246,10581509
114,40571150,11005541
115,38286668,10385789
116,38579662,10465318
117,38075320,10328504
118,35623158,9663324
119,38320696,10395060
120,38335090,10398926
121,36861208,9999125
122,40544498,10998239
123,39182110,10628660
124,38514340,10447579
125,37483468,10167986
126,38765554,10515702
127,38133890,10344335
128,36670512,9947393
129,37849292,10267156
130,39343860,10672686
131,39948812,10836705
132,39604700,10743316
133,37817876,10258497
134,37625206,10206392
135,38228264,10369983
136,40981774,11116914
137,40467614,10977455
138,38687912,10494707
139,37510276,10175258
140,39068150,10597785
141,38357286,10404960
142,41754782,11326580
143,37247398,10103940
144,39311656,10663947
145,38311088,10392412
146,39114324,10610321
147,35862148,9728074
148,38388176,10413322
149,38926340,10559379
150,36651424,9942222
151,40744238,11052508
152,38063858,10325376
153,40376348,10952726
154,43110660,11694497
155,40590886,11010960
156,38609518,10473376
157,38852050,10539194
158,37880614,10275675
159,39219016,10638773
160,37708586,10229077
161,38522110,10449681
162,37094740,10062524
163,37784268,10249590
164,39209074,10636006
165,38179542,10356765
166,39076036,10599916
167,37992716,10306048
168,38136962,10345259
169,39898166,10823040
170,37383378,10140822
171,39990790,10848160
172,37520542,10178044
173,35275595,9569075
174,39388300,10684731
175,35629493,9665011
176,39401510,10688258
177,38136104,10344973
178,39009384,10581830
179,40958814,11110706
180,40366114,10949976
181,39254296,10648384
182,45926674,12458388
183,40154206,10892443
184,39369402,10679456
185,113091610,30678026
186,38439856,10427367
187,39285962,10656839
188,39460250,10704124
189,39509260,10717480
190,38792520,10523037
191,39746657,10781928
192,47849479,12979940
193,39105616,10607980
194,36619284,9933530
195,38909484,10554805
196,39730240,10777368
197,37009616,10039356
198,39058370,10595131
199,39855624,10811399
200,39535170,10724443
201,39362780,10677765
202,38561224,10460288
203,38559991,10460009
204,36733124,9964421
205,38416926,10421186
206,40899860,11094726
207,39126669,10613684
208,38057484,10323633
209,37563506,10189671
210,40289442,10929095
211,37980856,10302853
212,38601233,10471199
213,40275280,10925301
214,38852609,10539333
215,40578640,11007567
216,38358692,10405349
217,38537780,10453929
218,39874748,10816600
219,38859802,10541296
220,38623490,10477179
221,38133216,10344180
222,37203264,10091878
223,41773142,11331573
224,39669164,10760824
225,38212274,10365591
226,39930970,10831886
227,37728206,10234322
228,38465050,10434157
229,40085734,10873884
230,40611806,11016496
231,38497684,10443066
232,35158120,9537128
233,38325212,10396155
234,39413286,10691360
235,38131366,10343662
236,38367642,10407742
237,39996202,10849584
238,39850352,10809972
239,37595960,10198350
