frame,ticks,ns
0,40435892,10947283
1,39480894,10709850
2,38275828,10382882
3,36504734,9902475
4,37690334,10224075
5,39942732,10835031
6,40832664,11076447
7,38393208,10414676
8,38192594,10360303
9,41227836,11183726
10,39758990,10785249
11,37813414,10257257
12,36933050,10018641
13,39492936,10712877
14,38714390,10501846
15,37063108,10053897
16,35488606,9626697
17,39368968,10679458
18,36213372,9823407
19,40039978,10861430
20,38820018,10530473
21,40975572,11115282
22,37052178,10051019
23,40750214,11054079
24,42319068,11479646
25,39208554,10635822
26,36315690,9851192
27,38754170,10512656
28,39451446,10701795
29,39927474,10830895
30,37535806,10182072
31,36289098,9843906
32,35310856,9578570
33,37815784,10258070
34,37925110,10287732
35,39410686,10690774
36,38600968,10471106
37,38765924,10515903
38,40183970,10900505
39,37987424,10304614
40,39720718,10774881
41,39627086,10749520
42,39799130,10796117
43,37924574,10287600
44,41402986,11231180
45,35984488,9761182
46,40346460,10944537
47,38426960,10423911
48,40002060,10851225
49,38776096,10518610
50,40162032,10894507
51,39102700,10607201
52,39115254,10610579
53,38659870,10487041
54,35977122,9759292
55,37702604,10227391
56,39855180,10811276
57,39893932,10821835
58,40488050,10982956
59,37743180,10238404
60,39646460,10754680
61,38869940,10543875
62,38758740,10513883
63,39136596,10616341
64,38846044,10537537
65,38671376,10490153
66,37980882,10302815
67,38139136,10345853
68,37468314,10163882
69,38554856,10458535
70,38232804,10371251
71,39157022,10621888
72,38590776,10468308
73,39456620,10703242
74,40620434,11018924
75,40432636,10967927
76,39416734,10692405
77,40133780,10886886
78,38969778,10571075
79,39532900,10723880
80,36555788,9916301
81,38411538,10419678
82,40196268,10903876
83,39383006,10683225
84,38916978,10556756
85,38202374,10362950
86,38488840,10440650
87,42145506,11432562
88,39160800,10622939
89,39007652,10581375
90,41034508,11131160
91,42165368,11437895
92,37504826,10173692
93,37218276,10095936
94,38061078,10324586
95,39836116,10806072
96,39019184,10584471
97,36646966,9941024
98,40755240,11055529
99,38699132,10497793
100,39211030,10636535
101,42294778,11473130
102,38897434,10551527
103,35641888,9668374
104,37992948,10306142
105,39646824,10754841
106,39628216,10749760
107,37946532,10293529
108,39485352,10711028
109,41637812,11294860
110,38527512,10451139
111,38246758,10374990
112,35906204,9740134
113,38523742,10450167
114,42340028,11485329
115,39819638,10801692
116,38610580,10473678
117,38192694,10360314
118,37929458,10288934
119,37592602,10197546
120,37736548,10236665
121,36610580,9931151
122,40071424,10869996
123,38545508,10456061
124,37766270,10244731
125,38261196,10378925
126,39579956,10736646
127,38108026,10337356
128,39589496,10739295
129,40695406,11039276
130,41231834,11184821
131,40712036,11043642
132,42781896,11605210
133,41281282,11198214
134,37843620,10265718
135,38676822,10491682
136,37036662,10046762
137,41219692,11181528
138,40501292,10986633
139,37743612,10238455
140,39148694,10619703
141,38407592,10418628
142,36193378,9818040
143,36244702,9831969
144,37730882,10235070
145,39674544,10762335
146,38837684,10535379
147,35000036,9494245
148,37831452,10262367
149,40531256,10994749
150,38994684,10577932
151,37900822,10281168
152,40185494,10900951
153,39379366,10682255
154,38037462,10318279
155,37783756,10249414
156,39429988,10696000
157,37705086,10228108
158,37607884,10201747
159,39665902,10760044
160,39641784,10753494
161,38070820,10327243
162,36488888,9898108
163,41312180,11206519
164,38469190,10435317
165,38384068,10412248
166,39813350,10800026
167,38683144,10493428
168,38651668,10484874
169,39648142,10755220
170,40769846,11059454
171,38947208,10564816
172,41991774,11390857
173,39091448,10604089
174,41654702,11299500
175,39242188,10645042
176,39247786,10646611
177,37596256,10198579
178,40173074,10897616
179,40811144,11070627
180,37582748,10194863
181,39947982,10836534
182,39573852,10735016
183,38476940,10437438
184,39250600,10647283
185,40539338,10996955
186,39053322,10593762
187,35416458,9606992
188,38833112,10534018
189,37493190,10170568
190,41524816,11264174
191,40690166,11037855
192,40633457,11022499
193,39662998,10759250
194,39560288,10731385
195,40574598,11006534
196,40190944,10902461
197,40163510,10894769
198,42559823,11545054
199,39131280,10615001
200,40795980,11066497
201,40866250,11085606
202,40887535,11091368
203,39394795,10686485
204,38066396,10326142
205,35324780,9582389
206,37984854,10303958
207,38443282,10428317
208,39617876,10746932
209,37905410,10282369
210,38343574,10401218
211,37951186,10294856
212,38557724,10459374
213,39347098,10673520
214,42003070,11393932
215,39178784,10627825
216,39640982,10753259
217,39153762,10621040
218,37209036,10093481
219,38261024,10378862
220,40542346,10997714
221,39107396,10608466
222,37972504,10300641
223,39305888,10662295
224,39315078,10664788
225,38086970,10331377
226,38226446,10369464
227,38845912,10537513
228,38698772,10497694
229,39466838,10705966
230,38446712,10429228
231,38516504,10448165
232,38735820,10507650
233,39715546,10773482
234,41470238,11249456
235,51791532,14049305
236,43922112,11914619
237,43672338,11846845
238,42428984,11509501
239,43202566,11719373
