frame,ticks,ns
0,369552826,100227915
1,369160394,100141428
2,369137402,100135185
3,369597560,100260007
4,369903538,100343009
5,369663082,100277787
6,369543744,100245418
7,369548130,100246596
8,370648082,100544992
9,369592540,100258656
10,369132512,100133854
11,369324868,100185988
12,371496374,100775096
13,369776806,100308631
14,369001544,100098328
15,368793942,100042009
16,369168878,100143730
17,368012164,99829941
18,369814470,100318858
19,369221412,100157950
20,372154818,100953716
21,370348876,100463815
22,368709636,100019141
23,368948234,100083863
24,368016642,99831165
25,369073236,100117777
26,369970674,100361232
27,369803852,100315967
28,371086712,100663978
29,368854094,100058336
30,367462974,99680963
31,367296366,99635767
32,367421432,99669705
33,367676050,99738759
34,366821434,99506943
35,366570370,99438828
36,366800048,99501134
37,367416104,99668259
38,367667852,99736538
39,367611404,99721226
40,366918972,99533402
41,366849984,99514679
42,367005752,99556942
43,366821700,99507005
44,366269394,99357192
45,365811124,99232864
46,366358888,99381459
47,366337982,99375797
48,367036838,99565364
49,365953138,99271391
50,366501822,99420242
51,366776052,99494619
52,365844660,99241976
53,366331630,99374065
54,367020422,99560914
55,366215722,99342630
56,366400344,99392706
57,366572708,99439473
58,366882732,99523561
59,365844366,99241885
60,365946808,99269684
61,365576968,99169358
62,364908072,98987909
63,365399066,99121093
64,364964316,99003156
65,364956578,99001059
66,364474312,98870245
67,364670960,98923584
68,364784130,98954288
69,364376596,98843737
70,364475922,98870679
71,364063118,98758692
72,364506928,98879083
73,364784828,98954467
74,363541344,98617160
75,363818058,98692212
76,363882846,98709786
77,364835608,98968242
78,364077720,98762661
79,364341638,98834255
80,363793434,98685535
81,363627676,98640570
82,363707928,98662346
83,364041742,98752892
84,363999536,98741444
85,364212004,98799089
86,364075334,98762015
87,363789324,98684419
88,364869158,98977345
89,370781240,100581086
90,375802136,101943079
91,376702342,102187308
92,374739162,101654770
93,374976344,101719099
94,373569540,101337488
95,376005380,101998255
96,375209216,101782268
97,374648664,101630211
98,375694192,101913826
99,375753482,101929914
100,374958262,101714207
101,373348830,101277607
102,372629252,101082409
103,372475164,101040611
104,371756892,100845767
105,371367170,100740050
106,372145900,100951300
107,371850018,100871028
108,372387326,101016793
109,371666294,100821185
110,371914720,100888580
111,371855978,100872643
112,373152330,101224288
113,372768368,101120157
114,373474454,101311697
115,373298400,101263928
116,373125100,101216918
117,374286910,101532087
118,372145488,100951186
119,371329510,100729843
120,371296242,100720805
121,370789196,100583270
122,370776166,100579726
123,370720210,100564542
124,370831076,100594620
125,373713884,101376631
126,373565294,101336328
127,373697524,101372206
128,373980254,101448890
129,370560984,100521365
130,373446738,101304177
131,373383066,101286896
132,373384132,101287183
133,373183160,101232300
134,372551642,101061367
135,368531370,99970795
136,368901384,100071167
137,368625734,99996391
138,369217240,100156838
139,368909770,100073432
140,368487710,99958941
141,368296610,99907113
142,369027868,100105472
143,370366054,100468477
144,371553012,100790461
145,370878666,100607541
146,369042644,100109476
147,368589518,99986557
148,369192620,100150162
149,368964400,100088250
150,368369312,99926820
151,368675200,100009803
152,369930838,100350417
153,369314256,100183168
154,368476138,99955801
155,368210098,99883631
156,367970062,99818520
157,369557342,100249107
158,368474632,99955404
159,368671138,100008428
160,368242044,99892296
161,365983898,99279747
162,365905060,99258349
163,368070776,99845843
164,367852440,99786622
165,366878164,99522320
166,364969584,99004581
167,363833436,98696390
168,367786440,99768719
169,366993916,99553719
170,366220554,99343933
171,368281322,99902955
172,366489970,99417028
173,369421670,100212294
174,372195730,100964812
175,371254372,100709458
176,374002666,101454970
177,373649292,101359124
178,373574294,101338779
179,372761988,101118419
180,373491868,101316409
181,372294498,100991603
182,372177174,100959775
183,372943604,101167685
184,370552970,100519179
185,371182894,100690070
186,372705918,101103216
187,373903650,101428115
188,372645172,101086728
189,371010796,100643373
190,370830726,100594526
191,370019170,100374383
192,370595980,100530849
193,371334300,100731132
194,369581024,100255524
195,370366034,100468481
196,371567330,100794356
197,370777066,100579972
198,369990600,100366639
199,372037562,100921908
200,371409674,100751578
201,370177624,100417367
202,369888866,100339029
203,369977908,100363182
204,369427358,100213848
205,370146166,100408827
206,369752496,100302035
207,369106944,100126922
208,369389668,100203622
209,369174894,100145350
210,367809032,99774846
211,370048742,100382400
212,372635938,101084207
213,369340796,100190357
214,369348730,100192506
215,372435434,101029835
216,371587922,100799931
217,371234838,100704145
218,370649690,100545413
219,369589346,100257789
220,370603046,100532763
221,369379834,100200941
222,370359646,100466734
223,370436004,100487435
224,369861608,100331645
225,370229984,100431566
226,370142722,100407905
227,370745174,100571322
228,370543478,100516616
229,370199560,100423302
230,372482278,101042527
231,375508560,101863459
232,379797150,103026831
233,372593502,101072711
234,371362164,100738699
235,370815376,100590339
236,373402678,101292225
237,371703408,100831267
238,369985648,100365285
239,371991080,100909304
