elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,3245.0,64.62,5022.0,3686.0,97.0,263,0,1
1.0,4983.0,99.76,4995.0,3686.0,97.0,442,0,1
1.5,4981.0,99.76,4993.0,3686.0,97.0,406,0,1
2.0,4980.0,99.76,4992.0,3686.0,96.0,438,0,1
2.5,4982.0,99.76,4994.0,3686.0,97.0,457,0,1
3.0,4982.0,99.76,4994.0,3686.0,97.0,440,0,1
3.5,4980.0,99.76,4993.0,3686.0,97.0,422,0,1
4.0,4976.0,99.76,4988.0,3686.0,97.0,421,0,1
4.5,4968.0,99.76,4981.0,3686.0,97.0,389,0,1
5.0,4966.0,99.76,4978.0,3686.0,97.0,413,0,1
5.5,4942.0,99.76,4954.0,3686.0,98.0,388,0,1
6.0,4963.0,99.76,4975.0,3686.0,96.0,455,0,1
6.5,4974.0,99.76,4986.0,3686.0,97.0,416,0,1
7.0,4977.0,99.76,4989.0,3686.0,97.0,418,0,1
7.5,4974.0,99.76,4986.0,3686.0,96.0,410,0,1
8.0,4980.0,99.76,4992.0,3686.0,96.0,429,0,1
8.5,4981.0,99.76,4993.0,3686.0,97.0,411,0,1
9.0,4979.0,99.76,4992.0,3686.0,97.0,410,0,1
9.5,4973.0,99.76,4985.0,3686.0,97.0,402,0,1
10.0,4957.0,99.76,4969.0,3686.0,96.0,391,0,1
10.5,4975.0,99.76,4988.0,3686.0,96.0,433,0,1
11.0,4979.0,99.76,4991.0,3686.0,97.0,401,0,1
11.5,4978.0,99.76,4990.0,3686.0,96.0,418,0,1
12.0,4979.0,99.76,4991.0,3686.0,98.0,411,0,1
12.5,4980.0,99.76,4992.0,3686.0,97.0,386,0,1
13.0,4982.0,99.76,4994.0,3686.0,97.0,421,0,1
13.5,4978.0,99.76,4990.0,3686.0,96.0,401,0,1
14.0,4972.0,99.76,4984.0,3686.0,97.0,421,0,1
14.5,4983.0,99.76,4995.0,3686.0,96.0,397,0,1
15.0,4981.0,99.76,4993.0,3686.0,98.0,448,0,1
15.5,4980.0,99.76,4992.0,3686.0,96.0,422,0,1
16.0,4975.0,99.76,4987.0,3686.0,97.0,393,0,1
16.5,4981.0,99.76,4993.0,3686.0,96.0,442,0,1
17.0,4984.0,99.76,4996.0,3686.0,97.0,409,0,1
17.5,4985.0,99.76,4997.0,3686.0,96.0,426,0,1
18.0,4984.0,99.76,4996.0,3686.0,97.0,439,0,1
18.5,4987.0,99.76,4999.0,3686.0,97.0,422,0,1
19.0,4979.0,99.76,4991.0,3686.0,97.0,428,0,1
19.5,4983.0,99.76,4995.0,3686.0,98.0,423,0,1
20.0,4982.0,99.76,4995.0,3686.0,96.0,384,0,1
20.5,4981.0,99.76,4993.0,3686.0,97.0,395,0,1
21.0,4937.0,99.76,4949.0,3686.0,96.0,374,0,1
21.5,4941.0,99.76,4954.0,3686.0,93.0,409,0,1
22.0,4810.0,99.76,4822.0,3686.0,83.0,225,0,1
22.5,4733.0,99.76,4745.0,3686.0,87.0,101,0,1
23.0,4931.0,99.76,4943.0,3686.0,96.0,378,0,1
23.5,4928.0,99.76,4940.0,3686.0,96.0,427,0,1
24.0,4786.0,99.76,4798.0,3686.0,97.0,336,0,1
24.5,4918.0,99.76,4930.0,3686.0,97.0,395,0,1
