frame,ticks,ns
0,1893815148,513715934
1,1892159582,513282597
2,1893375884,513612534
3,1890913688,512944625
4,1890035826,512706492
5,1882147758,510566702
6,1881442616,510375424
7,1863335768,505463613
8,1867765356,506665220
9,1865916960,506163816
10,1882447152,510647925
11,1900360838,515507333
12,1880217472,510043079
13,1873783142,508297651
14,1880949140,510241559
15,1884152484,511110446
16,1868399274,506837179
17,1877815888,509391476
18,1870733808,507470470
19,1899073920,515158234
20,1878674772,509624598
21,1867348974,506552268
22,1877689668,509357369
23,1871194466,507595417
24,1875089326,508651978
25,1864660194,505822887
26,1865876686,506152884
27,1901540758,515827407
28,1915934562,519731985
29,1871770450,507751672
30,1910834790,518348573
31,1956893636,530842881
32,1998133626,542029979
33,1904080086,516516243
34,1911677140,518577012
35,1888485316,512285886
36,1883706316,510989484
37,1869918618,507249333
38,1869490062,507133077
39,1880679372,510168381
40,1868181186,506778027
41,1871316746,507628602
42,1864467606,505770642
43,1874429492,508472988
44,1927650234,522910077
45,1888030544,512162529
46,1880855192,510216065
47,1875779670,508839229
48,1872360220,507911659
49,1897157222,514638290
50,1892853616,513470867
51,1891292792,513047462
52,1889198440,512479333
53,1930632968,523719199
54,1944773676,527555124
55,1938315936,525803290
56,1953425464,529902071
57,1901007952,515682874
58,1902255184,516021221
59,1885516034,511480393
60,1886527054,511754671
61,1870450754,507393674
62,1872692508,508001788
63,1872498512,507949170
64,1867929592,506709756
65,1871742524,507744095
66,1876146638,508938793
67,1872030794,507822291
68,1860201828,504613476
69,1869216202,507058783
70,1876692438,509086839
71,1880806366,510202807
72,1882510962,510665233
73,1877535334,509315483
74,1887034386,511892150
75,1874369180,508456621
76,1869408106,507110844
77,1882853606,510758180
78,1890596028,512858267
79,1882090946,510551290
80,1898697300,515056075
81,1878425166,509556886
82,1926257712,522532332
83,1878092886,509466754
84,1878317352,509527636
85,1877686382,509356477
86,1866315456,506271906
87,1866143680,506225316
88,1871288736,507621000
89,1873182920,508134830
90,1887584364,512041479
91,1896219976,514384049
92,1892164404,513283899
93,1901138358,515718255
94,1892068858,513257984
95,1884809478,511288746
96,1902586732,516111155
97,1882247010,510593628
98,1910969454,518385114
99,1885402552,511449626
100,1880425870,510099594
101,1875679380,508812041
102,1876371558,508999810
103,1891196680,513021389
104,1873642258,508259431
105,1871943988,507798748
106,1873963086,508346465
107,1868150796,506769771
108,1881953008,510513846
109,1893255368,513579846
110,1877681022,509355027
111,1869118794,507032362
112,1882975100,510791119
113,1891252210,513036454
114,1898928100,515118686
115,1880805596,510202623
116,1892901768,513483929
117,1901551270,515830261
118,1880032872,509993008
119,1875641298,508801699
120,1871966106,507804750
121,1891530866,513112056
122,1867542816,506604851
123,1873612794,508251441
124,1876927658,509150585
125,1890346532,512790773
126,1877584616,509328869
127,1880833796,510210257
128,1914913708,519455068
129,1894081552,513803963
130,1897672972,514778198
131,1900891440,515651265
132,1908202710,517634583
133,1959458806,531538737
134,1892963992,513500809
135,1887309882,511967026
136,1908474128,517708170
137,1968588320,534015278
138,1882261338,510597511
139,1861771356,505039235
140,1861738682,505030345
141,1854334242,503021792
142,1894994826,514051707
143,1951503936,529380824
144,1906012932,517040567
145,1872191458,507865876
146,1877314702,509255652
147,1882878134,510764832
148,1892981034,513505392
149,1910304992,518204870
150,1891798542,513184656
151,1963362736,532597738
152,1899210818,515195370
153,1935237588,524968283
154,1886425934,511727235
155,1899862810,515372237
156,1906402708,517146297
157,1874408610,508467329
158,1874139766,508394390
159,1877717032,509364792
160,1869322728,507087684
161,1873016842,508089779
162,1884212362,511126767
163,1879728906,509910513
164,1873384530,508189523
165,1924807412,522138911
166,1879154716,509754789
167,1893116640,513542214
168,1896804922,514542711
169,1899565428,515291576
170,1907164354,517352913
171,1896085868,514347672
172,1888126674,512188601
173,1887514796,512022611
174,1872246720,507880870
175,1869593222,507161061
176,1890714750,512890655
177,1901144218,515719847
178,1885139524,511378273
179,1880572294,510139333
180,1883690642,510985218
181,1888209592,512211090
182,1875758136,508833405
183,1885571686,511495508
184,1871300394,507624156
185,1880243196,510050057
186,1875253836,508696600
187,1890015388,512700943
188,1899109600,515167917
189,1887101480,511910492
190,1888903592,512399349
191,1895723160,514249280
192,1877905896,509416024
193,1892919404,513488711
194,1893813852,513731324
195,1890904894,512942238
196,1883002262,510798510
197,1876283292,508975863
198,1865713932,506108474
199,1880949860,510241753
200,1871429024,507659059
201,1872514866,507953605
202,1871874442,507779884
203,1873131836,508120836
204,1874214418,508414640
205,1867000236,506457669
206,1870228784,507333463
207,1884678800,511253286
208,1942560752,526954825
209,1948852028,528661451
210,2053218020,556972543
211,1979226172,536900980
212,2052125522,556676227
213,2012026290,545798605
214,1945293286,527696080
215,1974038294,535493686
216,1943812804,527294470
217,1950790464,529187285
218,1931018090,523823665
219,1942215686,526861227
220,1932074052,524110112
221,1895163080,514097347
222,1894911888,514029207
223,1899637356,515311077
224,1890696154,512885614
225,1900595554,515570988
226,1916259272,519820071
227,1897153512,514637274
228,1988847916,539511045
229,1891873080,513204876
230,1975723900,535950932
231,1905347358,516860024
232,1875800468,508844877
233,1865856120,506147302
234,1866028508,506194065
235,1883243420,510863927
236,1861658562,505008643
237,1872373798,507915346
238,1879990450,509981491
239,1916842558,519978303
