elapsed_s,freq_mhz,busy_pct,bzy_mhz,tsc_mhz,temp_c,core_throttle_count,package_throttle_count,sampled_cpu_count
0.5,1204.125,37.36375,3338.9375,3686.0,66.0,0,0,16
1.0,1696.4375,52.674375,3347.5,3686.0,67.0,0,0,16
1.5,1737.3125,53.777499999999996,3348.9375,3686.0,67.0,0,0,16
2.0,1705.1875,52.280625,3399.5625,3686.0,68.0,0,0,16
2.5,1648.75,51.356875,3343.9375,3686.0,71.0,0,0,16
3.0,1712.0,52.585625,3388.0625,3686.0,70.0,0,0,16
3.5,1590.75,48.665,3393.125,3686.0,73.0,0,0,16
